,tm1,tm2,tm3,tm4,tm5,tm6,tm7,tm8,tm9,tm10,tw1,tw2,tw3,tw4,tw5,tw6,tw7,tw8,tw9,tw10
TRIM11,0.4810357590229099,0.4625110034179026,0.4754557721283005,0.4774055721915118,0.4751986257236096,0.4722419392925361,0.4653894284625775,0.4724205666622818,0.4650007353644851,0.4658864841280778,0.4627613522873701,0.4726348360093466,0.4666260596519246,0.4695699974994448,0.4729648173534994,0.471672049783544,0.4790945416167603,0.4682133378376155,0.4795612759789319,0.4755898566261927
RNF187,0.1349888113011521,0.1237188197175814,0.1688623467153019,0.1735013398188082,0.1587258018457527,0.1647165448001621,0.1461824528577412,0.1525269649402318,0.1577242867447883,0.1710716957875995,0.1255294647395511,0.1425888763819453,0.1712437471982615,0.1296974203959503,0.141777063385726,0.159675798011224,0.127029358606926,0.1176042613190908,0.1290538949055026,0.1680932845335513
RHOU,0.3435505335865955,0.5644155793851403,0.4881010781193788,0.1139114637750503,0.1762384433554621,0.2650444608155279,0.4836745797378994,0.3458716984501724,0.4030636437099098,0.460252187869838,0.3899519395301659,0.3261459014263381,0.4154797122147294,0.3744814483870816,0.4375251363631787,0.3060442708066984,0.4855167543193867,0.3453330027378208,0.1727830047268025,0.2883380829213853
RAB4A,0.7556287202873694,0.7484252516597893,0.7540161589164806,0.7529401766385907,0.7478676058719291,0.7429354298604318,0.7503667596746648,0.7326523945215434,0.7538892644984334,0.7495128033567694,0.750481983102449,0.7479036665979177,0.744837213531341,0.7427753964743018,0.7352597606776154,0.7334942739037931,0.7215121615648955,0.749742140074916,0.7321752896863952,0.7287111377329987
ACTA1,0.12593813688205,0.655043713470623,0.5258269299906806,0.0624871323173883,0.2587294345791995,0.1159487819126168,0.4187321687673948,0.1474500931732287,0.4798739361143675,0.7404637667067286,0.0469162440929884,0.1094618309028377,0.6554953070679985,0.1212696169020906,0.3790692288991498,0.288207621096657,0.0685456416088807,0.8097335452885368,0.0626681841122971,0.0974604817071466
NUP133,0.7910182171306919,0.9501861323165144,0.9337760503408864,0.7755262092198881,0.9422362135379372,0.9493209357146764,0.7807242093589853,0.926202031237916,0.9247827941213798,0.9251897044470826,0.622140739228513,0.9415754130964294,0.9335248206238246,0.9189302060448916,0.932186308815205,0.9294634395055312,0.7380891775610569,0.9427004499380304,0.9464950900308856,0.9485699410503862
ABCB10,0.9570684389833,0.9587008863193952,0.881154689214063,0.9687535011734876,0.9689320229881444,0.9747662279477683,0.9445969430023402,0.9380073077152516,0.942265667669102,0.92852254903995,0.9334471040976527,0.9398177647229258,0.964961380624734,0.9376740309355712,0.9542208628238564,0.9347446270930724,0.9621491414612624,0.966125192233822,0.9701250930077248,0.950649850525818
TAF5L,0.9217850794772896,0.9187360616052772,0.9111736238217254,0.9364538414692074,0.943089176187412,0.9349048345153316,0.923478853416643,0.9214100114994564,0.9182119307817485,0.890246558666013,0.8812624428358142,0.9198462512434156,0.8840831737299072,0.9164675068402098,0.95704420633265,0.9375595174231868,0.9488666500162224,0.9069759732896604,0.9247424338776608,0.9375393550281942
URB2,0.5151952989340475,0.5283998087566375,0.5149890697720351,0.5271535887387774,0.5093297845687127,0.5038267544440357,0.5257352374529165,0.5186711115359229,0.5096713355765135,0.5129332354442346,0.3928834493489449,0.4387379993825083,0.5235053805446432,0.4642434769014026,0.50985919239289,0.5107915136824815,0.3686534637447562,0.5261932834651651,0.5487875129850187,0.5245974968204239
GALNT2,0.8262796636327446,0.3499698255775951,0.6095885376476022,0.6511854821552832,0.4675979451056622,0.6675575229112088,0.7370740321967627,0.7535908927400352,0.7490335288056476,0.6998057542654048,0.3922100997574074,0.5677379604455254,0.571397109994541,0.6268877832972544,0.6618177244437169,0.7667495412516264,0.8809452476654648,0.4159187648793341,0.6728306625289225,0.8668142119634766
PGBD5,0.5498157227564201,0.8268656927173221,0.6307315746938258,0.8951590838911423,0.8288228567331204,0.7942852414306018,0.737670014241803,0.7458131991383632,0.8393135501955709,0.6425096855869583,0.6988599214445255,0.7668344074524539,0.7857589326547133,0.7606346832671373,0.6657016398510412,0.8142478504777148,0.58720212647194,0.8813891811430278,0.803377245523081,0.6635968701650209
AGT,0.91396243297309,0.830283506544284,0.830749258373923,0.923564101423422,0.863962532541764,0.873768296030584,0.894926778393386,0.866830850651933,0.890889094394567,0.888601148981181,0.832333420729054,0.88784281704764,0.879364976858939,0.849921277644627,0.896913571569694,0.911948684044896,0.916932843318443,0.850954935770729,0.928537080129567,0.910531936665339
ARV1,0.907340004698634,0.9174089218723324,0.9237169605456776,0.9196756344754164,0.8916307882856626,0.9229646965526228,0.9181824974977468,0.9076003997749432,0.2314800550653431,0.4644601576879522,0.8722002084999335,0.8248076454679298,0.8756041630125835,0.8765061394522361,0.8494066005360013,0.7726401446842213,0.818722159919473,0.9071714957742818,0.7993143812590359,0.8322920996852459
FAM89A,0.455212522506873,0.236759703408734,0.2394333602358982,0.2386372002291936,0.2385428624252781,0.2598769760486102,0.2386357895454174,0.2423277080206959,0.2252094249722828,0.2245120835415079,0.1832211811911575,0.2149648572331964,0.2440089746080171,0.2348481330878118,0.209082318074961,0.2333099917766461,0.2588110169016072,0.2181595835262426,0.21625705786095,0.2579087907611374
TRIM67,0.7026208329291309,0.8492175194208956,0.8371635116122915,0.8699466533471286,0.8615892001251189,0.8729501927877132,0.8732418411312827,0.8585964343114991,0.8735869865660989,0.83228455193593,0.8332185115400639,0.8661169850748286,0.862447094615439,0.8493013361779008,0.8267084359211818,0.8747009322377228,0.8601832118632724,0.854192613619846,0.876529936991987,0.8609692117719299
C1orf131,0.945050921422576,0.94398453228876,0.9499476295734262,0.97159373608355,0.950720714269895,0.941927421493015,0.942579768031034,0.945257750721824,0.951457590743022,0.901447004035168,0.957964559231792,0.950225884878575,0.9615711348934032,0.925154359456614,0.955033526744006,0.962779975932047,0.710358082449558,0.9678175590099808,0.937703668105711,0.960836052974382
EGLN1,0.561558706145231,0.348536394491922,0.3141757668765788,0.3633263097562224,0.458706689468146,0.3733990352738133,0.7579833682060748,0.3740022817267719,0.3419647460425159,0.3084234275170943,0.3455447103644226,0.3491813752560163,0.3182487619349371,0.3611958437085608,0.3943654167810352,0.3366413142221448,0.2911470832142215,0.3388259107855986,0.3725205835676973,0.3325045075196923
SIPA1L2,0.9327930116387408,0.9111169919755904,0.9316587403185536,0.919592758214144,0.8934645149946462,0.9137514502304708,0.9157922518907418,0.8823740492268319,0.9256960151691168,0.9312674992974328,0.8722728455808653,0.8481281853247395,0.914927846817206,0.8910681491648735,0.5839763656647088,0.875430273467151,0.7472824699852676,0.92133238633209,0.8830138321242444,0.7901679170481727
KCNK1,0.4888062057457945,0.7437800382407835,0.7349690691325443,0.7367624950836263,0.7085233313817207,0.7410416369586952,0.7460845953439753,0.7391225148801024,0.739370677465951,0.7548097339178401,0.7338427789942115,0.7472700165163907,0.7412944811741503,0.6559691979538325,0.7551254267042832,0.717164644323837,0.7497081492539217,0.747704854843775,0.740551634951883,0.7236511934490183
SLC35F3,0.5079199795741165,0.9180774812110248,0.5881719127997175,0.9367726871806,0.9154572040417912,0.8942238911420617,0.5786092235485781,0.8260492950849154,0.9348542333628472,0.3213375381451354,0.8669859236534281,0.8718178347575106,0.8135503530647842,0.8853795162986842,0.7246445869233309,0.911089054784507,0.7993328308403681,0.7980279761073457,0.9040323717461656,0.8474987450651204
TARBP1,0.7295288467834036,0.6303801406059819,0.6154252132918426,0.8415424751272836,0.931297873213542,0.8864938541314864,0.9127991491295728,0.8301224344423568,0.5601965697676181,0.6282719475759405,0.544170468496699,0.7367334832197346,0.731673897326542,0.6039619219701066,0.7598676108448315,0.6690017471623493,0.8763472740700642,0.4950348088350307,0.8999416803766543,0.9061711128031495
TOMM20,0.871937306213179,0.415942128193081,0.5653675012084997,0.7863124447461439,0.8700322062271212,0.7277100627882968,0.909019147726588,0.6929008846745011,0.6159978086852654,0.661756277568515,0.5410908015542546,0.6621464896599807,0.5261770651183643,0.571093952447468,0.5733465024848367,0.6585872699311114,0.8031497894212187,0.5488121715654721,0.8126520256181685,0.6444291313754303
B3GALNT2,0.6046682178456027,0.9576870316615208,0.9373870331531692,0.709000454414869,0.609819189219559,0.8821122701476836,0.9202752246915304,0.8805665707408863,0.6975941400302417,0.862843599468085,0.9293051343420962,0.7803892556434905,0.9366524470149836,0.9193470989222864,0.9581379594003556,0.7404889455354277,0.6773061472956253,0.9523718603682276,0.916495682939558,0.8793308425372653
LYST,0.8932635750654083,0.8778113190866584,0.8554177990833659,0.9557235747549896,0.8474021813674513,0.7429613320322234,0.9317453405239892,0.7273832609665909,0.927208345000234,0.7197838699521469,0.9174269158327318,0.8133892144904572,0.887827165368299,0.4919555474894047,0.5699715834523355,0.7261089539205507,0.943901396968947,0.958936483101921,0.929275867639688,0.7911348654976621
NID1,0.8106049592060048,0.9257741693951098,0.7205349886688287,0.9262283930706028,0.9260838706160088,0.9209414069709896,0.902949525879847,0.8869192395588384,0.9243359180603354,0.8190966109084542,0.9081088987000868,0.8916369107025557,0.8992865872316252,0.8967874563767275,0.8514304982792372,0.9058526160083435,0.8774656482277448,0.9107002421473336,0.9251558680846552,0.890809558757413
GPR137B,0.5420911329894499,0.6771304424620022,0.5648882393414836,0.5390733152691639,0.7238100322382767,0.7053770988749531,0.6372905122590149,0.6655936132147108,0.7289456483129161,0.5755443816141906,0.4391753553137607,0.5846368810726348,0.4796667815520987,0.6343625636773875,0.5532684036603732,0.7416693483821043,0.7752917690065754,0.6044711558732025,0.6620081877245096,0.7132349887240006
HEATR1,0.6217584446245252,0.6471376436345928,0.6525528346063331,0.6493362529336603,0.5771519184877328,0.6763396251280618,0.7014355388669484,0.654332054798013,0.6741767456653169,0.6346831040780092,0.6372001173050438,0.6574114484047708,0.6479678923241804,0.6389231270214484,0.6568652572412486,0.6570298489021165,0.6436632903715137,0.6224629448926496,0.6485232583205377,0.6413798023703473
ACTN2,0.8695615255898026,0.9573641376697014,0.810035920616317,0.9652861249348804,0.9592710939689176,0.939403903636854,0.9247609911220164,0.8953029266238879,0.9480910746098988,0.3932939235944943,0.8898578983092322,0.8967387260434956,0.9538626969987268,0.8680135516940793,0.7623732997325037,0.905289067102764,0.3987167913083848,0.9675875504916096,0.9580982583437077,0.8754483601386687
MTR,0.6129621759933228,0.8861183678187086,0.8504959690578822,0.6136851855196735,0.6594648877252606,0.8421260631929658,0.6855389612190962,0.6647164354289483,0.7518349032625411,0.8510429494116968,0.613905645122902,0.7618609332847759,0.9231920351619248,0.7974339409500375,0.884157311179464,0.8218733085052815,0.2948366019345991,0.880413558993454,0.8989244361728853,0.5693422327894375
RYR2,0.5586706901954319,0.8398961765148115,0.6216117481452209,0.8302775139177144,0.8506962896760819,0.8574711133431647,0.5871708000228376,0.870727896771355,0.86779860450505,0.6333467244024984,0.7368160056676839,0.8367257938770496,0.8763585334130011,0.7843510304344644,0.5165298275909539,0.8764444999732242,0.829281718401612,0.5846485920393262,0.8189159872981934,0.8463113786761711
CHRM3,0.5119666643932745,0.8278145706331687,0.8494354412836379,0.8736894593098868,0.8805369980233774,0.8790517176334508,0.7239449093425966,0.9114970846545616,0.8803088872874971,0.8778976194977408,0.9299756660524264,0.7226241040405333,0.910511011735794,0.9139062573196338,0.4869054062816039,0.8820700885798879,0.9082918502455216,0.7098076736024769,0.9104072666772244,0.9129673167022008
FMN2,0.6604796832029749,0.8059830721341363,0.5124121587923041,0.8526602928941127,0.8368560858627925,0.870342448798262,0.8219105457381847,0.8615286860445096,0.868828149038788,0.7714894369258544,0.8694201021220298,0.7508384128032891,0.8650403509364997,0.8375144991642801,0.602856922460762,0.8698581369222811,0.8533801147618242,0.4141329418990487,0.8494902676103534,0.8541188078320305
GREM2,0.556000318951659,0.6745841474151392,0.4946734071078555,0.6580759675397855,0.7947064348433592,0.5302955623355037,0.6441920739187295,0.5549703083065712,0.7543542992815533,0.2905117736733519,0.4765907060881276,0.6001599202344481,0.7372496243351674,0.6355318583011195,0.5204933163952059,0.5011693969133589,0.5041558296030888,0.5362164209663915,0.4813554032071254,0.6045046162030001
RGS7,0.3684851348921588,0.6407585967629745,0.4716929370016167,0.796900918329897,0.7299877382654364,0.8607106319132133,0.3004315584425556,0.804464914292886,0.8999861942709099,0.7070321022575865,0.7453255789961498,0.7046938833226999,0.906108915272968,0.6814704332221797,0.4795093987437946,0.9091668997518104,0.8620135630077734,0.1609758533994758,0.8748802711792559,0.8641877125127969
FH,0.0642740710871887,0.048918137819109,0.0585437070448464,0.0478606031185241,0.0421486427030057,0.0551532760336972,0.0661852983120678,0.0436699270403406,0.043702480184869,0.0573758965025787,0.0450779409326155,0.0637438757514638,0.0671717180124583,0.0475541732123762,0.0353182077621393,0.0489019504660135,0.0510174781025594,0.0528829631875027,0.0498742656837373,0.0452609586928299
KMO,0.8608076652693324,0.7074276382141415,0.6279072543413112,0.8834670551948977,0.7047020812697651,0.5900081519756699,0.8569748237496773,0.5509700928387956,0.8303683497199933,0.5588720698288666,0.9138332374272626,0.537939285111041,0.7915565206880335,0.3185181988379655,0.3362975010002805,0.5462831644905991,0.8858439591798695,0.878091866737965,0.8345659044241529,0.6163601204540367
OPN3,0.0372688293951837,0.0379499098469182,0.039129093015046,0.0426632205015402,0.031766911209542,0.0339956392160792,0.0355742275355572,0.0440217141988918,0.0262808547620118,0.031176875169052,0.0419984844520602,0.0451157849266167,0.0520135384623606,0.0319160199833093,0.0332813654703937,0.0399054907544346,0.0446181465948815,0.0301693713149542,0.0372299733370627,0.0515820501933591
WDR64,0.1807411799887504,0.191767842403964,0.3624200106065591,0.942966545019708,0.9472827337382942,0.947770114386735,0.7663056370231885,0.8700741596304749,0.9279838632717328,0.6809457041506753,0.0356726559326859,0.7663789905878885,0.920080500952448,0.7477066045268416,0.5354290960481298,0.7772380484556877,0.7957095479169587,0.0400668824601554,0.9149513717940054,0.8156508320856241
MAP1LC3C,0.5281324674811979,0.545932784776464,0.4585578079392671,0.1494716613025248,0.1417949480265121,0.1850391853217719,0.4364422458729118,0.2084353396474465,0.2597288812659534,0.6442641683258948,0.5581803974239385,0.2028615849342156,0.6876425385120173,0.2391561060600255,0.1392681965225453,0.3460142958631595,0.0953477088154032,0.1131465856637985,0.1675869011421535,0.1390201459764894
PLD5,0.1656336862473437,0.1439587917502882,0.3636495972603132,0.4678997291269228,0.3388697077314461,0.4190679841815357,0.5202148308218555,0.4250852371938216,0.3360176086989399,0.0903357035181625,0.4644639787923035,0.3526431889997947,0.2839297126632587,0.3283092213120052,0.2492904172694411,0.4564724099905438,0.3320384927384409,0.1695877145789671,0.461444213900226,0.3262796039637831
SDCCAG8,0.8961360508956993,0.5450598230870974,0.8377851469012778,0.9211372504561356,0.7596843755641343,0.9242562662106012,0.941426750497116,0.7851785554474131,0.153488022864377,0.9505545648873598,0.3012516777632092,0.728417080891192,0.8926840858797248,0.9364422430140078,0.9251064893290208,0.7235785695907946,0.7813748179543036,0.2327198794059706,0.8069040911154353,0.8831155308387192
C1orf100,0.842992256393274,0.826984606014586,0.594627920101383,0.534417077415462,0.660567326173151,0.887861315439913,0.767568798030077,0.701425077991454,0.419232474158321,0.48022982234196,0.776251941305723,0.9014522824320788,0.739963262597494,0.792197020660311,0.917871688200861,0.748011899662513,0.923992339289491,0.635597670978993,0.59910319725945,0.66178026946383
KIF26B,0.5069806977741882,0.8425823644716188,0.8019272194904788,0.854235110400702,0.7809747582804198,0.7363816470041412,0.7259772773721365,0.6278927417623519,0.8952474494217509,0.4805313622201428,0.6582043572637827,0.6454869025894883,0.4069208335390415,0.791758473309206,0.7986855510261986,0.815308694892652,0.6416102519739045,0.8530342176171927,0.7646316684367578,0.5476032135409579
SMYD3,0.8790561795362175,0.6988158812595986,0.8638673910254321,0.7465233932641114,0.7428006076131125,0.867761860686595,0.8798826619913778,0.8576849393554716,0.8188626650712483,0.8914311548615349,0.8768854697556598,0.8493484362395113,0.8865608709282508,0.8473102458937584,0.8976407383244702,0.8137628524400309,0.6558920473278382,0.8755021900139417,0.8364033605829162,0.7536880211029718
SCCPDH,0.8854458698229569,0.8772196670799638,0.8656262880102686,0.8833529583273921,0.8904777721614792,0.8857285665272246,0.8256580584205377,0.868931574614536,0.8857266249791286,0.888248754377766,0.7994588896930285,0.8901690512155446,0.8786112076524633,0.8798501217671669,0.8690093382343642,0.8717884911742727,0.8604549952948553,0.5200878337203416,0.8840978455277992,0.8751551957639467
AHCTF1,0.7848024271370392,0.752272564235458,0.8497656345959081,0.895024607213041,0.890475623243457,0.8836168020489754,0.8104517907326066,0.8369972489220702,0.8108027876794637,0.7656966690001177,0.6327935385468633,0.8321849475818779,0.8611607475621229,0.8033813839826967,0.7755891478122562,0.8317891731630641,0.8527934549848643,0.7742256419561799,0.8901652417321734,0.850891181462539
ZNF695,0.8654962262408771,0.932048923716227,0.964130795683721,0.959248772762269,0.9477156330026272,0.9654540986287852,0.964889878636625,0.940482101168344,0.955888532369821,0.949850416962968,0.947007906636991,0.9435344252920572,0.95306117925519,0.926195150749316,0.949064529500016,0.952726153808084,0.9658992639890812,0.9668801728558788,0.957118803652406,0.970125654128616
ZNF670,0.8351170046587563,0.8024176672872801,0.7810055755949032,0.834892468192279,0.8252071664478531,0.8193145333563051,0.8122997637800259,0.8176056128220296,0.8094154948731642,0.7763398752642194,0.4700095006545526,0.7742203001035793,0.8160712219333109,0.7629952475799964,0.8235994534681407,0.81432052127303,0.2413065442561036,0.6931440385609048,0.8160619257804617,0.8025941224657888
ZNF124,0.946456735520197,0.891852581492549,0.932184433476292,0.916730274267,0.962316080916004,0.913194131527354,0.913427901857045,0.8955257124903311,0.911950033141178,0.8953532837377719,0.90581386338861,0.939811945335898,0.937129159283829,0.9305698344606252,0.94099969155989,0.939716187433357,0.9636601614456493,0.942051384618741,0.9235245971064618,0.936353470304123
ZNF496,0.9604753999868288,0.9331091839999394,0.8703849405206227,0.9518280286894064,0.9407387752266768,0.9361759506048014,0.9439797969826365,0.9047910086222914,0.9433439098278962,0.9428434490019546,0.9511481993587272,0.931071641507438,0.94028632409879,0.8991304353714457,0.9393122078889456,0.9315497278538596,0.95653519164849,0.9567351886848456,0.8997698296605872,0.925372156752798
TMEM18,0.8250661426309626,0.7384857896769614,0.7623496244334053,0.8210626177520288,0.7968715017666966,0.6924727313869934,0.7810494585278202,0.7288527499637719,0.8081469502060981,0.771937428604537,0.6288071386248065,0.7706202268517993,0.7675314294738671,0.7209082750834852,0.8226140861419677,0.7757004703285283,0.8345672670637514,0.7784877486305285,0.6365725647555319,0.6547022614528564
SNTG2,0.6391543218423255,0.890703918219441,0.7551606702600177,0.877485822346356,0.8827108696751554,0.9028407101294804,0.7042880695026189,0.887559652129267,0.8938976013728639,0.8618934410469893,0.8852512099433197,0.8869348621478446,0.8807188013528808,0.8991656128313485,0.7679921065227493,0.8918590050725236,0.890058281076375,0.590373799183845,0.8742524519982676,0.8920617794525301
PXDN,0.4543878207841825,0.7915769876213735,0.7703059285829703,0.554297734991119,0.4765708462798018,0.5738100908643831,0.474790998667276,0.7565863289103274,0.6548231143813247,0.368251508936846,0.8120367216262161,0.8451827477539935,0.7949492680370212,0.7590524480674931,0.7373977936083477,0.7907094106030177,0.3455439024592985,0.8128852544454237,0.7010908034112803,0.5142219912667806
MYT1L,0.5039088638004674,0.7365113959432132,0.5204662897166633,0.6943152272757043,0.7611936631017677,0.7538746401038217,0.732173931736964,0.6640585399004617,0.809919898029908,0.5562663126319558,0.4781968984727379,0.6490928298922438,0.5005761312172595,0.6488620205615937,0.8320396306304249,0.8170557897283905,0.3415117622192723,0.268854846388248,0.846571796822765,0.5672986887442131
ADI1,0.886551929845716,0.8091922717683422,0.8991802715075451,0.9011755615737193,0.9128343133200092,0.8996564970260165,0.8973027198118722,0.8039924878348869,0.7492648266504432,0.6772377920301019,0.534636930774502,0.811243368922079,0.7321750174134098,0.8966550153635579,0.8575977391162991,0.8802316912718963,0.9300689385944366,0.8518175875139512,0.9054005574157872,0.9120717097932296
RNASEH1,0.5265151573666115,0.5420416376385686,0.5624670035680904,0.594973350608228,0.5230115692515785,0.5452504510523575,0.564816015327921,0.5598185044146767,0.5456235835387743,0.5349754928740394,0.5279044054205547,0.5390495461609649,0.569607186106572,0.542966856984474,0.5473030625846166,0.541745645071797,0.5399639644676253,0.5388867785705673,0.552908648009572,0.5420790108074363
RPS7,0.9437183591816788,0.9011433010208773,0.7580664494210864,0.9646349404862024,0.8864486131160966,0.8516058947635349,0.9066005277165926,0.815934324752359,0.7966000766763939,0.9123317353649244,0.8393593522214815,0.813029924747331,0.6131887841421103,0.6637008673969581,0.8460720632543551,0.8473972441483556,0.9447451670270534,0.7154616456587584,0.944952552668744,0.8671974915903746
ALLC,0.3885697154764143,0.6602072213796629,0.5111647229640611,0.8192914858179824,0.7816534091719035,0.8387479476082949,0.4529649290196147,0.8445491617510352,0.7997539465100371,0.5424850012986643,0.7103222300917867,0.7906132942074487,0.6707670301148834,0.6773832500207236,0.759931134723992,0.8029200632635298,0.7851238202774563,0.1783162963381807,0.805152492157647,0.781731869974288
CMPK2,0.8171889909501082,0.9381407495797428,0.9436189168648784,0.9630982272304502,0.9629258254685172,0.954999352045888,0.694918752661522,0.9491622538997032,0.950075206671051,0.9144217841887444,0.9094169552425652,0.9452616876978808,0.9382988146595922,0.9118341588747844,0.94998026485138,0.949534716112944,0.9483219119392275,0.9184496112624776,0.9546020884071396,0.9327302749816064
RSAD2,0.717800087597702,0.919684697162074,0.728723134238158,0.902733729544666,0.896612772249853,0.917453943755191,0.831376632062885,0.892937908531031,0.906725702783908,0.512359252732657,0.93378780456498,0.903066212316393,0.44118095189226,0.870239683609785,0.884857647226878,0.906177203112863,0.936509291777791,0.751707307447022,0.938265906984933,0.933150178106592
RNF144A,0.8918034242929321,0.9543911916268326,0.9369959650668334,0.9526878764284262,0.9471215969421014,0.9509821426039246,0.9533116107621222,0.8437089479229823,0.9521175091998896,0.8784652402108645,0.9547136777048818,0.9304982656939172,0.9325285946824656,0.93545350523039,0.9538290184416576,0.9416390834121116,0.9398934173476944,0.9664762674285754,0.9458733147285576,0.8926165582035999
ID2,0.0510933062242443,0.0361568435425354,0.0718788440076142,0.035008332320182,0.0374572471604207,0.0361332888869619,0.0448134629044861,0.042613827955786,0.0420431906514788,0.0375084390725468,0.0416637509889507,0.037961031946769,0.0462216009411778,0.0300423060610554,0.043169840238183,0.0405052085406143,0.0508354048920316,0.0288563053364508,0.0547777329610596,0.0674839150801427
KIDINS220,0.8529730095399367,0.8792436910117237,0.7354955305733553,0.6548158810522421,0.6104105145697168,0.7409977257053635,0.9320390770433402,0.7282568419657359,0.7229652005591283,0.8662484915889525,0.8816892533211356,0.7851739299498545,0.7596017430995397,0.7136822545678082,0.5891947211734648,0.8026044199056203,0.2126818839238045,0.6868421118023493,0.9094341342334332,0.6716124920277665
MBOAT2,0.646548835792199,0.6985985266096434,0.719630264932448,0.7076294585084298,0.715319801590397,0.6963355836473639,0.6899456083295076,0.6869661247806015,0.6541314001550762,0.5764044395272183,0.5721897215827331,0.6470533620830061,0.661300322179856,0.5731700835824903,0.6824216788685202,0.6686258112341518,0.6870320610378652,0.5593442202296459,0.6823034602142546,0.6819365021839711
CPSF3,0.9157652187473548,0.9103428704077322,0.927170502516861,0.9283981122721184,0.894334774256299,0.8326935786638177,0.94491159364885,0.9088209829990612,0.9290776650543546,0.7527413132723682,0.9195377184124508,0.8848572886054221,0.9061373174572754,0.7418765532194923,0.9029955948505471,0.8842075001844208,0.9293551222364516,0.9404336186464876,0.9222244026886584,0.897574149259391
IAH1,0.8568119485201334,0.7437239765727496,0.605865099919678,0.8891786673590947,0.8284117411488934,0.8666593728329854,0.8569334996433415,0.8360164382276859,0.3747981064001124,0.4069717855050824,0.855611933093909,0.7080911776745648,0.7799792884675806,0.7488128271389967,0.7743640496149756,0.6294772969897814,0.54549492686462,0.3105021974142354,0.8071221540382433,0.8773550323848456
ADAM17,0.5626245855586143,0.9357661731921356,0.9479898297745336,0.4972101759296167,0.6875280234310919,0.7475435123265086,0.4463061038086703,0.9404809575364924,0.9435503374921886,0.9612490575528884,0.9276971848085912,0.9545895486765734,0.958278334452362,0.9415189891841688,0.9316513820349096,0.9399423114129172,0.8999239308941583,0.951390594501198,0.6210270477573497,0.8006319328150955
YWHAQ,0.4188477676402103,0.3438046896486733,0.3296114638472785,0.3493079474249045,0.3629844741580858,0.4161662075734532,0.3738078743049017,0.3801122562343218,0.3650760004910889,0.3547512468998992,0.3136445246881978,0.3523316813138972,0.40838284695235,0.3483566347949122,0.3607756317024238,0.3390430718404758,0.3480405763498551,0.3397699211660759,0.374729068908862,0.4257902354278124
TAF1B,0.8864143585194927,0.5392824655852001,0.8464675795328276,0.782851098386568,0.8771658661611629,0.8259417293685137,0.8445735445435765,0.7748250286822426,0.7264928291414067,0.8565864319018153,0.0957047751984254,0.8078195343163243,0.8653762589146466,0.7360877759124426,0.8896254767511508,0.7201801544147436,0.223204793249928,0.8652583553741313,0.8504828233416536,0.4789006196134119
GRHL1,0.760977494161681,0.7838504864863532,0.7734664319352931,0.7678144886002528,0.7817699133297985,0.7646052564447676,0.7271221923321853,0.6959817996323832,0.5760202877715076,0.6076812982373373,0.4887287814270659,0.757076884423988,0.7536226199591282,0.7131105195367207,0.7884345857338941,0.6039210667233111,0.5538385488982842,0.739332111315622,0.7530698365805899,0.7698499505870425
KLF11,0.6738759508847839,0.7025373970834646,0.7510825672622362,0.6602297443135646,0.8707579467464446,0.7360851725959223,0.8640225359967096,0.6147332407765521,0.6605884811912492,0.7866226353705685,0.1916031024603705,0.6012450913558195,0.5026575211478788,0.8005616358252362,0.9333342486680416,0.6992654849100877,0.1775448192725653,0.6100684690734963,0.5946537745344841,0.4330648146170337
CYS1,0.6569142942110042,0.5083837636619074,0.580007054614869,0.5094544455934675,0.4901586717601749,0.5362516434011699,0.7787702402771957,0.5514536972121946,0.5184869156610555,0.6126209981394544,0.4291410288946498,0.5256241670736045,0.6453162711201386,0.4842012113056296,0.5676817989255271,0.5402885270204516,0.4674449223227879,0.4368012986531781,0.5087118978731323,0.5042049708833901
ODC1,0.8943737411761288,0.4742008065224725,0.8342174048610714,0.9021746017802208,0.8502857496297639,0.7539665016090974,0.888733460172033,0.7453125896763724,0.7001404490347168,0.7020225827375822,0.7580249973792071,0.7928574309352567,0.7347628011622196,0.657894173792385,0.8600070623934036,0.7978273735417767,0.9445658093255388,0.9215487094192072,0.9017238918352584,0.8395030056348488
NOL10,0.9247278146593754,0.8809342785626312,0.8036857842703112,0.2711674858836762,0.4385287283906386,0.8586375945086774,0.880142728412707,0.9142470341102898,0.7014449234517268,0.7958950613489539,0.90933439879058,0.9390442702091796,0.8911730135704711,0.8712745428207203,0.938987297600872,0.9018390429363764,0.9238058241199344,0.8870084638440564,0.7274571729584037,0.844222728262676
PDIA6,0.680561980085514,0.6064757564609421,0.5367087245826354,0.4946842530154216,0.4585414900586828,0.4792701646680895,0.68240857361245,0.5036775527034263,0.1591510836810577,0.5711876441016422,0.4571127983630629,0.3280593048445647,0.5722532300956626,0.4558142231719909,0.455197982215578,0.4035875057293757,0.4908599401994886,0.4650605299118708,0.4236770788588949,0.4299236468356528
C2orf50,0.939950102131749,0.905888204618234,0.942680803266394,0.966034049991068,0.94753498640388,0.954062874834852,0.954597540896456,0.955453668845401,0.8990167294196951,0.9455432507204412,0.949344690126821,0.9382854614771792,0.952515235731203,0.9622592363690072,0.9691377315233468,0.9235570565529,0.964398695441066,0.965374439251295,0.9707064384866532,0.967201492855663
