,Term,combined_pval,combined_z,fdr_bh,matched_genes,rna_lead_genes,cnv_lead_genes,dna_lead_genes,rna_nes,cnv_nes,dna_nes,rna_wcos,cnv_wcos,dna_wcos,mpes
3,HALLMARK_INFLAMMATORY_RESPONSE,3.0202159004269506e-09,5.930495647362076,1.3590971551921278e-07,ABCA1;ACVR2A;ADM;ADORA2B;AHR;BDKRB1;BST2;BTG2;C3AR1;C5AR1;CALCRL;CCL17;CCL2;CCL22;CCL24;CCL5;CCL7;CCR7;CD48;CD70;CHST2;CX3CL1;CXCL6;CXCL9;DCBLD2;EBI3;EMP3;EREG;F3;FPR1;FZD5;GNA15;GNAI3;GP1BA;GPR132;HAS2;HBEGF;ICAM1;IFNAR1;IFNGR2;IL10;IL12B;IL18R1;IL18RAP;IL1A;IL1B;IL1R1;IL2RB;IL4R;IL6;IL7R;INHBA;IRAK2;IRF1;ITGA5;ITGB3;ITGB8;KCNJ2;KIF1B;LAMP3;LCP2;LDLR;LIF;MARCO;MEFV;MMP14;MXD1;MYC;NAMPT;NFKBIA;NMI;NMUR1;NOD2;NPFFR2;OLR1;OPRK1;OSM;OSMR;P2RX4;P2RX7;PCDH7;PTGER2;PTGER4;PTGIR;RAF1;RGS1;RGS16;RHOG;RIPK2;RNF144B;ROS1;RTP4;SCN1B;SELE;SELL;SEMA4D;SLAMF1;SLC11A2;SLC1A2;SLC31A2;SLC7A1;SRI;STAB1;TACR1;TACR3;TLR1;TLR2;TLR3;TNFAIP6;TNFRSF1B;TNFRSF9;TNFSF10;TNFSF15;TNFSF9,CCL7;CXCL9;KCNJ2;SLC1A2;MEFV;BST2;C3AR1;CCL5;IL10;RGS1;OSM;P2RX7;IRF1;LCP2;SEMA4D;IL2RB;STAB1;RIPK2;TNFRSF1B;CD70;ICAM1;TNFRSF9;ABCA1;CHST2;ITGB8;RTP4;EBI3;TNFSF10;TLR1;PTGER4;GPR132;IFNGR2;SLAMF1;PCDH7;NMI;OSMR;PTGER2;FPR1;IL18R1;C5AR1;CD48;RHOG;CCL2;IFNAR1;RAF1,BTG2;HAS2;IL10;RGS16;RGS1;RIPK2;MYC;CD48;SLAMF1;OPRK1;LDLR;SELE;SELL;CCL24;NAMPT;SRI;FPR1;PTGIR;C5AR1;EMP3;IL6;ITGB8;AHR;DCBLD2;RTP4;LAMP3;INHBA;CHST2;TNFSF10;IRAK2;IL7R;GNAI3;RAF1,IL18RAP;IFNGR2;SLC11A2;RHOG;LAMP3;CCL17;PTGIR;BTG2;BDKRB1;C3AR1;SLC1A2;NMI;F3;AHR;ADORA2B;NMUR1;SCN1B,1.7323007442137055,1.1116894396351895,0.9799572251203832,0.5758311712291729,3.137816749060462e-17,0.048039155405918854,2.76152079352825
16,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1.735772117725426e-08,-5.636464088687354,2.7138718392323383e-07,ACAA2;ACADSB;ACAT1;ACO2;AFG3L2;ALDH6A1;ATP6V0C;ATP6V0E1;ATP6V1D;ATP6V1F;ATP6V1G1;COX10;COX17;COX4I1;COX5A;COX5B;COX6A1;COX6B1;COX6C;COX7C;COX8A;CS;CYB5R3;CYC1;DECR1;DLAT;DLD;DLST;ECH1;ECHS1;ETFB;FDX1;FH;GLUD1;GOT2;GPI;GRPEL1;HSPA9;IDH2;IDH3A;ISCA1;LDHB;LRPPRC;MDH1;MDH2;MGST3;MRPL15;MRPL34;MRPS15;MRPS22;MRPS30;MTRF1;NDUFA3;NDUFA4;NDUFA5;NDUFA6;NDUFA7;NDUFA9;NDUFAB1;NDUFB1;NDUFB2;NDUFB5;NDUFB7;NDUFB8;NDUFC1;NDUFC2;NDUFS4;NDUFS6;NDUFS7;NDUFS8;NDUFV2;NQO2;OAT;OXA1L;PDHB;PDK4;PMPCA;POLR2F;POR;RETSAT;RHOT2;SDHB;SDHD;SLC25A12;SLC25A20;SLC25A4;SUCLA2;SUCLG1;SUPV3L1;SURF1;TIMM10;TIMM13;TIMM17A;TIMM50;TOMM22;UQCRB;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRQ;VDAC1;VDAC2,ACAA2;COX7C;SLC25A4;NDUFC2;FDX1;COX4I1;NDUFS4;RHOT2;GPI;MRPS30;PDK4;NDUFA9;LDHB;COX8A;TOMM22;NDUFA5;TIMM10;COX6B1;UQCRC2;GOT2;SUCLG1;COX6A1,TIMM17A;UQCRB;DECR1;COX6C;CYC1;MRPL15;MGST3;FH;POR;MDH2;DLD;PDK4;NDUFA3;ETFB;NDUFA4;COX17;TIMM50;NDUFB5;ECH1;MRPS22;UQCRC1;SLC25A20;PDHB;MRPS30;NDUFS4;GLUD1;VDAC2;NDUFS6;SUPV3L1;SDHB;UQCRH;MRPS15;NDUFA7;ECHS1;NDUFS7;ACADSB;OAT;TIMM13;NDUFB2;ATP6V1F;NDUFA5;ATP6V1G1;NDUFB8;ISCA1,NDUFA6;NDUFB2;FH;CS;TIMM13;COX17;TIMM17A;UQCRQ;ATP6V1G1;TOMM22;MRPL34;GOT2;NDUFC1;NDUFA4;MRPL15;ATP6V1F;UQCRC2;CYB5R3;NDUFA3;OXA1L;NDUFV2;DECR1;GPI,-1.2666523472427045,1.0119806355475136,-1.3873465883439386,-0.15971179332014498,3.9964160172962385e-17,-0.23416955868501596,-4.655773305016235
4,HALLMARK_COMPLEMENT,1.8092478928215587e-08,5.629316833187514,2.7138718392323383e-07,ACTN2;AKAP10;ANXA5;APOA4;APOC1;ATOX1;BRPF3;C1QA;C1R;C3;CA2;CALM3;CBLB;CCL5;CDA;CDH13;CDK5R1;CFB;CFH;COL4A2;CP;CTSC;CTSO;CTSS;CXCL1;DOCK10;DOCK4;DPP4;DUSP5;EHD1;F10;F2;F3;F5;FCER1G;FCN1;FDX1;GCA;GMFB;GNAI2;GNAI3;GNB2;GNB4;GNG2;GNGT2;GP1BA;GP9;GZMA;GZMB;GZMK;HPCAL4;HSPA5;IL6;IRF1;IRF2;JAK2;KCNIP3;KLK1;KLKB1;KYNU;L3MBTL4;LAP3;LCP2;LRP1;LTA4H;LTF;ME1;MMP13;MMP14;MMP15;MMP8;MT3;NOTCH4;OLR1;PCLO;PCSK9;PDGFB;PFN1;PIK3CG;PIM1;PLA2G4A;PLEK;PLSCR1;PPP4C;PRDM4;PREP;PRSS3;PRSS36;RABIF;RAF1;RHOG;RNF4;S100A12;S100A9;SERPINC1;SH2B3;SIRT6;SPOCK2;STX4;TFPI2;TIMP2;TMPRSS6;TNFAIP3;USP15;ZFPM2,LTF;LAP3;CFB;JAK2;CCL5;PLEK;IRF1;LCP2;PRSS36;GZMA;HSPA5;CTSS;SERPINC1;CTSC;GZMB;IRF2;ATOX1;FCER1G;PCLO;C1QA;CP;DOCK10;USP15;S100A9;PLSCR1;KLKB1;STX4;TNFAIP3;GNGT2;GNAI2;PIK3CG;RABIF;GNB2;CBLB;CALM3;SH2B3;RHOG;KYNU;EHD1;RAF1;RNF4;GZMK,RABIF;SERPINC1;CFH;PLA2G4A;CA2;ZFPM2;FCER1G;ACTN2;S100A9;S100A12;F5;CTSS;PIK3CG;GNB2;PCLO;TFPI2;CALM3;KLK1;IL6;APOC1;CBLB;GP9;GNB4;PLSCR1;CP;GNAI2;GZMA;GZMK;GNAI3;RAF1,DOCK4;KCNIP3;RHOG;ANXA5;CTSS;F3;FDX1;PCSK9;TMPRSS6;MMP15;MT3;LRP1;GNGT2;GNB4;APOA4;NOTCH4;PRDM4;PCLO;FCER1G;JAK2;SH2B3;PRSS36;CBLB;SIRT6,1.6863657644028456,1.106791078666008,0.9043860047654436,0.5665021758313502,0.08946798550455955,0.04919418312471017,3.465724522787585
24,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,2.8533897319853477e-08,5.5502024496650995,3.2100634484835163e-07,ABI3BP;ANPEP;AREG;BASP1;BMP1;CAP2;CAPG;CDH11;CDH2;CDH6;COL16A1;COL1A1;COL1A2;COL3A1;COL4A1;COL4A2;COL5A1;COL5A2;COL5A3;COL6A2;COL7A1;COL8A2;COMP;CRLF1;CTHRC1;CXCL1;CXCL6;DAB2;DKK1;DPYSL3;DST;EDIL3;EFEMP2;EMP3;ENO2;FAP;FBLN5;FBN1;FBN2;FGF2;FMOD;FSTL1;FSTL3;FUCA1;GADD45A;GADD45B;GLIPR1;GPC1;GPX7;GREM1;HTRA1;ID2;IGFBP2;IGFBP4;IL6;INHBA;ITGA2;ITGA5;ITGB3;ITGB5;LAMA1;LAMC1;LGALS1;LOX;LOXL1;LOXL2;LRP1;LUM;MATN3;MFAP5;MGP;MMP14;MMP2;MSX1;NID2;NOTCH2;NT5E;NTM;OXTR;PCOLCE;PCOLCE2;PDGFRB;PLOD1;PLOD3;PPIB;SCG2;SDC4;SERPINH1;SFRP1;SFRP4;SGCB;SGCG;SLIT2;SLIT3;SNAI2;SNTB1;SPARC;SPOCK1;TFPI2;TGFB1;TGFBI;TGFBR3;THBS1;THBS2;THY1;TNC;TNFAIP3;TNFRSF11B;TNFRSF12A;TPM4;VEGFC;VIM;WNT5A,TNFRSF12A;FSTL3;SLIT3;SDC4;ITGB5;FBLN5;WNT5A;EFEMP2;MATN3;SGCB;DST;MSX1;SCG2;MMP2;ITGA2;IGFBP2;FMOD;ANPEP;AREG;SPOCK1;CDH6;IGFBP4;MGP;DPYSL3;ENO2;SFRP4;BMP1;TFPI2;SGCG;CDH2;VIM;CRLF1;EDIL3;COMP;GADD45B;ITGB3;TGFBR3;CXCL1;COL5A3;SNTB1;LGALS1;SLIT2;COL16A1;OXTR;DKK1;COL4A2;HTRA1;SPARC;GADD45A;PDGFRB;MFAP5;GPC1;CDH11;COL7A1,FMOD;SFRP1;TNFRSF11B;LAMC1;SNTB1;CTHRC1;SNAI2;PCOLCE;PLOD3;COL1A2;TFPI2;EMP3;IL6;ABI3BP;TGFB1;FSTL1;ITGB5;INHBA;SFRP4;PCOLCE2;COL7A1;BASP1;CDH6;OXTR;ITGA2;VIM;WNT5A;NOTCH2;DKK1;DAB2;GADD45A;TGFBR3;PLOD1;GPX7,THBS2;COL4A1;BASP1;COL1A2;TNFAIP3;INHBA;PCOLCE2;MFAP5;CDH6;DAB2;GADD45B;WNT5A;EMP3,-1.0,1.0540959980738855,-0.953303821143443,-0.11897768773755153,3.078364644671496e-17,-0.02574770735177411,-3.269676364920139
6,HALLMARK_E2F_TARGETS,1.2549120868686283e-06,4.846764555516119,1.1294208781817656e-05,ASF1A;ASF1B;ATAD2;AURKB;BARD1;BRCA2;BRMS1L;BUB1B;CCNB2;CDC20;CDCA3;CDCA8;CDK4;CDKN1B;CENPE;CIT;CKS2;CTCF;DCK;DCLRE1B;DCTPP1;DIAPH3;DONSON;DSCC1;E2F8;EIF2S1;ESPL1;EXOSC8;GINS1;GINS4;HELLS;HUS1;IPO7;KIF18B;KIF22;KIF2C;LIG1;LMNB1;MAD2L1;MCM2;MCM3;MCM5;MCM6;MELK;MSH2;MYBL2;MYC;NAA38;NBN;NCAPD2;NOLC1;NUDT21;NUP107;NUP153;NUP205;PA2G4;PDS5B;PLK1;PLK4;PNN;POLA2;POLD1;POLD3;POLE4;POP7;PPM1D;PRIM2;PTTG1;RAD21;RAN;RANBP1;RFC1;RFC3;RNASEH2A;RPA1;RPA2;RPA3;SLBP;SMC3;SPAG5;SPC24;SPC25;SSRP1;STAG1;STMN1;TACC3;TIMELESS;TK1;TOP2A;TRA2B;TRIP13;TUBB;TUBG1;UBE2S;WDR90;XPO1;XRCC6,GINS4;POLD1;NBN;STAG1;ATAD2;DONSON;DCLRE1B;TK1;SMC3;RPA2;DCK;RAD21;MCM2;NOLC1;MELK;GINS1;NUP205;LMNB1;ASF1B;UBE2S;XPO1;SPC24;CDCA8;CENPE;TIMELESS;MSH2;LIG1;POP7;BRCA2;EIF2S1;POLD3;TRA2B;SLBP;TUBB;RPA3;TACC3;CDC20;NUP153;MCM5;CTCF;BARD1;DIAPH3;PLK4;XRCC6;KIF2C;ASF1A;PDS5B;SPAG5;ESPL1;PNN;PRIM2;MCM6;RFC1;BUB1B;RPA1;TOP2A;TRIP13;MCM3;DCTPP1;NCAPD2;MYBL2;HELLS;MAD2L1;KIF18B;E2F8;CKS2,DSCC1;NBN;ATAD2;RAD21;MYC;GINS4;SPC24;HUS1;POP7;UBE2S;LIG1;RPA3;POLD1;TRA2B;STAG1;MCM2;DCLRE1B;TRIP13;NOLC1;HELLS;SMC3;CDCA8;KIF2C;CDC20;STMN1;RPA2,MCM5;XRCC6;TUBG1;KIF18B;DONSON;CDCA3;LIG1;RPA1;PRIM2;CDKN1B;HUS1;AURKB;E2F8;RAD21;PDS5B;WDR90;CIT;POLD1;TK1;ESPL1;TACC3;PA2G4;MYBL2;GINS4;SPC25;KIF2C;STMN1;TRIP13;CENPE;CDCA8;PTTG1;NAA38;MCM3;BARD1;POP7;CDK4;RNASEH2A;NOLC1,1.614114428122219,0.9997536985056092,0.996030750088372,0.833615791473489,2.6358347373793142e-17,0.10951361233259266,2.9443665506878536
1,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.00018566097005056037,3.7377682349229318,0.0013924572753792027,B2M;BATF2;BST2;CMPK2;CNP;DDX60;DHX58;GBP2;GBP4;GMPR;HLA-C;IFI30;IFI35;IFI44;IFIT2;IL4R;IL7;IRF1;IRF2;IRF9;ISG20;LAMP3;LAP3;LGALS3BP;NMI;NUB1;OGFR;PARP12;PARP14;PLSCR1;PNPT1;PROCR;PSME2;RIPK2;RNF31;RSAD2;RTP4;SAMD9;SAMD9L;SELL;SLC25A28;STAT2;TAP1;TDRD7;TMEM140;TRIM21;TRIM25;TRIM26;TXNIP;UBA7;USP18,SAMD9L;RSAD2;GBP4;LAP3;PARP14;CMPK2;IFIT2;SAMD9;USP18;BST2;TAP1;DDX60;NUB1;IFI44;IRF1;PSME2;STAT2;RIPK2;IRF2;BATF2;IFI35;PARP12;ISG20;TRIM21;DHX58;GBP2;IFI30;RTP4;TMEM140;PLSCR1;CNP;UBA7;HLA-C;GMPR;TDRD7;SLC25A28;NMI,IL7;RIPK2;SELL;SAMD9L;SAMD9;RTP4;LAMP3;PARP14;PLSCR1;UBA7;TXNIP;GBP4;GBP2;IFI44;OGFR;NUB1;TMEM140;PARP12;TDRD7;SLC25A28;PROCR,PARP14;TRIM25;IRF1;LAP3;TAP1;SLC25A28;RTP4;GBP4;DHX58;GBP2;PARP12;IFI35;SELL;IRF9;IFI44,2.1761160373442703,0.9821458765293788,-1.338744270024516,1.1870956311652447,3.7601439925239766e-17,-0.2801498727118407,1.64661495018155
7,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0015789067324748162,3.1597756373347297,0.010150114708766676,ACTR3;ADCY2;ARHGDIA;ARPC3;ATF1;CALR;CAMK4;CDK4;CDKN1B;CFL1;CLTC;CSNK2B;CXCR4;DAPP1;DUSP3;E2F1;EGFR;FGF17;FGF22;FGF6;GNA14;HSP90B1;ITPR2;MAP2K3;MAP2K6;MYD88;NCK1;NGF;NOD1;PDK1;PFN1;PIKFYVE;PIN1;PLA2G12A;PPP2R1B;PRKAA2;PRKAR2A;PTEN;PTPN11;RAF1;RALB;RIPK1;RIT1;RPS6KA1;SLC2A1;STAT2;THEM4;TIAM1;TNFRSF1A;TRAF2;UBE2N;VAV3,MAP2K6;CALR;STAT2;MYD88;TRAF2;VAV3;RPS6KA1;ACTR3;HSP90B1;NCK1;PRKAR2A;RIT1;RIPK1;THEM4;CLTC;CAMK4;RAF1;ARPC3;PPP2R1B;DAPP1;PIKFYVE,RIT1;THEM4;EGFR;NOD1;NCK1;NGF;VAV3;PRKAR2A;RAF1;ADCY2;PRKAA2;SLC2A1;RPS6KA1;MYD88;FGF22;TRAF2;GNA14;TIAM1;E2F1,CALR;NGF;HSP90B1;ADCY2;ARPC3;PLA2G12A;PDK1;PRKAR2A;SLC2A1;PIN1;TRAF2;DUSP3;E2F1;MYD88;RAF1;ACTR3,1.5461480436520505,0.8832035769583433,-1.2023054412591387,0.5173272584228996,3.0537964284642457e-17,-0.21285435208031792,1.1466437749986789
33,HALLMARK_HEDGEHOG_SIGNALING,0.010828848277677878,-2.5481738767971187,0.060912271561938056,CDK5R1;CELSR1;CRMP1;DPYSL2;ETS2;HEY2;LDB1;MYH9;NKX6-1;NRP1;RTN1;SCG2;SHH;SLIT1;THY1;TLE1;UNC5C,TLE1;RTN1,NRP1;LDB1;SHH;TLE1;SLIT1;ETS2,SLIT1;CDK5R1;CELSR1;CRMP1;DPYSL2;NRP1,0.5532851337349244,0.798676346921876,0.6864551226580846,0.00093652758817355,0.0020863673935560315,0.010851604138947276,3.618132706397574
41,HALLMARK_APOPTOSIS,0.04722509302285163,-1.9842758845526989,0.23612546511425817,ANKH;ANXA1;AVPR1A;BCL10;BCL2L10;BCL2L2;BIK;BMP2;BNIP3L;BTG2;CAV1;CCND1;CCND2;CD2;CD38;CDKN1B;DAP;DNAJC3;DPYD;EGR3;EMP1;ENO2;ERBB3;EREG;ETF1;F2;F2R;FEZ1;GADD45A;GADD45B;GNA15;GPX3;GSR;GUCY2D;HMOX1;HSPB1;IER3;IFNGR1;IGF2R;IGFBP6;IL1A;IL1B;IL6;IRF1;ISG20;LUM;MGMT;MMP2;NEDD9;PDGFRB;PEA15;PLCB2;PPP2R5B;PPP3R1;RETSAT;RHOT2;RNASEL;ROCK1;SLC20A1;SMAD7;SOD1;TAP1;TGFBR3;TIMP2;TNF;TNFRSF12A;TNFSF10;TOP2A;TXNIP;VDAC2,CD38;TAP1;IRF1;CD2;ISG20;PEA15;TNFSF10;HSPB1;PLCB2;TNF;RNASEL;ANKH;DPYD;PPP3R1;DNAJC3;HMOX1;F2;SLC20A1;TXNIP;SOD1;F2R;DAP;BCL10;TOP2A,BTG2;RNASEL;PEA15;HSPB1;IL6;TNFSF10;CD2;ANKH;DAP;VDAC2;TXNIP;GADD45A;TGFBR3;BCL10;DPYD;MGMT;BMP2;GNA15;GADD45B;ANXA1;CAV1,BCL2L2;IRF1;CD2;F2R;TAP1;GUCY2D;GADD45B;RNASEL;IER3;TNF;TNFSF10;IGF2R;BNIP3L;HSPB1;FEZ1;IL1A,0.8220897341163813,0.9288541454527316,-1.240537106715662,2.6906441034937497e-17,2.705592801680433e-17,-0.1778772723107588,-2.4494897427831774
32,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0644548804566411,1.8490203073844527,0.24315899450289483,ACAT2;ACTG1;ALCAM;ALDOC;ANTXR2;ANXA5;ATXN2;AVPR1A;CD9;ECH1;ERRFI1;ETHE1;FABP5;FADS2;FASN;FBXO6;FDFT1;GLDC;GNAI1;GUSB;HSD17B7;IDI1;JAG1;LDLR;LPL;MAL2;MVD;PCYT2;PLSCR1;PMVK;PNRC1;S100A11;SCD;SQLE;SREBF2;STARD4;STX5;TM7SF2;TMEM97;TNFRSF12A,FBXO6;GLDC;HSD17B7;PNRC1;PLSCR1;ETHE1;S100A11;SCD;FDFT1;IDI1;PMVK;FADS2;GUSB;ANXA5;FASN;ANTXR2;PCYT2;GNAI1,MAL2;FABP5;SQLE;LDLR;PMVK;HSD17B7;S100A11;GNAI1;GUSB;ETHE1;ALCAM;PLSCR1;ECH1,IDI1;PCYT2;ALDOC;ANXA5;SCD;TM7SF2;ANTXR2;PMVK;SQLE;STX5;GUSB;SREBF2;GNAI1;FDFT1;JAG1;TMEM97;AVPR1A;ACAT2;FBXO6;CD9;FADS2,0.9150339152933584,1.209537931643071,1.3852895635042892,0.010281622354723657,0.17219479579385757,0.3696253873644013,4.338584615264281
