,Term,combined_pval,combined_z,fdr_bh,matched_genes,rna_lead_genes,cnv_lead_genes,dna_lead_genes,rna_nes,cnv_nes,dna_nes,rna_wcos,cnv_wcos,dna_wcos,mpes
4,HALLMARK_MTORC1_SIGNALING,4.603362264979547e-08,-5.465987712673819,2.071513019240796e-06,ABCF2;ACTR3;ADIPOR2;ARPC5L;ATP6V1D;BCAT1;BHLHE40;BTG2;BUB1;CALR;CCNF;CD9;COPS5;CORO1A;CTSC;CXCR4;CYB5B;DAPP1;DDIT4;DHCR24;EDEM1;EGLN3;EIF2S2;ELOVL5;ENO1;ETF1;FADS1;FADS2;GAPDH;GBE1;GCLC;GGA2;GMPS;GOT1;GPI;GSR;HK2;HMBS;HSP90B1;HSPA4;HSPA5;HSPA9;HSPE1;IDI1;IFI30;IGFBP5;LDLR;LTA4H;MAP2K3;MCM2;ME1;MLLT11;MTHFD2L;NAMPT;NMT1;NUFIP1;NUP205;PDAP1;PDK1;PGM1;PHGDH;PITPNB;PLK1;PNO1;PNP;POLR3G;PPA1;PPIA;PPP1R15A;PSMC2;PSMC6;PSMD14;QDPR;RDH11;RIT1;RPA1;RPN1;RRP9;SCD;SDF2L1;SEC11A;SERPINH1;SKAP2;SLC2A1;SLC7A11;SLC7A5;SLC9A3R1;SORD;SQLE;SRD5A1;SSR1;STARD4;STC1;STIP1;TES;TM7SF2;TMEM97;TUBA4A;TUBG1;TXNRD1;UCHL5;UFM1;USO1;YKT6,SRD5A1;TMEM97;GAPDH;HSPE1;SLC9A3R1;TUBG1;STIP1;PPIA;ENO1;GPI;SERPINH1;SLC7A5;PITPNB;SCD;ME1;DDIT4;CCNF;ABCF2;SLC2A1;LDLR;EGLN3;RRP9;SQLE;YKT6;MAP2K3;DHCR24;BUB1;TUBA4A;PLK1;NUP205;NUFIP1;PSMD14;PGM1;EIF2S2;BCAT1;NAMPT;PHGDH;GOT1;UCHL5;IFI30;COPS5;MCM2;GMPS,RIT1;GPI;SEC11A;BTG2;UCHL5;MLLT11;LDLR;EGLN3;SQLE;ADIPOR2;GAPDH;CD9;SRD5A1;COPS5;RRP9;EIF2S2;SLC2A1;PGM1;DHCR24;IDI1;GMPS;TXNRD1;HSP90B1;LTA4H;PSMC6;PNP;CALR;PHGDH;ME1;GBE1;SORD;YKT6;PSMC2;NAMPT;PDAP1;PPIA;PNO1;HK2;ELOVL5;UFM1;NUFIP1;BCAT1;GCLC;PPA1;SCD;GOT1;DDIT4;SKAP2;QDPR;MTHFD2L;USO1;HSPE1;PSMD14;PDK1,PSMC2;EGLN3;POLR3G;NAMPT;PDK1;UCHL5;PSMC6;STARD4;PITPNB;NUP205;PPP1R15A;SQLE;ACTR3;CD9;EIF2S2;FADS2;SLC9A3R1;GOT1;RIT1;HSPE1,-2.0255368538346863,0.8247859251102561,0.8279089709381116,-0.6962838794883743,0.03937961900551197,0.0024211801166247895,-2.233115688819271
17,HALLMARK_BILE_ACID_METABOLISM,3.2183553822966927e-07,5.110189675684291,7.241299610167558e-06,ABCA1;ABCA3;ABCA4;ABCA8;ABCD2;ABCG8;ACSL1;AGXT;AKR1D1;ALDH9A1;APOA1;BBOX1;BCAR3;BMP6;CAT;CYP27A1;CYP39A1;CYP46A1;CYP7B1;DHCR24;EFHC1;EPHX2;FADS1;FADS2;GC;GCLM;GNMT;HACL1;HAO1;HSD17B11;HSD17B4;HSD17B6;HSD3B1;IDH2;IDI1;ISOC1;KLF1;LIPE;LONP2;MLYCD;NEDD4;NPC1;NR0B2;NR1H4;NUDT12;PEX1;PEX11A;PEX11G;PEX12;PEX6;PEX7;PFKM;PIPOX;PNPLA8;RBP1;RETSAT;RXRA;SCP2;SERPINA6;SLC35B2;SOAT2;SOD1;SULT2B1;TFCP2L1;TTR,APOA1;BBOX1;AKR1D1;EPHX2;PEX11A;PEX11G;HACL1;EFHC1;GNMT;RETSAT;PEX12;BCAR3;GCLM,CYP46A1;HSD17B4;LONP2;ISOC1;NUDT12;ABCA3;SULT2B1;LIPE;RXRA;TFCP2L1;CYP27A1;PEX12;CAT;PIPOX;BBOX1;APOA1;ABCA8;FADS2;FADS1;SERPINA6;HSD17B11;ACSL1;AKR1D1;GCLM;BCAR3;ABCA4;BMP6;SOD1;HACL1;MLYCD;EPHX2;RBP1;AGXT;SOAT2;HSD17B6;ABCD2;PFKM;ABCA1;HSD3B1;GC;PEX11A;CYP39A1;EFHC1;GNMT;PEX6;SLC35B2;RETSAT;ABCG8;PEX7;PEX1;PNPLA8;NEDD4;PEX11G;KLF1;HAO1;NR1H4;IDI1;NPC1;NR0B2;DHCR24,CYP39A1;HSD17B11;EPHX2;SULT2B1;PEX7;NUDT12;RXRA;SCP2;NPC1;ABCA8;PEX6;HSD17B6;PEX1;PNPLA8;SLC35B2;FADS2;ABCG8;CYP7B1;PIPOX;CYP46A1;HSD17B4;ABCD2;NR1H4;CAT;LIPE;PEX11A;BCAR3;TFCP2L1,1.2585222457991458,-1.0291546245834522,1.6317023151122696,0.022203182651340362,-0.2397776107046926,0.5077914193444554,1.0820199612201693
2,HALLMARK_MYC_TARGETS_V2,8.879008042050545e-07,-4.914983184041864,1.3318512063075817e-05,AIMP2;BYSL;CDK4;DCTPP1;DDX18;DUSP2;FARSA;GRWD1;HK2;HSPE1;IMP4;IPO4;MAP3K6;MCM5;MRTO4;MYC;NDUFAF4;NOC4L;NOLC1;NOP16;PA2G4;PES1;PLK1;PLK4;PPRC1;RCL1;RRP9;SLC19A1;SLC29A2;SORD;SRM;SUPV3L1;TMEM97;UTP20;WDR43;WDR74,TMEM97;IPO4;HSPE1;NOP16;RCL1;BYSL;SLC29A2;MYC;MRTO4;PA2G4;NOC4L;SRM;WDR43;RRP9;FARSA;PES1;PLK1;IMP4;UTP20;PLK4;SLC19A1;PPRC1;MAP3K6;AIMP2;NDUFAF4;GRWD1;WDR74;NOLC1;DCTPP1,DUSP2;NOP16;PES1;MCM5;DCTPP1;PLK1;GRWD1;TMEM97;DDX18;SLC29A2;WDR74;SRM;PLK4;RCL1;SLC19A1;IMP4;WDR43;PA2G4;CDK4;HSPE1;SUPV3L1;NOLC1;PPRC1;BYSL;HK2;AIMP2;SORD;NDUFAF4;FARSA;IPO4;UTP20;MAP3K6;NOC4L;MRTO4,DCTPP1;SUPV3L1;PES1;SRM;PLK4;HSPE1;WDR74;MYC;SLC29A2;FARSA;RCL1;TMEM97;GRWD1;SORD;BYSL;UTP20;PLK1;NOP16;WDR43,-2.504423529498051,-0.9022110611310464,0.8676470175298739,-1.4797845520924042,-0.13020169277057522,4.0825250646989665e-17,-2.778838301208426
6,HALLMARK_INTERFERON_ALPHA_RESPONSE,1.6931830459112306e-06,-4.7869697952291705,1.9048309266501342e-05,B2M;BATF2;BST2;CMPK2;CNP;DDX60;DHX58;GBP2;GBP4;GMPR;HLA-C;IFI30;IFI35;IFI44;IFIT2;IL4R;IL7;IRF1;IRF2;IRF9;ISG20;LAMP3;LAP3;LGALS3BP;NMI;NUB1;OGFR;PARP12;PARP14;PLSCR1;PNPT1;PROCR;PSME2;RIPK2;RNF31;RSAD2;RTP4;SAMD9;SAMD9L;SELL;SLC25A28;STAT2;TAP1;TDRD7;TMEM140;TRIM21;TRIM25;TRIM26;TXNIP;UBA7;USP18,RTP4;GMPR;RIPK2;RNF31;PARP12;PSME2;LGALS3BP;IFI30;PNPT1;TMEM140;NMI;TRIM21;BATF2;PLSCR1;GBP2;BST2;OGFR;CNP;LAMP3;IFI44;TAP1;TRIM25;USP18;STAT2;IFIT2;CMPK2;RSAD2;GBP4;SAMD9L;LAP3;SAMD9;IRF1;IRF9;PROCR;PARP14;SLC25A28;IRF2;IFI35;TRIM26,SELL;LGALS3BP;IL7;RIPK2;UBA7;OGFR;PROCR;IRF9;RNF31;PSME2;TXNIP;NMI;LAMP3;B2M;SAMD9L;SAMD9;PNPT1;CMPK2;RSAD2;SLC25A28;IFIT2;TRIM26;GMPR;ISG20;LAP3;TDRD7;RTP4;STAT2;PLSCR1;IL4R;HLA-C;TAP1;TMEM140;PARP12;IFI44;GBP4;GBP2;NUB1;IRF2;DDX60,RIPK2;SLC25A28;TRIM25;STAT2;CMPK2;PLSCR1;PSME2;GMPR;CNP;IFI30;ISG20;TDRD7;RNF31;DDX60;TMEM140;PNPT1,-1.6766865739251338,0.9826723211627448,0.9539584481630204,-0.9129606042215666,6.317175236154112e-17,2.889952356926215e-17,-2.4494897427831783
9,HALLMARK_INTERFERON_GAMMA_RESPONSE,2.469531212152392e-06,-4.710629253106992,2.222578090937153e-05,APOL6;ARID5B;B2M;BATF2;BST2;BTG1;C1R;CCL2;CCL5;CCL7;CD38;CD86;CFB;CFH;CIITA;CMPK2;CSF2RB;CXCL9;DDX60;DHX58;FPR1;GBP4;GBP6;GZMA;HLA-A;HLA-B;HLA-DMA;HLA-DRB1;HLA-G;ICAM1;IDO1;IFI30;IFI35;IFI44;IFIT1;IFIT2;IL2RB;IL4R;IL6;IL7;IRF1;IRF2;IRF8;IRF9;ISG20;ISOC1;ITGB7;JAK2;KLRK1;LAP3;LATS2;LCP2;LGALS3BP;MT2A;MX2;MYD88;NAMPT;NFKBIA;NLRC5;NMI;NOD1;NUP93;OAS3;OGFR;PARP12;PARP14;PFKP;PIM1;PLA2G4A;PLSCR1;PNP;PNPT1;PSMA2;PSMB10;PSMB2;PSME2;PTGS2;PTPN1;PTPN6;RIPK1;RIPK2;RNF213;RNF31;RSAD2;RTP4;SAMD9L;SAMHD1;SECTM1;SELP;SLAMF7;SLC25A28;SOCS1;SOCS3;SPPL2A;SRI;ST3GAL5;ST8SIA4;STAT2;STAT4;TAP1;TDRD7;TNFAIP2;TNFAIP3;TNFAIP6;TNFSF10;TOR1B;TRIM21;TRIM25;TRIM26;TXNIP;USP18;VAMP5;VAMP8;ZNFX1,TNFAIP6;TNFSF10;RTP4;PSMB2;SECTM1;RIPK2;ARID5B;RNF31;PARP12;PSME2;NAMPT;MYD88;MX2;LGALS3BP;IFI30;PNPT1;NMI;FPR1;TRIM21;BATF2;OAS3;C1R;PLSCR1;PIM1;KLRK1;SRI;BST2;OGFR;ICAM1;HLA-DRB1;IFI44;TAP1;TRIM25;USP18;STAT2;IFIT2;VAMP5;CMPK2;PLA2G4A;TOR1B;RSAD2;CXCL9;RNF213;SAMHD1;IDO1;VAMP8;CFB;GBP4;APOL6;SAMD9L;TNFAIP2;LAP3;PTPN1;PSMB10;NLRC5;CD86;IRF1;IFIT1;PTGS2;IRF9;CCL5;SOCS1;SPPL2A;CSF2RB;PARP14;HLA-B;JAK2;HLA-A;GZMA;SLC25A28;IRF2;IFI35;TRIM26;BTG1;NFKBIA;TNFAIP3,OAS3;SLAMF7;SELP;PLA2G4A;PTGS2;CFH;NFKBIA;SOCS3;C1R;LGALS3BP;PTPN6;IL7;RIPK2;PTPN1;OGFR;SAMHD1;PSMB2;ZNFX1;PFKP;KLRK1;IRF9;RNF31;PSME2;BTG1;PNP;ICAM1;TXNIP;TNFAIP6;NMI;TNFSF10;B2M;SPPL2A;NAMPT;SAMD9L;PSMA2;SRI;TNFAIP3;PNPT1;VAMP5;ST3GAL5;VAMP8;PIM1;CMPK2;RSAD2;LATS2;NOD1;SLC25A28;IFIT1;IFIT2;ARID5B;IL6;HLA-A;TRIM26;HLA-G;CD38;ISG20;LAP3;CXCL9;STAT4;IDO1;TDRD7;RTP4;STAT2;ITGB7;RIPK1;PLSCR1;IRF8;PSMB10;MX2;SOCS1;IL4R;MYD88;JAK2;HLA-DMA;HLA-B;CFB;HLA-DRB1;TAP1;PARP12;IFI44;GBP6;GBP4;IRF2;DDX60,RIPK2;APOL6;KLRK1;NAMPT;ARID5B;PLA2G4A;PTGS2;SLC25A28;TNFSF10;TRIM25;STAT2;SPPL2A;CMPK2;PLSCR1;SLAMF7;PSME2;CSF2RB;MT2A;ZNFX1;RIPK1;TOR1B;CCL2;IFI30;GBP6;ISG20;TDRD7;PFKP;SRI;MYD88;SOCS3;RNF31;LCP2;PSMB10;DDX60;CFH;HLA-A;PNPT1;ISOC1;TNFAIP6,-1.350677103425624,1.021951575062694,0.9831151418490532,-0.5903862725996518,6.263737941926742e-17,3.211556367887618e-17,-2.4494897427831774
3,HALLMARK_MYC_TARGETS_V1,4.087564634438318e-06,-4.6068796265597936,3.065673475828739e-05,AIMP2;AP3S1;C1QBP;CAD;CCNA2;CCT2;CCT4;CCT5;CDC20;CDK4;CLNS1A;COPS5;COX5A;CUL1;CYC1;DDX18;DDX21;DHX15;EIF2S1;EIF2S2;EIF3D;EIF3J;ERH;ETF1;EXOSC7;FAM120A;FBL;GLO1;GOT2;HDAC2;HDDC2;HNRNPA3;HSP90AB1;HSPE1;ILF2;IMPDH2;KPNB1;LSM2;LSM7;MAD2L1;MCM2;MCM5;MCM6;MRPL23;MRPS18B;MYC;NDUFAB1;NOLC1;NOP16;ODC1;PA2G4;PABPC1;PPIA;PRPF31;PSMA1;PSMA2;PSMA6;PSMA7;PSMB2;PSMB3;PSMC6;PSMD1;PSMD14;PSMD3;PSMD7;PSMD8;PTGES3;PWP1;RAD23B;RAN;RANBP1;RPL18;RPL22;RPS10;RPS3;RPS6;RRM1;RRP9;RSL1D1;RUVBL2;SET;SF3B3;SMARCC1;SNRPA;SNRPA1;SNRPD1;SNRPD3;SNRPG;SRM;SRPK1;SSBP1;STARD7;TRA2B;TUFM;TYMS;UBA2;VDAC1;XPO1;XRCC6;YWHAQ,CCT5;HSPE1;NOP16;PPIA;PSMA6;MYC;PSMD8;SRPK1;DDX21;PA2G4;VDAC1;SSBP1;SRM;MAD2L1;MCM6;COX5A;CCT2;PABPC1;HSP90AB1;CDC20;RANBP1;RAN;PSMB2;PSMD7;RRP9;PSMA1;CYC1;HDAC2;CAD;C1QBP;PSMA7;GLO1;PSMD14;EIF2S2;SNRPD1;CCNA2;RPL18;PSMD3;TYMS;FBL;RPS3;IMPDH2;RRM1;ILF2;COPS5;MCM2;DHX15;PSMD1;LSM7;RPS6;UBA2;EIF3J;SNRPA1;KPNB1;EXOSC7;AIMP2;PSMB3;RUVBL2;CCT4;SNRPA,ILF2;UBA2;COX5A;SNRPA1;CYC1;PSMA6;MYC;HDAC2;PABPC1;PSMD8;FBL;COPS5;CCT5;PSMA7;RRP9;SMARCC1;IMPDH2;EIF2S2;CDC20;PSMB2;RAN;SNRPD1;HDDC2;PWP1;PSMC6;SNRPA;CCT2;EIF3J;PSMA2;PPIA;AIMP2;RPS6;SNRPG;CCT4;XPO1;HSP90AB1;SRPK1;ODC1;YWHAQ;GLO1;NOLC1;DDX21;MRPS18B;DHX15;HNRNPA3;HSPE1;PSMD14;LSM7;RAD23B;FAM120A;CDK4;PTGES3;TRA2B;PA2G4;PSMD1,GLO1;MCM6;RPL22;PSMD8;CAD;RPS6;PSMA7;HDDC2;YWHAQ;CCT5;MAD2L1;MRPL23;PSMC6;KPNB1;SNRPD3;PSMD1;SRM;RANBP1;RPS10;EIF2S2;RAN;GOT2;DDX21;HSPE1;IMPDH2;PTGES3;MYC;SRPK1;HSP90AB1;CCT4;SNRPG;PPIA;EIF2S1;CYC1;DHX15,-2.823129434857232,0.6682104442853204,1.2601833597332868,-1.3268810802133613,0.022444536835559678,0.1469676382240545,-2.0026893126917207
8,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1.702631712350107e-05,-4.300695128285877,0.00010945489579393545,ABI3BP;ANPEP;AREG;BASP1;BMP1;CAP2;CAPG;CDH11;CDH2;CDH6;COL16A1;COL1A1;COL1A2;COL3A1;COL4A1;COL4A2;COL5A1;COL5A2;COL5A3;COL6A2;COL7A1;COL8A2;COMP;CRLF1;CTHRC1;CXCL1;CXCL6;DAB2;DKK1;DPYSL3;DST;EDIL3;EFEMP2;EMP3;ENO2;FAP;FBLN5;FBN1;FBN2;FGF2;FMOD;FSTL1;FSTL3;FUCA1;GADD45A;GADD45B;GLIPR1;GPC1;GPX7;GREM1;HTRA1;ID2;IGFBP2;IGFBP4;IL6;INHBA;ITGA2;ITGA5;ITGB3;ITGB5;LAMA1;LAMC1;LGALS1;LOX;LOXL1;LOXL2;LRP1;LUM;MATN3;MFAP5;MGP;MMP14;MMP2;MSX1;NID2;NOTCH2;NT5E;NTM;OXTR;PCOLCE;PCOLCE2;PDGFRB;PLOD1;PLOD3;PPIB;SCG2;SDC4;SERPINH1;SFRP1;SFRP4;SGCB;SGCG;SLIT2;SLIT3;SNAI2;SNTB1;SPARC;SPOCK1;TFPI2;TGFB1;TGFBI;TGFBR3;THBS1;THBS2;THY1;TNC;TNFAIP3;TNFRSF11B;TNFRSF12A;TPM4;VEGFC;VIM;WNT5A,TPM4;COL5A1;COL1A2;COL5A2;LRP1;CXCL6;CTHRC1;SERPINH1;COL1A1;COL3A1;INHBA;PLOD1;MMP2;NTM;COL4A1;DAB2;MATN3;MMP14;ITGB5;COL5A3;PLOD3;LUM;CDH11;IGFBP2;SFRP1;COL6A2;LOXL1;COMP;PCOLCE2;THBS2;LOXL2;THBS1;LOX;FAP;AREG;LGALS1;OXTR;CXCL1;SFRP4;TFPI2;ITGA2;GADD45B;MFAP5;DST;COL4A2;ANPEP;PCOLCE;FGF2;MGP;SPOCK1;FSTL1;DKK1;EDIL3;SPARC;PDGFRB;TNC;GREM1,PPIB;LOXL1;ANPEP;LAMC1;FMOD;TNFRSF11B;SNTB1;SFRP1;MFAP5;ENO2;SNAI2;CTHRC1;DAB2;BASP1;CDH6;DKK1;COL7A1;WNT5A;VIM;MGP;GPX7;FUCA1;COL8A2;GADD45A;CDH2;SDC4;COL4A1;COL4A2;DST;LUM;COL16A1;NID2;MMP14;TPM4;COMP;COL5A3;NOTCH2;NT5E;MSX1;FBN1;THBS1;GREM1;COL1A2;TFPI2;PCOLCE;SFRP4;INHBA;PLOD3;TNFAIP3;CAPG;SGCG;THBS2;ID2;HTRA1;IL6;CAP2;CXCL6;AREG;SLIT2;SGCB;CXCL1;COL5A2;COL3A1;FAP;FSTL3;GADD45B,LGALS1;FSTL1;PDGFRB;GPX7;PCOLCE2;PCOLCE;SLIT3;PLOD3;SNTB1;FMOD;TNFRSF12A;ABI3BP;CDH6;LAMC1;LOX;COL8A2;SFRP4;FGF2;SPOCK1;CTHRC1;GLIPR1;COL16A1;HTRA1;TPM4;DKK1;VIM;FSTL3;IGFBP2;COL5A1;ITGA5;COL4A1;CXCL6;CXCL1;MATN3;FUCA1;SDC4;CRLF1;SPARC;TGFBI;SNAI2;PPIB;FBN2;CAP2;COL6A2;NTM;AREG;SGCG;TNC;MGP;COL5A3,-1.4461163457120056,1.3922049016640536,0.911800730312634,-0.5330947254932027,7.109995397278377e-17,3.708694324453199e-17,-2.4494897427831774
5,HALLMARK_MITOTIC_SPINDLE,9.126888261591018e-05,-3.912702670847343,0.0005133874647144947,ABL1;ACTN4;ALMS1;ANLN;ARAP3;ARFGEF1;ARHGAP10;ARHGAP29;ARHGDIA;ARHGEF12;ARHGEF3;ARL8A;BRCA2;BUB1;CAPZB;CCNB2;CD2AP;CDC42EP1;CDC42EP2;CDC42EP4;CENPE;CENPF;CENPJ;CEP192;CEP250;CEP57;DOCK2;DOCK4;DST;DYNC1H1;DYNLL2;ECT2;ESPL1;FARP1;FGD4;FGD6;FSCN1;HOOK3;KATNB1;KIF11;KIF1B;KIF20B;KIF22;KIF2C;KIF3B;KIF3C;KIF5B;KIFAP3;KNTC1;KPTN;LATS1;LLGL1;LMNB1;LRPPRC;MAP1S;MAP3K11;MAPRE1;MARCKS;MARK4;MYH10;MYH9;MYO1E;NCK1;NEDD9;NEK2;NET1;NOTCH2;NUMA1;PAFAH1B1;PCGF5;PCM1;PIF1;PKD2;PLEKHG2;PLK1;PPP4R2;PREX1;RAB3GAP1;RABGAP1;RANBP9;RAPGEF5;RASA2;RASAL2;RFC1;RHOF;RHOT2;RICTOR;ROCK1;SAC3D1;SASS6;SHROOM1;SMC3;SOS1;SPTBN1;SSH2;STK38L;SYNPO;TAOK2;TBCD;TIAM1;TOP2A;TRIO;TUBA4A;TUBD1;TUBGCP2;TUBGCP3;WASF2;WASL,ECT2;TRIO;ANLN;ACTN4;RAPGEF5;KPTN;CENPF;LRPPRC;NEK2;KIF2C;RASAL2;SAC3D1;MARCKS;MYH9;KNTC1;DOCK4;BRCA2;TOP2A;LMNB1;SASS6;BUB1;TUBA4A;ESPL1;CCNB2;CENPE;PLK1;MYO1E;STK38L;CDC42EP1,RHOF;KNTC1;KIFAP3;PIF1;CENPF;NEK2;ARL8A;RASAL2;HOOK3;ACTN4;PLEKHG2;ARFGEF1;RICTOR;TRIO;ARHGEF3;KIF5B;KIF3B;MAPRE1;CEP250;CAPZB;KIF2C;PREX1;WASF2;TUBGCP3;DST;NET1;FGD6;NOTCH2;MARCKS;ECT2;MARK4;PPP4R2;CCNB2;MYO1E;ANLN;FSCN1;RAPGEF5;LATS1;SOS1;SPTBN1;LRPPRC;ALMS1;CENPJ;BRCA2;CD2AP;FGD4;STK38L;KIF11;SMC3;PCGF5;KIF20B,RABGAP1;ECT2;KIF22;KIF5B;MYH9;MARK4;KIF20B;TUBD1;PPP4R2;CEP192;CENPE;SASS6;TRIO;DYNC1H1;LMNB1;RICTOR;ARHGAP29;ARHGEF3;TBCD;FSCN1;SMC3;NUMA1;ARHGDIA;ARFGEF1;SPTBN1;NEK2;MAP3K11;SAC3D1;RASAL2;RHOT2,-1.7628844384712468,0.9348026941449368,1.296880130982918,-0.4065895889721358,0.061474243409339234,0.13179399348070936,-1.0308412022317768
0,HALLMARK_G2M_CHECKPOINT,0.00014080301671960956,-3.8067533993399363,0.0007040150835980478,ABL1;AURKB;BARD1;BCL3;BRCA2;BUB1;CCNA2;CCNB2;CCND1;CCNF;CCNT1;CDC20;CDC6;CDK4;CDKN1B;CENPE;CENPF;CHAF1A;CKS2;CTCF;CUL1;CUL3;CUL5;DBF4;E2F1;E2F2;E2F3;E2F4;EFNA5;EGF;ESPL1;FANCC;GINS2;HIRA;HMGN2;HOXC10;HUS1;KIF11;KIF20B;KIF22;KIF2C;KIF5B;KPNB1;LMNB1;MAD2L1;MARCKS;MCM2;MCM3;MCM5;MCM6;MEIS1;MNAT1;MT2A;MYBL2;MYC;NCL;NEK2;NOLC1;NOTCH2;NUMA1;ODC1;ODF2;PAFAH1B1;PBK;PDS5B;PLK1;PLK4;POLA2;POLQ;PRIM2;PRPF4B;PTTG1;RAD21;RAD23B;RASAL2;RBM14;RPA2;RPS6KA5;SAP30;SFPQ;SLC12A2;SLC7A1;SLC7A5;SMAD3;SMARCC1;SNRPD1;SQLE;STAG1;STMN1;TACC3;TGFB1;TOP1;TOP2A;TRA2B;TRAIP;TROAP;UBE2S;UCK2;UPF1;WRN;XPO1,UCK2;HOXC10;MEIS1;FANCC;MYC;SLC7A5;STMN1;CDC6;MAD2L1;CKS2;CHAF1A;PBK;CENPF;MCM6;CCNF;ODF2;NEK2;EGF;MCM3;KIF2C;CDC20;TRAIP;RASAL2;MARCKS;PRIM2;SQLE;TROAP;BRCA2;BARD1;TOP2A;EFNA5;LMNB1;POLQ;E2F1;BUB1;ESPL1;CCNB2;DBF4;CENPE;PLK1;SNRPD1;UBE2S;CCNA2;PLK4;NCL;KIF11;MCM2;TACC3;SLC12A2;AURKB;MYBL2;SLC7A1;GINS2;CCND1,UCK2;SMAD3;CENPF;NEK2;RASAL2;RAD21;MYC;SQLE;SMARCC1;TRAIP;KIF5B;TOP1;E2F1;CDC20;SFPQ;MYBL2;HMGN2;STMN1;KIF2C;RPA2;SNRPD1;E2F2;PRIM2;CDKN1B;MNAT1;UPF1;NOTCH2;TACC3;MARCKS;BCL3;CCNB2;DBF4;HUS1;MEIS1;XPO1;SLC7A1;BRCA2;PDS5B;ODC1;MCM3;KIF11;NOLC1;KIF20B;E2F3;KIF22;TROAP;RAD23B;FANCC;CKS2;CCNT1;CDK4;TRA2B;HOXC10;ESPL1;NCL;CUL3;PRPF4B;POLA2;WRN;MCM6;STAG1;PBK;GINS2;SLC7A5,SFPQ;MCM6;NCL;CDC6;STMN1;KIF22;KIF5B;CCNT1;SLC12A2;KIF20B;MAD2L1;CENPE;LMNB1;KPNB1;MCM3;RPS6KA5;SQLE;STAG1;PRPF4B;MT2A;CDKN1B;WRN;NUMA1;HUS1;CKS2;NEK2;PLK4;DBF4;RASAL2;MYC,-2.438534462798552,0.9459773982676256,1.3530406978851015,-1.044435527865323,0.05852990143359671,0.20283277956415524,-1.6231350436057104
1,HALLMARK_E2F_TARGETS,0.006985025900156429,-2.697557316407305,0.03143261655070393,ASF1A;ASF1B;ATAD2;AURKB;BARD1;BRCA2;BRMS1L;BUB1B;CCNB2;CDC20;CDCA3;CDCA8;CDK4;CDKN1B;CENPE;CIT;CKS2;CTCF;DCK;DCLRE1B;DCTPP1;DIAPH3;DONSON;DSCC1;E2F8;EIF2S1;ESPL1;EXOSC8;GINS1;GINS4;HELLS;HUS1;IPO7;KIF18B;KIF22;KIF2C;LIG1;LMNB1;MAD2L1;MCM2;MCM3;MCM5;MCM6;MELK;MSH2;MYBL2;MYC;NAA38;NBN;NCAPD2;NOLC1;NUDT21;NUP107;NUP153;NUP205;PA2G4;PDS5B;PLK1;PLK4;PNN;POLA2;POLD1;POLD3;POLE4;POP7;PPM1D;PRIM2;PTTG1;RAD21;RAN;RANBP1;RFC1;RFC3;RNASEH2A;RPA1;RPA2;RPA3;SLBP;SMC3;SPAG5;SPC24;SPC25;SSRP1;STAG1;STMN1;TACC3;TIMELESS;TK1;TOP2A;TRA2B;TRIP13;TUBB;TUBG1;UBE2S;WDR90;XPO1;XRCC6,TUBG1;DIAPH3;MELK;MYC;TK1;PA2G4;STMN1;DSCC1;CIT;E2F8;MAD2L1;CKS2;SPC24;MCM6;TUBB;KIF18B;MCM3;KIF2C;CDC20;TRIP13;RANBP1;RAN;PRIM2;GINS1;CDCA8;SLBP;RNASEH2A;BRCA2;BARD1;TOP2A;LMNB1;POP7;ESPL1;CCNB2;BUB1B;CENPE;PLK1;CDCA3;NUP205;RFC3;ASF1B;TIMELESS;SPC25;UBE2S;PLK4;ATAD2;NUP107;MCM2;TACC3;AURKB;MYBL2;NCAPD2,CIT;SPC24;BRMS1L;PNN;ATAD2;RAD21;DSCC1;MYC;TK1;NCAPD2;CDCA3;BUB1B;TRIP13;GINS4;NBN;CDC20;CDCA8;MYBL2;STMN1;RAN;KIF2C;RPA2;GINS1;PRIM2;CDKN1B;RNASEH2A;ASF1B;TACC3;SLBP;NUP107;CCNB2;POP7;HUS1;RPA3;ASF1A;MSH2;XPO1;POLE4;BRCA2;PDS5B;RFC3;EXOSC8;DIAPH3;MCM3;SMC3;NOLC1;HELLS;TUBB;NUP153;RFC1;DCK;KIF22;SPC25;CKS2;CDK4;TIMELESS;TRA2B;PA2G4;ESPL1,MCM6;DONSON;DCTPP1;SPAG5;STMN1;KIF22;MAD2L1;MELK;BRMS1L;CENPE;LMNB1;MCM3;NUP205;RANBP1;STAG1;DCLRE1B;CDKN1B;RPA3;SMC3;RAN;DSCC1;E2F8;HUS1;PPM1D;POLD3;CKS2;CIT;SPC24;PLK4;CDCA3;MYC;NCAPD2;TUBB;NUDT21;BARD1;MSH2;IPO7;RPA2;EIF2S1;POP7;RNASEH2A;CDCA8;POLE4;POLA2;GINS4,-2.782427532623689,1.1976604592949578,1.4890484680301497,-1.1943161930495771,6.317861937608472e-17,0.45055292112136025,-1.2374613027636372
