,Term,combined_pval,combined_z,fdr_bh,matched_genes,rna_lead_genes,cnv_lead_genes,dna_lead_genes,rna_nes,cnv_nes,dna_nes,rna_wcos,cnv_wcos,dna_wcos,mpes
0,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,2.0855173200627155e-08,5.604753350953366,3.4994550308128173e-07,ABI3BP;ANPEP;AREG;BASP1;BMP1;CAP2;CAPG;CDH11;CDH2;CDH6;COL16A1;COL1A1;COL1A2;COL3A1;COL4A1;COL4A2;COL5A1;COL5A2;COL5A3;COL6A2;COL7A1;COL8A2;COMP;CRLF1;CTHRC1;CXCL1;CXCL6;DAB2;DKK1;DPYSL3;DST;EDIL3;EFEMP2;EMP3;ENO2;FAP;FBLN5;FBN1;FBN2;FGF2;FMOD;FSTL1;FSTL3;FUCA1;GADD45A;GADD45B;GLIPR1;GPC1;GPX7;GREM1;HTRA1;ID2;IGFBP2;IGFBP4;IL6;INHBA;ITGA2;ITGA5;ITGB3;ITGB5;LAMA1;LAMC1;LGALS1;LOX;LOXL1;LOXL2;LRP1;LUM;MATN3;MFAP5;MGP;MMP14;MMP2;MSX1;NID2;NOTCH2;NT5E;NTM;OXTR;PCOLCE;PCOLCE2;PDGFRB;PLOD1;PLOD3;PPIB;SCG2;SDC4;SERPINH1;SFRP1;SFRP4;SGCB;SGCG;SLIT2;SLIT3;SNAI2;SNTB1;SPARC;SPOCK1;TFPI2;TGFB1;TGFBI;TGFBR3;THBS1;THBS2;THY1;TNC;TNFAIP3;TNFRSF11B;TNFRSF12A;TPM4;VEGFC;VIM;WNT5A,VEGFC;LAMA1;SNAI2;COL7A1;EDIL3;TGFBR3;DKK1;TGFBI;HTRA1;IL6;SLIT2;SGCG;ITGB3;CRLF1;SNTB1;MGP;AREG;CDH6;GREM1;GPC1;TNFRSF11B;CXCL1;COMP;PCOLCE;SFRP1;SDC4;CDH2;IGFBP2;COL4A2;LOXL2;MFAP5;TFPI2;ANPEP;GADD45B;THBS2;GLIPR1;ENO2;FBN2;NID2;FGF2;GADD45A;MATN3;ABI3BP;FAP;TNC;DST;SPOCK1;NT5E;SPARC;CDH11;WNT5A;ITGA2;BASP1;THY1;COL8A2;FMOD;THBS1;LOXL1;PLOD3;NTM;VIM;COL4A1;TNFAIP3;EFEMP2;PCOLCE2;OXTR;CXCL6;LAMC1;SFRP4;SCG2;COL16A1;GPX7;SLIT3;NOTCH2;COL6A2;DPYSL3;COL1A1;BMP1;IGFBP4;FSTL1;FSTL3;COL3A1;ID2;SERPINH1;CTHRC1;CAP2;MMP2;PLOD1;FBLN5;COL5A3;LGALS1;ITGB5;TGFB1;PDGFRB;EMP3;COL5A2;MSX1;LUM;MMP14;SGCB;COL1A2;COL5A1;FBN1;INHBA;FUCA1;CAPG;LRP1;TNFRSF12A;LOX;PPIB,GREM1;THBS1;MFAP5;TNC;FBN1;PPIB;ENO2;LOXL1;COL5A1;MGP;FBLN5;ANPEP;SGCB;CXCL6;CXCL1;AREG;SLIT2;FGF2;VEGFC;ITGA2;BASP1;DAB2;CDH6;MSX1;SDC4;LGALS1;DPYSL3;SPARC;SLIT3;PDGFRB;TFPI2;COL1A2;PLOD3;INHBA;SFRP4;PCOLCE;TNFRSF12A;IL6;LUM;GLIPR1;LRP1;NID2;MMP14;ITGA5;CDH11;TGFBI;EDIL3;SPOCK1;LOX;FBN2;LAMA1;CDH2;MMP2;PCOLCE2;COL5A3,GLIPR1;COL16A1;ITGB5;NID2;GREM1;MMP14;CDH6;MATN3;COL5A1;FBN1;FSTL1;TFPI2;COMP;LOXL2;LAMC1;MSX1;SGCG;IGFBP2;FUCA1;MGP;SNAI2;TNFRSF11B;FGF2;DST;ANPEP;SDC4;CAP2;NT5E;COL5A3;LAMA1;CXCL6;TGFBR3;EFEMP2;CDH2;SPOCK1;COL8A2;OXTR,2.2657433441217454,1.099718170492711,-0.9524086321583988,1.5402159663790491,0.19905869979547872,-0.030680821825836143,2.8479201880642155
6,HALLMARK_PANCREAS_BETA_CELLS,2.3329700205418782e-08,5.585300097926011,3.4994550308128173e-07,ABCC8;CHGA;DPP4;ELP4;FOXO1;GCK;HNF1A;ISL1;NEUROD1;NEUROG3;NKX2-2;NKX6-1;PAX4;PCSK1;PCSK2;PDX1;SCGN;SEC11A;SLC2A2;SRP14;SRPRB;SST;SYT13,SLC2A2;NKX6-1;SST,SRP14;CHGA;HNF1A;SEC11A;NKX6-1;ISL1;PCSK2;NKX2-2;PAX4;PCSK1;GCK,SRP14;FOXO1;NKX6-1;ABCC8,1.7927058859875813,1.1515070275869963,-0.8649325787148188,0.21758234734382023,0.3060493627277415,-0.0101375478825291,4.451765218941919
7,HALLMARK_INTERFERON_ALPHA_RESPONSE,2.0589191326797535e-08,5.60697623942932,3.4994550308128173e-07,B2M;BATF2;BST2;CMPK2;CNP;DDX60;DHX58;GBP2;GBP4;GMPR;HLA-C;IFI30;IFI35;IFI44;IFIT2;IL4R;IL7;IRF1;IRF2;IRF9;ISG20;LAMP3;LAP3;LGALS3BP;NMI;NUB1;OGFR;PARP12;PARP14;PLSCR1;PNPT1;PROCR;PSME2;RIPK2;RNF31;RSAD2;RTP4;SAMD9;SAMD9L;SELL;SLC25A28;STAT2;TAP1;TDRD7;TMEM140;TRIM21;TRIM25;TRIM26;TXNIP;UBA7;USP18,GMPR;RTP4;SAMD9L;RSAD2;GBP4;IFI30;RNF31;IFIT2;CMPK2;PARP14;SAMD9;SELL;IFI44;BST2;IRF9;TAP1;BATF2;LAMP3;USP18;OGFR;IRF1;LAP3;GBP2;UBA7;DDX60;TMEM140;PSME2;PARP12;IL7;DHX58;IFI35;STAT2;RIPK2;SLC25A28;B2M;ISG20;NUB1;IRF2;PLSCR1;NMI;HLA-C;TRIM21;TDRD7;LGALS3BP;TXNIP;TRIM25;TRIM26;IL4R;CNP;PROCR;PNPT1,TDRD7;PROCR;B2M;ISG20;IRF2;DDX60;LAP3;USP18;OGFR;NUB1;PARP12;TMEM140;SAMD9;SAMD9L;IL4R;STAT2;PSME2;IRF9;RNF31;IRF1;PLSCR1;UBA7;LAMP3;RTP4,IL7;IRF2;BATF2;PLSCR1;BST2;TMEM140;LAMP3;PARP12;PROCR;GMPR;SAMD9;GBP4;IL4R;IFI44;TRIM25,1.655391286078702,1.0451218092926506,-0.759818653307883,1.1171774161579082,0.15008245022880123,-0.0007079557512619563,2.9528796051896675
5,HALLMARK_HEME_METABOLISM,3.542191465468034e-08,-5.512277846072606,3.984965398651538e-07,ABCB6;ABCG2;AGPAT4;ALAD;ALDH1L1;ALDH6A1;ANK1;ARHGEF12;ARL2BP;BLVRA;BLVRB;BNIP3L;BTG2;C3;CA2;CAT;CCDC28A;CDR2;CIR1;CPOX;DAAM1;DCAF10;DCUN1D1;E2F2;ELL2;ENDOD1;EPOR;EZH1;FN3K;FOXJ2;GAPVD1;GCLC;GCLM;GMPS;HBB;HBBP1;HEBP1;HMBS;ISCA1;KAT2B;KEL;KHNYN;KLF1;KLF3;LRP10;MAP2K3;MBOAT2;MFHAS1;MGST3;MINPP1;MOCOS;MXI1;NEK7;NFE2L1;OSBP2;PDZK1IP1;PGLS;PPP2R5B;PSMD9;RAD23A;RANBP10;RBM5;RCL1;RHAG;RIOK3;SELENBP1;SIDT2;SLC11A2;SLC22A4;SLC25A37;SLC25A38;SLC2A1;SLC30A1;SLC30A10;SLC4A1;SLC7A11;SPTA1;SPTB;TAL1;TFDP2;TMCC2;TMEM9B;TNS1;TOP1;TRAK2;TSPAN5;TYR;UBAC1;UCP2;UROD;UROS;USP15;VEZF1,RCL1;TMEM9B;CIR1;MBOAT2;PSMD9;NEK7;SLC11A2;DCUN1D1;PPP2R5B;UROD;GCLM;UROS;CPOX;CCDC28A;SLC22A4;USP15;MINPP1;KLF3;ISCA1;MAP2K3;SLC30A1;GAPVD1;GMPS;CDR2;DCAF10;SIDT2;MFHAS1;KHNYN;RAD23A;BLVRB;ALAD;EZH1;MXI1;VEZF1;ENDOD1;RIOK3;BNIP3L;RBM5;TOP1;PGLS;KAT2B;BTG2;FOXJ2;HEBP1;TFDP2;NFE2L1;GCLC;MOCOS;SLC25A38;ARHGEF12;TNS1;DAAM1,FOXJ2;HEBP1;ALAD;TOP1;ALDH6A1;PSMD9;GAPVD1;DCAF10;ISCA1;UBAC1;ABCG2;TSPAN5;SLC7A11;KLF3;OSBP2;KEL;RCL1;ELL2;CDR2;BLVRA;SPTB;KHNYN;LRP10;SLC11A2;DAAM1;SLC22A4;RANBP10;USP15;MOCOS;ARL2BP;RIOK3;TFDP2;GMPS;DCUN1D1;SLC25A38;C3;EPOR;KLF1;RAD23A;PGLS;BLVRB;RBM5;ALDH1L1;CPOX;MINPP1;CAT;HBBP1;TMEM9B;HBB;SIDT2;KAT2B;ENDOD1;TYR;PPP2R5B;ARHGEF12;HMBS;UCP2,GMPS;HEBP1;MOCOS;GCLC;SLC4A1;DAAM1;TNS1;USP15;MFHAS1;TSPAN5;TYR;GAPVD1;SPTB;SLC30A1;SLC22A4;OSBP2;TAL1;ABCB6;KLF3;GCLM;RCL1;EZH1;TMCC2;CA2;CDR2;TFDP2;ANK1,-1.7277279343701348,0.9065612810035596,-1.0026638627657447,-0.761316893972249,0.027730103677198477,-0.024402093034906015,-2.4292141203939472
28,HALLMARK_COAGULATION,2.4641562662692e-07,-5.160405421225658,2.21774063964228e-06,A2M;ACOX2;ANXA1;APOA1;APOC1;APOC2;APOC3;ARF4;BMP1;C1QA;C1R;C3;C8A;C8B;C8G;CAPN2;CAPN5;CD9;CFB;CFD;CFH;CFI;COMP;CPN1;CRIP2;CTSK;CTSO;DPP4;DUSP14;F10;F11;F12;F13B;F2;F3;FBN1;FGA;FURIN;GDA;GNB2;GNG12;GP1BA;GP9;HTRA1;ITGA2;ITGB3;KLF7;KLKB1;LEFTY2;LRP1;LTA4H;MASP2;MMP10;MMP11;MMP14;MMP15;MMP2;MMP7;MMP8;MMP9;MSRB2;OLR1;PDGFB;PEF1;PF4;PLEK;PREP;PROC;PROZ;PRSS23;RABIF;SERPINC1;SH2B2;SPARC;TF;TFPI2;THBS1;TMPRSS6;VWF,C8G;PROZ;APOC3;GP9;C8A;APOC2;CPN1;F10;KLKB1;C8B;TMPRSS6;F13B;SERPINC1;PF4;GDA;FGA;CAPN5;HTRA1;F11;MMP10;MMP8;ITGB3;APOC1;LEFTY2;TF;F2;C1QA;F12;OLR1;PLEK;CFB;COMP;DPP4;GP1BA;ANXA1;TFPI2;MMP11;ACOX2;CTSK;MMP15;MMP7;APOA1;C3;F3;SPARC;CFD;ITGA2;MMP9;CRIP2;THBS1;MASP2;VWF;CFI;PRSS23;KLF7;LTA4H;MSRB2;C1R;CFH;PROC;CD9;BMP1;PDGFB;A2M;MMP2;SH2B2;MMP14;DUSP14;FBN1;PEF1;ARF4;LRP1;GNB2;CTSO;RABIF;GNG12;PREP;FURIN,OLR1;THBS1;A2M;CD9;VWF;FBN1;C1R;ANXA1;GDA;FURIN;C8G;PF4;CFI;ITGA2;CTSO;KLKB1;F11;FGA;TMPRSS6;MMP9;MMP11;PDGFB;F12;SPARC;TFPI2;GNB2;SH2B2;LTA4H;LRP1;MMP14;MMP15,F10;MMP10;VWF;PEF1;PREP;KLKB1;MMP8;CFB;HTRA1;C8A;C8B;OLR1;MMP15;C1QA;PLEK;CAPN5;KLF7;C3;TF;MSRB2;SPARC;GP1BA;DUSP14;CFH;APOC3;THBS1,0.8879224243997182,0.9609591299057004,0.8954311814896481,0.20671976386275098,0.06714564487609703,0.0034702741194761006,3.7727263463157086
4,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,3.08155558017409e-07,-5.1183895841705125,2.3111666851305678e-06,ATF6;ATP6V0D1;BAG3;CALR;CCL2;CEBPG;CNOT2;CNOT4;CNOT6;DCP1A;DCP2;DDIT4;DDX10;DNAJB9;DNAJC3;EDC4;EDEM1;EEF2;EIF2AK3;EIF2S1;EIF4A2;EIF4A3;EIF4EBP1;ERN1;EXOSC1;EXOSC2;EXOSC4;FKBP14;HSP90B1;HSPA5;HSPA9;IFIT1;KHSRP;KIF5B;LSM4;NFYB;NOLC1;NOP14;PDIA6;PREB;RRP9;SDAD1;SEC11A;SLC7A5;SPCS3;SRPRB;SSR1;STC2;TATDN2;TUBB2A;WIPI1;YIF1A;ZBTB17,CNOT2;ATF6;EIF4A3;SPCS3;DNAJC3;PREB;DDX10;ATP6V0D1;SDAD1;SEC11A;EIF2S1;SSR1;HSP90B1;EXOSC1;WIPI1;EXOSC2;ERN1;EIF4A2;DCP2;EIF2AK3;KHSRP;TATDN2;DCP1A;PDIA6;CNOT4;NOLC1;CNOT6;FKBP14;CEBPG;NOP14;EDEM1;NFYB;SRPRB;EDC4;ZBTB17;BAG3;LSM4;HSPA9;DNAJB9,HSPA5;EXOSC2;SEC11A;SDAD1;SPCS3;NOP14;DNAJB9;CNOT4;STC2;DCP2;CNOT6;FKBP14;CNOT2;NFYB;HSP90B1;EIF2S1;EDC4;HSPA9;ATP6V0D1;SLC7A5;SRPRB;EIF4A2;EDEM1;EEF2;KHSRP;CALR;CEBPG;LSM4;DCP1A;RRP9,DCP1A;WIPI1;DNAJB9;EXOSC1;EIF4A3;CCL2;NFYB;PREB;LSM4;DNAJC3;SLC7A5;BAG3;DDX10;ATP6V0D1;ZBTB17;FKBP14,-1.754354484108568,1.0012303223640364,-1.1581938657960005,-0.9601276751686187,0.12015087893004568,-0.04552985356259871,-2.1524535724534366
1,HALLMARK_PROTEIN_SECRETION,1.918813087678342e-06,-4.761792097381572,1.2335226992217913e-05,ABCA1;ADAM10;AP3B1;AP3S1;ARFGEF1;ARFGEF2;ATP6V1B1;BET1;BNIP3;CLN5;CLTC;CTSC;DST;EGFR;GBF1;GOLGA4;IGF2R;KIF1B;LMAN1;MON2;NAPA;NAPG;RAB14;RAB22A;RAB2A;SCAMP1;SEC22B;SEC24D;SH3GL2;SNX2;SOD1;STAM;STX12;STX7;TMED10;TMED2;TMX1;TOM1L1;TSG101;TSPAN8;USO1;VAMP3;VAMP4;VPS45;VPS4B;YKT6,TSG101;VAMP3;CLTC;TMED2;AP3B1;RAB22A;AP3S1;RAB14;TMX1;VPS4B;SEC22B;ADAM10;VPS45;SNX2;STX7;TMED10;CLN5;USO1;LMAN1;RAB2A;YKT6;STAM;VAMP4;STX12;IGF2R;SOD1;GOLGA4;BET1;NAPA;MON2;ARFGEF2;ARFGEF1,RAB14;ABCA1;ADAM10;NAPG;TMED10;TMED2;USO1;SEC24D;ARFGEF2;RAB22A;SCAMP1;AP3B1;AP3S1;BET1;EGFR;YKT6;SH3GL2;TSPAN8;TMX1;VPS4B;SNX2;MON2;LMAN1,SEC24D;AP3B1;SOD1;GBF1;ABCA1;SNX2;ATP6V1B1;BNIP3;TOM1L1;TMED10;DST;RAB14;CLN5;AP3S1;NAPA;USO1;IGF2R;ARFGEF2;VAMP4;GOLGA4;SCAMP1;ARFGEF1,-1.9925062842369687,1.1716848555911834,-1.4477135998223352,-1.0512843569111636,0.20177269621292981,-0.3309247402163497,-2.654601331379294
2,HALLMARK_MYC_TARGETS_V1,2.8940859975234497e-06,-4.678196880738851,1.6279233736069404e-05,AIMP2;AP3S1;C1QBP;CAD;CCNA2;CCT2;CCT4;CCT5;CDC20;CDK4;CLNS1A;COPS5;COX5A;CUL1;CYC1;DDX18;DDX21;DHX15;EIF2S1;EIF2S2;EIF3D;EIF3J;ERH;ETF1;EXOSC7;FAM120A;FBL;GLO1;GOT2;HDAC2;HDDC2;HNRNPA3;HSP90AB1;HSPE1;ILF2;IMPDH2;KPNB1;LSM2;LSM7;MAD2L1;MCM2;MCM5;MCM6;MRPL23;MRPS18B;MYC;NDUFAB1;NOLC1;NOP16;ODC1;PA2G4;PABPC1;PPIA;PRPF31;PSMA1;PSMA2;PSMA6;PSMA7;PSMB2;PSMB3;PSMC6;PSMD1;PSMD14;PSMD3;PSMD7;PSMD8;PTGES3;PWP1;RAD23B;RAN;RANBP1;RPL18;RPL22;RPS10;RPS3;RPS6;RRM1;RRP9;RSL1D1;RUVBL2;SET;SF3B3;SMARCC1;SNRPA;SNRPA1;SNRPD1;SNRPD3;SNRPG;SRM;SRPK1;SSBP1;STARD7;TRA2B;TUFM;TYMS;UBA2;VDAC1;XPO1;XRCC6;YWHAQ,PSMC6;STARD7;DDX18;XRCC6;YWHAQ;PWP1;SNRPD3;TRA2B;CLNS1A;PTGES3;PSMD3;DHX15;AP3S1;RAD23B;PSMD8;UBA2;HNRNPA3;XPO1;MRPS18B;PSMD7;PSMD14;EIF2S1;KPNB1;PSMD1;ETF1;SF3B3;RRM1;GLO1;EIF3J;SET;COPS5;CUL1;HSP90AB1;RAN;PPIA;FAM120A;DDX21;CDK4;CCT5;ILF2;PSMB2;NDUFAB1;NOLC1;CAD;RPL22;HDAC2;CCT2;PABPC1;ERH;PRPF31;MCM5;CCT4;SNRPA1;EIF3D;RSL1D1;RANBP1;SNRPD1;PSMA6;PSMA1;ODC1;SMARCC1;MCM6;RPS6;SSBP1;LSM2;AIMP2;RUVBL2,RAD23B;EIF3J;COX5A;RAN;PSMA6;FAM120A;SET;CCNA2;MAD2L1;DHX15;CCT5;EIF3D;EIF2S2;PSMA7;RANBP1;SNRPD3;MCM5;XRCC6;CUL1;SSBP1;SNRPA1;RSL1D1;RPS6;NOP16;AP3S1;NDUFAB1;PSMA2;PPIA;TUFM;AIMP2;PTGES3;CCT2;CDK4;PWP1;PA2G4;ERH;EIF2S1;PSMC6;PSMD7;SF3B3;GOT2;ETF1;VDAC1;TYMS;SNRPD1,CDC20;SF3B3;MCM2;TUFM;RPL18;SET;ODC1;DDX21;EIF2S2;COPS5;SNRPA;CAD;EIF3J;TRA2B;RPS3;KPNB1;RSL1D1;ERH;GOT2,-1.881137392685284,1.0419906548735292,0.9107139516532988,-0.9634631406911831,0.14623740768169302,1.7588342308532805e-17,-1.916887690503269
3,HALLMARK_DNA_REPAIR,0.00011610119107404398,-3.8542157309691065,0.0005805059553702198,AAAS;ADA;AK1;ARL6IP1;BRF2;CCNO;CDA;CMPK2;COX17;CSTF3;DDB1;DDB2;DGCR8;EDF1;EIF1B;ELL;ERCC3;ERCC4;ERCC5;GTF2A2;GTF2B;GTF2F1;GTF2H3;GTF2H5;HCLS1;IMPDH2;LIG1;MRPL40;NME3;NPR2;NT5C;NUDT21;PNP;POLA2;POLB;POLD1;POLD3;POLE4;POLH;POLL;POLR1D;POLR2A;POLR2C;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR3C;POLR3GL;PRIM1;RAD52;RALA;RBX1;REV3L;RFC3;RNMT;RPA2;RPA3;RRM2B;SAC3D1;SEC61A1;SF3A3;SNAPC4;SNAPC5;SSRP1;STX3;SUPT4H1;SURF1;TAF10;TAF13;TK2;TMED2;TSG101;TYMS;VPS37B;VPS37D,TSG101;ERCC3;POLR2C;DDB1;TMED2;GTF2B;EIF1B;SF3A3;TAF13;GTF2A2;POLR2D;CSTF3;POLR2A;SSRP1;NUDT21;GTF2H3;POLD3;AAAS;POLR3GL;DDB2;RPA2;POLR3C;GTF2F1;RNMT;ARL6IP1;PNP;BRF2;POLR2G;DGCR8;SNAPC5;POLL;ERCC5;ELL;POLR2E;GTF2H5;ERCC4;SEC61A1;PRIM1;RALA;TAF10;TK2;RAD52;VPS37B;POLH;RBX1;COX17;POLR1D;SNAPC4;RFC3;RRM2B;RPA3;LIG1;NPR2;POLR2F;POLB;REV3L;IMPDH2;POLR2H;NT5C;TYMS;SURF1;STX3;AK1;ADA;SAC3D1;POLD1;POLE4,RAD52;GTF2A2;SNAPC5;SURF1;GTF2H3;TMED2;PNP;VPS37B;SNAPC4;EDF1;NPR2;AK1;CCNO;ADA;DGCR8;MRPL40;POLR2F;RBX1;ERCC4;ARL6IP1;VPS37D;RALA;NME3;RPA3;PRIM1;AAAS;TK2;POLR2C;TYMS;NUDT21;RNMT;POLR2H;EIF1B;IMPDH2;GTF2F1;ELL;LIG1;HCLS1;SEC61A1;COX17;POLD1;TAF10;TSG101;CSTF3;SSRP1;STX3;DDB1;DDB2;POLR2G;SAC3D1;POLA2,POLR2H;ARL6IP1;POLR2D;RALA,-1.720330034512804,0.9716657081363697,-0.658109566392188,-1.0692596977169622,0.10493442485464297,-3.700276201649436e-18,-2.0988987417449856
9,HALLMARK_ADIPOGENESIS,0.004474036183517265,-2.8426486505971607,0.020133162825827694,ABCA1;ABCB8;ACAA2;ACADL;ACADS;ACO2;ADIG;ADIPOQ;ADIPOR2;ALDH2;ANGPT1;APOE;ATP1B3;BAZ2A;BCL2L13;C3;CAT;CCNG2;CD302;CHCHD10;CHUK;COL15A1;COL4A1;COQ3;COQ5;COQ9;COX6A1;COX8A;CPT2;CS;CYC1;DBT;DECR1;DHRS7;DHRS7B;DLAT;DLD;DNAJB9;DNAJC15;DRAM2;ECH1;ECHS1;EPHX2;ESRRA;ESYT1;ETFB;FAH;FZD4;GADD45A;GBE1;GHITM;GPAM;GPX3;GRPEL1;HADH;HSPB8;IDH3A;IFNGR1;ITGA7;JAGN1;LIPE;LPCAT3;LPL;LTC4S;MAP4K3;MCCC1;MDH2;ME1;MGST3;MRPL15;MTCH2;NDUFA5;NDUFAB1;NDUFB7;NKIRAS1;NMT1;PEMT;PEX14;PFKFB3;PGM1;PLIN2;POR;PPP1R15B;PREB;PTCD3;QDPR;REEP5;REEP6;RETSAT;RIOK3;RNF11;SAMM50;SCP2;SDHB;SLC19A1;SLC25A1;SLC25A10;SLC27A1;SNCG;SOD1;STAT5A;SUCLG1;SULT1A1;TALDO1;TANK;TST;UCP2;UQCRC1;UQCRQ;VEGFB;YWHAG,NMT1;PGM1;SCP2;IFNGR1;PEX14;DBT;PTCD3;ESYT1;MCCC1;PFKFB3;PREB;CPT2;CHUK;PPP1R15B;RETSAT;MTCH2;SAMM50;DRAM2;DLAT;ACAA2;TANK;DNAJC15;SDHB;GHITM;QDPR;ADIPOR2;DHRS7B;BAZ2A;NKIRAS1;LPCAT3;COQ5;RNF11;CS;NDUFAB1;MAP4K3;DECR1;ECHS1;JAGN1;STAT5A;ATP1B3;SOD1;RIOK3;ABCB8;YWHAG;PLIN2;CD302;HADH;FZD4;COQ3;BCL2L13;TALDO1;GPAM;GBE1;GRPEL1;MRPL15;VEGFB;ME1;SUCLG1;MDH2;REEP5;DLD;DNAJB9;POR;SLC27A1,ADIPOR2;COL15A1;ABCA1;ADIG;LPCAT3;COX6A1;ACADS;COQ5;ALDH2;HSPB8;FAH;IDH3A;CCNG2;HADH;CHCHD10;QDPR;GRPEL1;TST;BCL2L13;SLC25A1;ACO2;SAMM50;ABCB8;NDUFA5;PLIN2;DNAJB9;DLD;REEP5;GPX3;LTC4S;NDUFAB1;POR;MDH2;YWHAG;SULT1A1;ESYT1;CS;BAZ2A;ITGA7;DHRS7;UQCRQ;ACAA2;COQ9;RIOK3;ATP1B3;MCCC1;ADIPOQ;UQCRC1;C3;NDUFB7;LIPE;SLC27A1;APOE;GBE1;ECH1;JAGN1;ETFB;TALDO1;CAT;MTCH2;COX8A;VEGFB;ESRRA;DLAT;NKIRAS1;FZD4;SLC19A1;UCP2;REEP6;SOD1,PGM1;SOD1;PFKFB3;ABCA1;DNAJB9;DHRS7B;RNF11;ADIPOQ;DBT;FZD4;DHRS7;GBE1;SLC27A1;GPAM;ALDH2;PREB;TST;SCP2;TANK;SLC25A1;QDPR;IDH3A;ACO2;LPCAT3;APOE;CHUK;ME1;SUCLG1;ACADS,-1.5439060670168834,0.911304414054176,-1.194847486772865,-0.6732051448325158,0.027532654003138576,-0.033783542517909736,-2.4760026502546193
