,Term,combined_pval,combined_z,fdr_bh,matched_genes,rna_lead_genes,cnv_lead_genes,dna_lead_genes,rna_nes,cnv_nes,dna_nes,rna_wcos,cnv_wcos,dna_wcos,mpes
28,HALLMARK_UV_RESPONSE_DN,0.039438722045237136,2.0595798723880674,0.16134022654869737,ACVR2A;ADORA2B;AGGF1;ANXA4;BHLHE40;BMPR1A;CAP2;CAV1;CDKN1B;CDON;COL1A1;COL1A2;COL3A1;COL5A2;DAB2;DBP;DLC1;DUSP1;F3;FBLN5;GRK5;HAS2;IGF1R;IGFBP5;ITGB3;KALRN;LAMC1;LDLR;LTBP1;MAGI2;MAP1B;MGMT;MRPS31;MT1E;MTA1;MYC;NEK7;NFIB;NOTCH2;NRP1;PDGFRB;PEX14;PHF3;PIAS3;PIK3CD;PRKAR2B;PRKCA;PRKCE;PTEN;PTPN21;RASA2;RND3;RUNX1;RXRA;SCHIP1;SCN8A;SDC2;SIPA1L1;SLC7A1;SMAD3;SMAD7;SNAI2;SRI;SYNJ2;TGFBR3;WDR37;ZMIZ1,IGFBP5;MAGI2;PRKAR2B;CDKN1B;CDON;IGF1R;BHLHE40;AGGF1;CAP2;PTEN;ZMIZ1;PHF3;F3;DBP;PEX14;RXRA;TGFBR3;MGMT,MT1E;CDON,BHLHE40;COL1A2;SRI;PRKCA;LAMC1;ZMIZ1;IGFBP5;PRKAR2B;PDGFRB;DAB2;SYNJ2;MAGI2;PRKCE;SMAD3;LTBP1;SCN8A;MTA1;AGGF1;FBLN5;MRPS31;F3;DUSP1,1.0204313019416535,-0.5515811258553753,-0.6803439205160662,2.6958484540656914e-17,-1.8012418132449345e-18,-2.144722225518306e-17,0.2155132171556197
0,HALLMARK_BILE_ACID_METABOLISM,0.14237323638673802,1.4670103626888744,0.4004247273377007,ABCA1;ABCA3;ABCA4;ABCA8;ABCD2;ABCG8;ACSL1;AGXT;AKR1D1;ALDH9A1;APOA1;BBOX1;BCAR3;BMP6;CAT;CYP27A1;CYP39A1;CYP46A1;CYP7B1;DHCR24;EFHC1;EPHX2;FADS1;FADS2;GC;GCLM;GNMT;HACL1;HAO1;HSD17B11;HSD17B4;HSD17B6;HSD3B1;IDH2;IDI1;ISOC1;KLF1;LIPE;LONP2;MLYCD;NEDD4;NPC1;NR0B2;NR1H4;NUDT12;PEX1;PEX11A;PEX11G;PEX12;PEX6;PEX7;PFKM;PIPOX;PNPLA8;RBP1;RETSAT;RXRA;SCP2;SERPINA6;SLC35B2;SOAT2;SOD1;SULT2B1;TFCP2L1;TTR,SERPINA6;GNMT;AKR1D1;PEX11A,MLYCD;FADS2;FADS1;LONP2;APOA1,CAT;APOA1;RXRA;SULT2B1;NUDT12;KLF1;GCLM;BCAR3;HACL1;PEX1;HSD17B4;HSD17B6;ABCD2;IDH2;RBP1;HSD3B1;SCP2;ABCA3;SERPINA6;SOAT2;MLYCD;NEDD4;ABCA1;GC;SOD1;ABCA4;LIPE,1.6577981045089445,-1.075696356801811,1.2130746545958762,0.06431338584983896,-0.005267759663829861,0.10380476142644193,4.17040818559079
39,HALLMARK_MYC_TARGETS_V1,0.13811336822726758,-1.4828533868716305,0.4004247273377007,AIMP2;AP3S1;C1QBP;CAD;CCNA2;CCT2;CCT4;CCT5;CDC20;CDK4;CLNS1A;COPS5;COX5A;CUL1;CYC1;DDX18;DDX21;DHX15;EIF2S1;EIF2S2;EIF3D;EIF3J;ERH;ETF1;EXOSC7;FAM120A;FBL;GLO1;GOT2;HDAC2;HDDC2;HNRNPA3;HSP90AB1;HSPE1;ILF2;IMPDH2;KPNB1;LSM2;LSM7;MAD2L1;MCM2;MCM5;MCM6;MRPL23;MRPS18B;MYC;NDUFAB1;NOLC1;NOP16;ODC1;PA2G4;PABPC1;PPIA;PRPF31;PSMA1;PSMA2;PSMA6;PSMA7;PSMB2;PSMB3;PSMC6;PSMD1;PSMD14;PSMD3;PSMD7;PSMD8;PTGES3;PWP1;RAD23B;RAN;RANBP1;RPL18;RPL22;RPS10;RPS3;RPS6;RRM1;RRP9;RSL1D1;RUVBL2;SET;SF3B3;SMARCC1;SNRPA;SNRPA1;SNRPD1;SNRPD3;SNRPG;SRM;SRPK1;SSBP1;STARD7;TRA2B;TUFM;TYMS;UBA2;VDAC1;XPO1;XRCC6;YWHAQ,RRM1;MRPS18B;CLNS1A;ERH;TUFM;DHX15;GOT2;GLO1;NDUFAB1;XPO1;PSMC6;FAM120A;XRCC6;RSL1D1;CUL1;RAD23B;EIF2S1;ETF1;EIF3J;PSMD1;STARD7;PWP1;KPNB1;PTGES3;SNRPD3;PSMD8;SNRPD1;C1QBP;SMARCC1;PSMD3;RPL22;PSMD14;AP3S1;DDX18;COPS5;SET,RSL1D1;TUFM;NDUFAB1;CLNS1A,TRA2B;STARD7;CDK4;PSMD1;YWHAQ;HDDC2;UBA2;EIF3D;PSMA6;SSBP1;SMARCC1;CCT5;GLO1;SET;EXOSC7;VDAC1;HDAC2;DHX15;FAM120A;SNRPG;SF3B3;CCT2;FBL;CUL1;RPL22;ODC1;MYC;MCM6;PSMA2;EIF2S1;SNRPA;SNRPA1;RRM1;LSM7;RUVBL2;HSP90AB1;PTGES3;MRPS18B;MRPL23;LSM2;AP3S1;RPS3;NOLC1;ERH;RPS6,0.5556149203723285,0.7554139302988992,0.9740302179316176,1.8967392874788264e-17,0.0010868106403735859,0.12470573503629745,2.481579545519085
38,HALLMARK_IL2_STAT5_SIGNALING,0.12608180762686247,-1.5297371357981033,0.4004247273377007,ABCB1;ADAM19;AHNAK;AHR;ALCAM;ANXA4;BATF;BATF3;BCL2;BHLHE40;BMP2;BMPR2;CA2;CAPG;CCND2;CCR4;CD48;CD81;CD86;CDC6;CDCP1;CKAP4;COL6A1;CSF2;CST7;CTSZ;DCPS;DENND5A;DHRS3;EMP1;ENPP1;EOMES;FAH;FLT3LG;FURIN;GABARAPL1;GADD45B;GALM;GBP4;GLIPR2;GPR65;GPR83;GSTO1;HK2;ICOS;IFNGR1;IGF1R;IGF2R;IKZF4;IL10;IL13;IL18R1;IL1RL1;IL2RA;IL2RB;IL4R;IRF6;IRF8;ITGAE;LIF;LRIG1;LRRC8C;MAP3K8;MAP6;MXD1;MYC;MYO1E;NRP1;NT5E;ODC1;P2RX4;PDCD2L;PIM1;PLIN2;PLSCR1;PNP;POU2F1;PRKCH;PTGER2;PTH1R;PTRH2;RABGAP1L;RGS16;RHOH;RORA;RRAGD;SCN9A;SELL;SELP;SERPINB6;SERPINC1;SH3BGRL2;SHE;SLC29A2;SLC39A8;SMPDL3A;SNX9;SOCS1;SOCS2;SPRED2;ST3GAL4;SWAP70;SYNGR2;SYT11;TIAM1;TNFRSF1B;TNFRSF21;TNFRSF8;TNFRSF9;TNFSF10;TRAF1;TWSG1;UCK2,FAH;TNFSF10;BCL2;LRIG1;IGF1R;ALCAM;BHLHE40;ENPP1;P2RX4;TWSG1,SLC29A2;SOCS1;IL4R;P2RX4;SERPINC1;RABGAP1L;UCK2;POU2F1;SELL;CD48;SYT11;SELP;SHE;PDCD2L;RORA;FAH;IGF1R;FURIN;RGS16;IL10;BATF3;IRF6,GLIPR2;SOCS1;BATF3;PIM1;CDC6;GALM;DENND5A;PTH1R;CCR4;CCND2;ANXA4;SYT11;CA2;TNFRSF1B;UCK2;SERPINC1;FLT3LG;NT5E;GBP4;SOCS2;DCPS;AHNAK;CKAP4;IL4R,0.6537756723950563,0.6503262790251426,0.9643679918760368,6.154844719631767e-18,0.010616962757608619,0.06652826727848123,3.052454283945842
15,HALLMARK_FATTY_ACID_METABOLISM,0.12508009595002514,1.5337949898619005,0.4004247273377007,ACAA2;ACADL;ACADS;ACAT2;ACO2;ACOT2;ACSL1;ACSS1;ADIPOR2;ALAD;ALDH9A1;AOC3;AUH;BLVRA;BMPR1B;CA2;CA4;CA6;CBR1;CBR3;CD1D;CEL;CPOX;CPT2;CYP1A1;DECR1;DHCR24;DLD;DLST;ECH1;ECHS1;ELOVL5;ENO2;FABP1;FASN;FH;FMO1;GABARAPL1;GAPDHS;GPD1;GRHPR;HADH;HSD17B11;HSD17B4;HSD17B7;HSDL2;HSP90AA1;HSPH1;IDI1;INMT;LGALS1;LTC4S;MDH1;MDH2;ME1;METAP1;MIF;MLYCD;NBN;NTHL1;ODC1;OSTC;PCBD1;PDHB;PRDX6;PTPRG;PTS;RDH11;RDH16;REEP6;RETSAT;S100A10;SDHD;SERINC1;SLC22A5;SUCLA2;SUCLG1;SUCLG2;TDO2;TP53INP2;UGDH;UROD;UROS;VNN1;YWHAH,BMPR1B;ELOVL5;REEP6;RDH16;SLC22A5;BLVRA;FASN;UGDH;SERINC1;LTC4S;DHCR24;PDHB;ADIPOR2;NTHL1;RETSAT;UROS;SUCLG2;ALAD;CPT2;HSD17B7,MLYCD;SDHD;PTS,ACSS1;UGDH;ACADL;MDH1;AUH;ACADS;CA2;TP53INP2;METAP1;CPT2;HSP90AA1,1.1338386918112469,-0.5814922714264644,0.9980396562688127,0.014075239834510759,-2.2392514398364502e-18,0.03963881510020965,3.780208883857049
44,HALLMARK_INFLAMMATORY_RESPONSE,0.11459146208938592,-1.577887478581192,0.4004247273377007,ABCA1;ACVR2A;ADM;ADORA2B;AHR;BDKRB1;BST2;BTG2;C3AR1;C5AR1;CALCRL;CCL17;CCL2;CCL22;CCL24;CCL5;CCL7;CCR7;CD48;CD70;CHST2;CX3CL1;CXCL6;CXCL9;DCBLD2;EBI3;EMP3;EREG;F3;FPR1;FZD5;GNA15;GNAI3;GP1BA;GPR132;HAS2;HBEGF;ICAM1;IFNAR1;IFNGR2;IL10;IL12B;IL18R1;IL18RAP;IL1A;IL1B;IL1R1;IL2RB;IL4R;IL6;IL7R;INHBA;IRAK2;IRF1;ITGA5;ITGB3;ITGB8;KCNJ2;KIF1B;LAMP3;LCP2;LDLR;LIF;MARCO;MEFV;MMP14;MXD1;MYC;NAMPT;NFKBIA;NMI;NMUR1;NOD2;NPFFR2;OLR1;OPRK1;OSM;OSMR;P2RX4;P2RX7;PCDH7;PTGER2;PTGER4;PTGIR;RAF1;RGS1;RGS16;RHOG;RIPK2;RNF144B;ROS1;RTP4;SCN1B;SELE;SELL;SEMA4D;SLAMF1;SLC11A2;SLC1A2;SLC31A2;SLC7A1;SRI;STAB1;TACR1;TACR3;TLR1;TLR2;TLR3;TNFAIP6;TNFRSF1B;TNFRSF9;TNFSF10;TNFSF15;TNFSF9,SLC1A2;TNFSF10;TACR3;P2RX4,NOD2;MEFV;IL4R,TLR2;BDKRB1;IL1A;KCNJ2;MARCO;CCR7;IL18R1;RGS1;SELE;IL6;OPRK1;SRI;NOD2;IL12B;RIPK2;ROS1;GPR132;AHR;CCL7;NAMPT;CCL24;FPR1,0.5012119027693581,1.3275249260800617,-1.2622242358955271,1.9190073894248455e-18,0.01030411501994848,-2.4727730062711686e-17,2.44948974278317
22,HALLMARK_PROTEIN_SECRETION,0.15797034661412213,1.4119307699517885,0.41815679986091153,ABCA1;ADAM10;AP3B1;AP3S1;ARFGEF1;ARFGEF2;ATP6V1B1;BET1;BNIP3;CLN5;CLTC;CTSC;DST;EGFR;GBF1;GOLGA4;IGF2R;KIF1B;LMAN1;MON2;NAPA;NAPG;RAB14;RAB22A;RAB2A;SCAMP1;SEC22B;SEC24D;SH3GL2;SNX2;SOD1;STAM;STX12;STX7;TMED10;TMED2;TMX1;TOM1L1;TSG101;TSPAN8;USO1;VAMP3;VAMP4;VPS45;VPS4B;YKT6,TSG101;ADAM10;NAPA;VPS4B;SEC22B;TOM1L1;TMED10;GOLGA4;SCAMP1;RAB14;ARFGEF1;VPS45;ARFGEF2;NAPG;TMED2;CLTC;MON2;RAB2A;AP3B1;VAMP4;TMX1,CTSC,STX7;ARFGEF1;SH3GL2;TSPAN8;SEC24D,1.037491498506066,-0.4099179068995314,-0.9288858968519474,4.331534539531177e-17,-0.00013655490629092918,-1.064108599195208e-17,-2.449489742782299
26,HALLMARK_P53_PATHWAY,0.21649610258429608,1.235899016700466,0.5412402564607401,ABCC5;ABHD4;ADA;AEN;AK1;ANKRA2;BMP2;BTG1;BTG2;CCND2;CD81;CDH13;CDK5R1;CDKN2AIP;CGRRF1;CLCA2;CSRNP2;CTSF;DCXR;DDB2;DDIT4;DEF6;DNTTIP2;DRAM1;EPHA2;EPS8L2;ERCC5;F2R;FAM162A;FOS;FUCA1;GADD45A;GLS2;GPX2;HBEGF;HDAC3;HMOX1;HSPA4L;IER3;IFI30;IL1A;INHBB;KIF13B;KLF4;LDHB;LIF;MAPKAPK3;MXD1;MXD4;NINJ1;NOTCH1;NUDT15;PERP;PLK2;PLK3;PMM1;POLH;PPM1D;PPP1R15A;PRKAB1;PROCR;PTPN14;PVT1;RAB40C;RAD9A;RALGDS;RB1;RETSAT;RGS16;RPL18;RPS27L;RRP8;RXRA;S100A10;SEC61A1;SERPINB5;SESN1;SLC19A2;SLC35D1;SLC7A11;SOCS1;ST14;TAP1;TAX1BP3;TCHH;TCN2;TGFB1;TM4SF1;TM7SF3;TNFSF9;TNNI1;TPRKB;TRAF4;TSC22D1;TXNIP;VAMP8;WWP1;ZFP36L1;ZNF365,CLCA2;RAD9A;WWP1;IER3;ABCC5;DDB2;FAM162A;CTSF;ANKRA2;SLC19A2;ZNF365;RETSAT;DCXR;PLK2;NINJ1;CGRRF1;RAB40C;KIF13B;RXRA;ABHD4;CDH13;CSRNP2;RRP8;CDKN2AIP;RPS27L;FUCA1,RAD9A;CTSF;RAB40C;SOCS1,SLC35D1;IL1A;TNNI1;ABCC5;TSC22D1;CLCA2;PLK2;SLC19A2;DRAM1;ZFP36L1;ZNF365;FUCA1;GPX2;DNTTIP2;PVT1;RPL18;CDH13;BMP2;IFI30,0.9558441695331518,1.2127679184864215,-0.696474008097932,2.4746540085999008e-17,0.017276760413139292,-1.3575396591211383e-17,2.4494897427831797
6,HALLMARK_ANDROGEN_RESPONSE,0.24743877076893317,1.1565927865689336,0.5860391939264207,ABCC4;ADAMTS1;AKAP12;ALDH1A3;ANKH;APPBP2;ARID5B;B2M;B4GALT1;BMPR1B;CCND1;DHCR24;DNAJB9;ELL2;ELOVL5;FADS1;GNAI3;GPD1L;GSR;HERC3;HSD17B14;IDI1;IQGAP2;KRT19;KRT8;LMAN1;MAK;MAP7;MERTK;NKX3-1;PA2G4;PGM3;PIAS1;PTPN21;RAB4A;SCD;SEC24D;SGK1;SLC26A2;SLC38A2;SORD;SPCS3;SPDEF;SRF;SRP19;STEAP4;STK39;TMEM50A;TNFAIP8;TSC22D1;UBE2J1;XRCC5;XRCC6;ZMIZ1,BMPR1B;ELOVL5;SPDEF;NKX3-1;IQGAP2;MAK;CCND1;MAP7;GPD1L;ELL2;B4GALT1;STEAP4;SCD;DHCR24;ZMIZ1,CCND1,ELL2;SPDEF;IQGAP2;SEC24D;TSC22D1;ZMIZ1;CCND1,1.3708692003746996,1.6434009800669047,-1.1678420602300768,0.12523569111476682,0.020508090236935297,-1.5803808896831063e-17,3.068435740270997
21,HALLMARK_APICAL_JUNCTION,0.2991811646106737,-1.0381909511169078,0.6119614730672871,ACTA1;ACTB;ACTC1;ACTG1;ACTG2;ACTN2;ACTN3;ACTN4;ADAM23;ADAMTS5;ADRA1B;AKT2;AMH;AMIGO1;ATP1A3;B4GALT1;BMP1;CD86;CDH1;CDH11;CDH15;CDH3;CDH4;CDH6;CDH8;CDK8;CERCAM;CLDN11;CLDN15;CLDN18;CLDN7;COL16A1;COL17A1;COL9A1;CTNNA1;CX3CL1;EGFR;EVL;EXOC4;FBN1;FSCN1;GNAI1;GNAI2;GTF2F1;HADH;ICAM1;ICAM5;INPPL1;ITGA10;ITGA2;ITGA9;JAM3;KRT31;LAYN;LDLRAP1;MAP4K2;MAPK13;MMP2;MMP9;MVD;MYH10;MYH9;NEGR1;NEXN;NLGN2;NRTN;PARVA;PBX2;PCDH1;PFN1;PIK3CB;PPP2R2C;PTEN;RAC2;RHOF;RRAS;SDC3;SKAP2;SLC30A3;SLIT2;SORBS3;SPEG;STX4;SYMPK;TAOK2;TGFBI;THBS3;THY1;TNFRSF11B;TRAF1;TUBG1;VASP;VWF;WASL;WNK4;YWHAH,EVL;TAOK2;WNK4;B4GALT1;PTEN;LDLRAP1;SORBS3;CLDN11;PCDH1;HADH;STX4;CTNNA1;WASL;YWHAH;PPP2R2C;PARVA;EXOC4;TUBG1;AKT2,CDH3;CDH1;MVD;CDH15;MMP2;CDH11;CX3CL1;JAM3;CDH8;MAP4K2;LAYN;THY1,CERCAM;THBS3;GNAI1;SORBS3;RHOF;TNFRSF11B;WNK4;ITGA9;SLC30A3;ATP1A3;PBX2;RRAS;AMH;MAP4K2;CDH15;ACTB;CTNNA1;NRTN;MYH9;B4GALT1;COL16A1;GNAI2,0.527885540771166,-1.3977080695285695,1.4472373242981271,1.0583495100593606e-17,-0.028367917383866573,0.18880847223614702,1.921995612067243
11,HALLMARK_APICAL_SURFACE,0.29443614607722035,1.048439536166064,0.6119614730672871,ADAM10;ADIPOR2;AKAP7;ATP8B1;B4GALT1;CD160;CROCC;CX3CL1;DCBLD2;EFNA5;EPHB4;FLOT2;HSPB1;IL2RB;LYPD3;MDGA1;NCOA6;PCSK9;RHCG;RTN4RL1;SCUBE1;SLC2A4;SLC34A3;THY1,ATP8B1;LYPD3;B4GALT1;ADAM10;RTN4RL1;ADIPOR2,CX3CL1;THY1;SCUBE1;EFNA5,PCSK9,1.323974843767401,-1.143116821232362,-0.6766655010863676,0.10667364772006206,-0.0025543976098027716,-4.818617624158391e-05,2.3604506552518982
29,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.2820924900423759,1.0756306143869934,0.6119614730672871,ADAM17;AXIN2;CCND2;CUL1;DKK1;DKK4;DLL1;DVL2;GNAI1;HDAC2;HEY2;JAG1;KAT2A;MAML1;MYC;NCSTN;NKD1;NOTCH1;NOTCH4;WNT1;WNT6,DKK4;MAML1;CUL1;NCSTN;NKD1,NKD1,GNAI1;WNT1;NOTCH1;NCSTN;CCND2;HEY2;WNT6;DKK1;DLL1,0.4492604518431395,1.9621509891182027,1.635146377306744,1.0652633975138718e-17,0.08778264166639298,0.34836217189949464,3.404303358613271
36,HALLMARK_APOPTOSIS,0.3318888602233643,0.9703162893177649,0.6493477700022345,ANKH;ANXA1;AVPR1A;BCL10;BCL2L10;BCL2L2;BIK;BMP2;BNIP3L;BTG2;CAV1;CCND1;CCND2;CD2;CD38;CDKN1B;DAP;DNAJC3;DPYD;EGR3;EMP1;ENO2;ERBB3;EREG;ETF1;F2;F2R;FEZ1;GADD45A;GADD45B;GNA15;GPX3;GSR;GUCY2D;HMOX1;HSPB1;IER3;IFNGR1;IGF2R;IGFBP6;IL1A;IL1B;IL6;IRF1;ISG20;LUM;MGMT;MMP2;NEDD9;PDGFRB;PEA15;PLCB2;PPP2R5B;PPP3R1;RETSAT;RHOT2;RNASEL;ROCK1;SLC20A1;SMAD7;SOD1;TAP1;TGFBR3;TIMP2;TNF;TNFRSF12A;TNFSF10;TOP2A;TXNIP;VDAC2,PPP2R5B;CCND1;TNFSF10;RHOT2;IER3;CDKN1B;GUCY2D;ERBB3;BNIP3L;RETSAT;GSR;ROCK1,CCND1;RHOT2;TNFRSF12A,CD38;EREG;CCND2;GPX3;PPP2R5B;SMAD7;ISG20;ROCK1;TXNIP;BIK;CAV1;ENO2;IGFBP6;IGF2R;TAP1;CDKN1B;NEDD9;DNAJC3;DPYD;MGMT;EMP1;IFNGR1;BCL2L10;SOD1,0.9252401315240778,1.491133901712392,1.0620966576320432,1.625313210632474e-17,0.02955782457334937,0.12797240417476777,3.324969971630478
32,HALLMARK_MITOTIC_SPINDLE,0.36515542067994766,-0.9055852464190035,0.6846664137749019,ABL1;ACTN4;ALMS1;ANLN;ARAP3;ARFGEF1;ARHGAP10;ARHGAP29;ARHGDIA;ARHGEF12;ARHGEF3;ARL8A;BRCA2;BUB1;CAPZB;CCNB2;CD2AP;CDC42EP1;CDC42EP2;CDC42EP4;CENPE;CENPF;CENPJ;CEP192;CEP250;CEP57;DOCK2;DOCK4;DST;DYNC1H1;DYNLL2;ECT2;ESPL1;FARP1;FGD4;FGD6;FSCN1;HOOK3;KATNB1;KIF11;KIF1B;KIF20B;KIF22;KIF2C;KIF3B;KIF3C;KIF5B;KIFAP3;KNTC1;KPTN;LATS1;LLGL1;LMNB1;LRPPRC;MAP1S;MAP3K11;MAPRE1;MARCKS;MARK4;MYH10;MYH9;MYO1E;NCK1;NEDD9;NEK2;NET1;NOTCH2;NUMA1;PAFAH1B1;PCGF5;PCM1;PIF1;PKD2;PLEKHG2;PLK1;PPP4R2;PREX1;RAB3GAP1;RABGAP1;RANBP9;RAPGEF5;RASA2;RASAL2;RFC1;RHOF;RHOT2;RICTOR;ROCK1;SAC3D1;SASS6;SHROOM1;SMC3;SOS1;SPTBN1;SSH2;STK38L;SYNPO;TAOK2;TBCD;TIAM1;TOP2A;TRIO;TUBA4A;TUBD1;TUBGCP2;TUBGCP3;WASF2;WASL,RHOT2;PREX1;PCM1;TAOK2;SHROOM1;NUMA1;KIF22;TRIO;RFC1;RICTOR;ARHGEF3;ROCK1;ARHGAP29;CEP192;ARFGEF1;LATS1;WASL;TUBD1;CDC42EP2;RANBP9;RAB3GAP1;LRPPRC;CD2AP;PPP4R2;MARK4;DYNLL2;NEDD9;SMC3;TBCD;NOTCH2;PAFAH1B1;MYH10;KNTC1;CAPZB;ALMS1;RAPGEF5;TUBGCP2;ARHGEF12;STK38L;FARP1;RABGAP1;DST;ABL1;ARL8A,TAOK2;RHOT2;KIF22;PLK1;KNTC1;RHOF,MARCKS;RHOF;TUBD1;SSH2;PKD2;ECT2;ARHGEF3;ABL1;CENPE;TBCD;CEP57;PLK1;TUBGCP3;PAFAH1B1;ROCK1;ALMS1;KIF20B;SHROOM1;LATS1;ARHGAP29;RAB3GAP1;KIF1B;PPP4R2;KIF5B;MYH9;SASS6;FGD6;RASA2;SYNPO;MAP1S;NEDD9;CEP250;DYNLL2;MYO1E;ACTN4;ARHGAP10;NEK2;PIF1;NOTCH2;KIF22;PCGF5;RABGAP1;RFC1,0.7416437688938771,0.7054419121057081,1.0256361200461317,2.813929469578888e-17,0.002001165048814087,0.1230963752602597,2.5094581132467013
31,HALLMARK_PEROXISOME,0.390642576555012,0.8584526303834809,0.7031566377990216,ABCB1;ABCC5;ABCC8;ABCD2;ACSL1;ALB;ALDH9A1;BCL10;CACNA1B;CAT;CDK7;CEL;CLN6;CLN8;CRABP1;CRABP2;DHCR24;DHRS3;ECH1;ELOVL5;EPHX2;ERCC3;FADS1;FIS1;HSD11B2;HSD17B11;HSD17B4;IDE;IDH2;IDI1;ISOC1;LONP2;MLYCD;MSH2;PABPC1;PEX11A;PEX14;PEX6;RDH11;RETSAT;SCP2;SEMA3C;SERPINA6;SLC25A17;SLC25A4;SLC35B2;SMARCC1;SOD1;SULT2B1;TOP2A;TTR;VPS4B;YWHAH,SERPINA6;ELOVL5;ABCC8;ALB;PEX11A,HSD11B2;MLYCD;FADS1;LONP2,CAT;SULT2B1;ABCC8;HSD17B4;SMARCC1;PEX14;CLN8;ABCD2;IDH2;ALB;SCP2;SERPINA6;RDH11;MLYCD;HSD11B2;SLC25A4;MSH2;SOD1;CLN6,1.731763698621032,-1.2965789691084646,1.101954693207061,1.7332845954685984e-17,-0.03227506247787467,0.12084696136953581,1.5518241700842987
16,HALLMARK_PANCREAS_BETA_CELLS,0.41907476303745916,-0.8080274798448472,0.7253217052571409,ABCC8;CHGA;DPP4;ELP4;FOXO1;GCK;HNF1A;ISL1;NEUROD1;NEUROG3;NKX2-2;NKX6-1;PAX4;PCSK1;PCSK2;PDX1;SCGN;SEC11A;SLC2A2;SRP14;SRPRB;SST;SYT13,ABCC8;SRP14;ELP4,HNF1A;SEC11A;SRP14;NKX2-2;PCSK2;SLC2A2;GCK;PDX1;FOXO1;NEUROG3;NKX6-1;NEUROD1;DPP4;SST;SCGN;SRPRB;PAX4;CHGA;ABCC8;SYT13;ELP4,ELP4;ABCC8;PCSK2;PCSK1;PAX4;SLC2A2;FOXO1;NKX6-1;SYT13;PDX1;SST,1.1506488734255105,0.4135925685774941,0.8203394591906649,0.003946952989608234,0.007822433551635493,0.05907494626698073,3.2560107158352025
37,HALLMARK_NOTCH_SIGNALING,0.4499879419016808,0.7554351292059373,0.749979903169468,CCND1;CUL1;DLL1;DTX1;DTX4;FZD5;HES1;HEYL;JAG1;KAT2A;LFNG;MAML2;NOTCH1;NOTCH2;NOTCH3;PRKCA;RBX1;SAP30;ST3GAL6;WNT5A,CCND1;WNT5A;CUL1;RBX1;HES1;NOTCH2,CCND1,DTX4;NOTCH1;HEYL,0.6925076031958913,1.7469873724661151,1.2159043629755295,2.017155864016242e-17,0.06914330640881397,0.011908055563353503,3.100876478138154
27,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.5098223603197352,0.6591143206339294,0.7647335404796027,ACTR3;ADCY2;ARHGDIA;ARPC3;ATF1;CALR;CAMK4;CDK4;CDKN1B;CFL1;CLTC;CSNK2B;CXCR4;DAPP1;DUSP3;E2F1;EGFR;FGF17;FGF22;FGF6;GNA14;HSP90B1;ITPR2;MAP2K3;MAP2K6;MYD88;NCK1;NGF;NOD1;PDK1;PFN1;PIKFYVE;PIN1;PLA2G12A;PPP2R1B;PRKAA2;PRKAR2A;PTEN;PTPN11;RAF1;RALB;RIPK1;RIT1;RPS6KA1;SLC2A1;STAT2;THEM4;TIAM1;TNFRSF1A;TRAF2;UBE2N;VAV3,CDKN1B;THEM4;VAV3;PTEN;PLA2G12A;PRKAA2;CLTC;ITPR2;UBE2N;DAPP1;RIPK1;GNA14;RALB;PDK1;PIKFYVE;TNFRSF1A,CFL1;PPP2R1B,RALB;THEM4;CAMK4;NGF;ACTR3;FGF6;NOD1;DUSP3;PLA2G12A,0.8071554684858219,-0.7114307289367905,-0.8614276431615417,2.4039741728121586e-17,-2.980907637079086e-18,-1.5266656838125486e-17,0.4073641100257232
41,HALLMARK_SPERMATOGENESIS,0.4904260506264402,0.6896313446986643,0.7647335404796027,ACE;ACRBP;ALOX15;BRAF;BUB1;CAMK4;CCNB2;CFTR;CLPB;CLVS1;CNIH2;COIL;CSNK2A2;CST8;DBF4;DCC;DDX25;DMC1;DMRT1;DNAJB8;ELOVL3;GAD1;GAPDHS;GMCL1;GPR182;HOXB1;HSPA1L;HSPA4L;HTR5A;IDE;IL12RB2;JAM3;KIF2C;LPIN1;MAP7;MAST2;MTNR1A;MTOR;NCAPH;NEK2;NOS1;NPY5R;ODF1;PCSK4;PEBP1;PGS1;PHKG2;PRKAR2A;SHE;SLC12A2;SLC2A5;SPATA6;STAM2;SYCP1;TALDO1;TEKT2;TLE4;TNNI3;TNP1;TOPBP1;TSN;TUBA3C;TULP2;YBX2,PCSK4;TNNI3;MAP7;PHKG2;HSPA1L;STAM2;NPY5R;GMCL1;BRAF;SPATA6;IDE,JAM3;CSNK2A2;CNIH2;DDX25;BUB1,HSPA1L;CAMK4;MTNR1A;SHE;DCC;CLVS1;TUBA3C;NPY5R;NOS1;HTR5A;DBF4;IL12RB2;TOPBP1;SLC2A5;COIL,0.8750277305377716,-0.8932677674158873,-0.7518570387584953,1.5408096976903133e-17,-7.460105593968776e-18,-1.7576451823755135e-17,-0.8058122352659844
