,tm1,tm2,tm3,tm4,tm5,tm6,tm7,tm8,tm9,tm10,tw1,tw2,tw3,tw4,tw5,tw6,tw7,tw8,tw9,tw10
ZBTB48,5.0714982318370145,5.432416397593799,5.417089115649727,4.649455469542296,5.1016768579337395,5.1096774851958875,5.07778347522525,5.067424030986176,5.298187766596368,5.142052297686058,3.0169115940647258,5.1071523359368145,4.991457441702336,5.342170068953011,5.782149650518626,5.401687749070489,5.261307090753491,5.480391662383298,5.168755832332037,5.167078935706261
KLHL21,1.6746002147717065,-0.3036070450753049,1.8512483059174618,2.9943662700627645,2.2396579749754113,1.4292361354117007,1.843177428429488,0.5643995442916577,-0.22763095331291072,0.9846414787012314,-1.5218848492126775,0.6009807794257748,0.257611604766012,-0.21718375886100952,-0.6773611550997051,-0.29414705390608337,0.7759257720721326,-0.9491830962346298,1.9920096931331142,0.413569755522657
PHF13,2.989912324848071,3.622791499240427,3.409668065558058,3.6372181639103753,3.383317045427486,3.5204224753708706,2.935546863223604,3.2036078123419376,3.6374632414134545,3.5222173944690547,-0.7256721212771051,3.3309474819852145,3.567642169454944,3.21158208853017,3.651610211150844,3.4891389330753895,2.919745157707004,3.691076788202947,3.7772369853105348,3.5413217045498757
THAP3,3.1523633242006195,3.9643599715722266,4.3104168746428035,3.750580262983805,4.297263293880382,3.7737329676688747,3.717049975772903,3.54196055187988,4.05566897491577,3.997398298602954,2.848309741211994,3.67189715879885,2.0522150361842955,4.139493068737555,4.275427270420168,3.97601551692074,4.1311693201909545,4.2739284571779725,4.249309460616271,4.0604234875237255
DNAJC11,3.4995441438699326,3.8319372326990164,3.5991279814317614,4.134856290736607,3.957032289282471,2.713793213717672,3.642511900489712,2.875746426736161,2.463900157585097,3.2344811832506766,-0.046593928645083514,3.826574188992035,4.008684802229459,2.916619604509377,3.943080210068368,3.0584306030697754,-0.9392233033461638,3.9459894085029266,3.1345894516927175,1.4574425946376295
CAMTA1,0.9978922083997772,-0.5500580961264987,0.24652951571518295,1.2097154051797485,0.31198435507476574,0.04051621810499416,1.908474881591612,-0.014855825721027883,-0.21152990158124996,-0.9098119321424034,1.5268331570909393,-0.5610887897967728,-0.890117571165512,-0.2281667891739412,0.07105453633894218,0.22758692683069776,-0.5703862111476954,-1.0065492632394062,-0.8255608498345394,0.04618612020411567
VAMP3,-2.8732539454671446,-3.3739925868803042,-3.252468572917127,-3.5094303804415237,-3.65043478872578,-3.2521405999497452,-3.2174161479471124,-3.2526552274360094,-3.5440977706244383,-3.6979906498277657,-3.5623915374932538,-3.4984394114429076,-3.424752488756365,-3.9815889602909547,-3.8145620574503654,-3.332714569650182,-3.127890694875492,-3.8399385839695634,-3.4956906367785856,-2.910129388376118
PER3,2.7671221097568304,1.9399039898239114,1.7445446936089515,1.5174196000209745,2.3673659929994404,-0.08459442693012982,3.830029444692967,2.2960570944817476,2.99294125910295,1.9004179007942337,2.1645631824694678,2.7313392802896885,2.1624296693620906,1.4621166007438045,2.6107944873196955,1.5908842461398758,3.7760257255131413,3.2312163935139884,1.0449030393007033,2.5578809062955647
TNFRSF9,1.972461874734159,1.4686237066010868,-1.0736177433583258,3.5143957380708772,0.6636931757691905,2.833755680702119,2.2669270695259787,1.4632689614376804,2.7625475544111193,0.5593982383867823,1.599559034639386,1.40776496783552,2.4143157577074863,-1.234557427368273,1.3506299534272974,2.1872818828431617,1.6717283543148804,1.5600789105158528,2.075528921915831,1.7129192364244512
ERRFI1,4.279818935236231,3.381791672366003,3.0854186616349355,3.423009567751568,3.578697943929318,4.045900205996664,3.4255353564714266,3.4852041435544923,0.23666400713190838,3.977888640817749,0.20693265359045696,3.710669372077356,3.337618225678553,3.444346560116816,3.444409756692943,3.569488074898619,3.2995403101971457,3.5894430422669705,3.4151766153527876,3.3075167098856495
SLC45A1,3.4169986380942983,3.7369227677825205,3.8371532428277018,4.1063769473524285,4.089277126191956,3.779405475610443,3.990613677021584,3.5978922012234986,4.496249346455479,1.987979726797048,3.434593421246267,3.4074040006098136,3.6414544048976314,3.419571633952775,4.844607089422765,4.3955880284023285,4.42554583959817,3.848810824253793,4.635067796570924,4.2257800210620005
ENO1,5.039562241471866,5.102596717397615,0.37959568021522394,5.0227418180687256,5.355506405611064,4.725659350070103,5.0346969807226305,2.8566271373724494,-0.9846645248528096,5.075599816115089,3.816455434457106,3.0698027838437594,4.367914097330205,5.014677341992928,3.1905933234198596,4.675869408345028,-3.2351150767669106,5.300489525490496,4.373125784586794,3.614150112301213
CA6,1.416899019442037,2.078625989638982,1.4271318911954183,3.211705288719375,2.1531034216213496,1.3284524276845908,2.7612990954864616,1.0411414270582209,1.7230398977569201,-0.5990448700270236,0.1921950096243714,0.7693194539082006,1.5751468197030252,-1.123482823666334,0.3989841891093194,1.4688549011329441,3.6571837085275107,-0.42171150926043577,3.0348934399675844,1.4725959743694115
SLC2A7,3.0141071047207593,1.4279351911891904,-0.09252464234320838,-0.6777956017888345,1.908285680472972,0.7681697143376187,2.895919869929549,1.1915731972575259,0.2720152615714375,-0.21155687154657699,3.130539502476535,0.6765629503950763,-0.2881163232869038,0.7921289925467134,2.772437240229143,1.6540450098215245,3.3595828062043545,1.4974973271693963,2.5352548794256173,2.04206489642602
SLC2A5,-0.23609446839552575,4.441448812053502,4.76876313984505,3.4844705613076945,2.7920749180445013,3.3230825176098113,-0.6158943011891864,2.451702376040714,4.363475257304543,4.132295969652208,-2.792516281393596,3.947715468589774,3.931102920027974,3.968071598232654,1.4164641846976014,4.552227500953583,3.9134190054401325,-0.7891844815991473,3.643630270399133,4.807060193763929
GPR157,1.978656437844109,1.6669119143255002,1.3574258507926744,0.6948844488788446,0.7527396654237191,0.8416054669946439,1.7803296952809575,1.5410793815083212,0.749072729092754,1.6392733422801693,1.4415259478553282,1.1081825395707983,2.0166738358562286,0.4826255969821338,0.9066267682040491,0.8120831566772786,1.4123287605013455,1.0968299071279792,0.7032652907923923,1.6654818268295806
H6PD,4.106679886035812,4.464503444132527,4.993299052679005,4.832494280600805,5.11858155010202,4.509988685893037,4.500150032847786,3.8081446312127554,4.93862924877965,4.955268474978566,3.138421937063392,4.512960087621748,4.056696660714737,4.446431246448519,5.878110863630857,4.6567474557046316,4.583939603429628,4.870516294645393,5.102489277450605,3.9590099535604457
SPSB1,5.8681071570769054,5.402566024241289,5.899765487076437,5.730473845690348,5.749030793801819,5.235657433997732,5.112394236665002,5.118235332015145,5.9118753727661995,5.647221659686358,0.9211725042514284,5.391743712683352,5.265779733862739,6.047797080576576,6.575224694740886,5.307207982925381,5.854940782657115,5.898792430606649,5.783120773269713,5.820708390397802
SLC25A33,-1.6852027415494342,-2.4268697772262415,-2.294066582460458,-1.6948534710663221,-2.4397129820858585,-2.5004519326961674,-2.0778781561469515,-2.446074367141598,-2.5157856559628407,-2.6248773149016227,-2.421626647645848,-2.7484725776174037,-2.3932287964853076,-2.483594506074099,-2.5070158177653727,-2.42191223536443,-2.413545956694648,-2.3925290895366746,-2.3737743120032326,-2.722816178053309
TMEM201,3.19453143134011,3.8626614610964296,2.4650614539825155,4.582110687338926,4.403505413734334,3.2036561590157624,3.6766274729682813,2.526889366514072,2.6955018486566757,2.7467291888149763,2.4871048365626485,2.952632475817684,2.4906241196637104,2.957762093988719,3.6858781097592828,2.6788955158868677,4.67482854882035,3.2255194181441618,3.629471891367033,3.738906664963467
PIK3CD,0.29637776038135627,1.0451826863902367,1.0398638768960813,1.5522268179471814,0.5851694359304855,0.4829373879078596,1.182425713903673,-0.25235091289183625,1.1466074103515556,-1.4539931068349266,-0.16523692289369976,0.19645071171963335,-0.28774392394358767,-0.3258032962719182,0.609760673063625,0.47836916517540645,-1.4953956055375652,-0.46011472678567156,0.5159590348553532,-0.7646490980616985
LZIC,2.618800386881455,2.361657083165275,2.8942778602537826,2.529420651653366,2.6040257128290674,2.832543570763926,2.3397044053326215,2.381730255691529,2.5230945071324897,2.556843434799294,2.178951869005456,2.8662898288073198,2.065263016835658,3.058625464475916,2.668617864078861,2.234164174529324,2.476246194342164,2.486497285987729,2.3929035683876023,2.220038992689422
RBP7,-1.6305737550237642,-1.5869413043817466,-1.9308174431571146,-2.7944109307556575,-1.0334115837474067,-1.401546138078629,-2.3005753505962727,-2.15259972090227,-2.7436046818171573,-2.4000388997983553,-3.1140096865377425,-1.617009869513002,-2.1497818589188094,-1.6493270157900621,-2.761802886361841,-0.3618175645719576,-2.7815773860543787,-3.021884171291179,-2.4827257475559352,-2.284446133863107
KIF1B,3.40180821696779,2.9419773913460494,3.023291183001527,3.6295426711236085,3.2456139409145957,3.1045245377216566,3.329767386003557,2.3827524538061837,2.799189843011649,3.1644038998894346,1.9545562237898997,3.128961885411691,2.9178562698677233,2.786717539833023,3.24008672000861,2.846605853599354,3.114518800996227,2.865430971181662,3.531518745440642,2.3459013217057376
PGD,-1.6858433136271769,-2.572918821618045,-2.7366019471117093,-0.6856363370203767,-0.9502928953595416,-1.1574451119165248,-2.3184661231250416,-1.5213611670857263,-1.9222179869541536,-2.683546978784511,-2.440576939300991,-1.7857607346013666,-1.869347985168466,-2.1447461527712677,-2.633896990275448,-2.005019074891879,-1.48833377925853,-2.889344251129921,-0.8645016472032216,-1.44332020960101
PEX14,2.8303579653722495,2.284960707713406,2.393892308788757,2.585150984807779,2.4076323781020506,2.509043073739639,2.5357564028772472,2.0582298759135322,2.898397427021608,2.3634188527493034,2.2674816177893056,2.1141197524320283,2.3989878035142094,2.3070164618285753,2.5355530962271353,2.109868313030282,3.134341058100111,2.5848730498640355,2.4831888842825007,2.639835525728764
CASZ1,3.468311776390988,3.035323368708054,3.679380105687742,4.382537106235822,3.7999695724749136,3.421087564237992,2.387339810241542,2.28537354810344,4.053058870095445,4.634513445386853,4.339631685953693,3.650220850821061,3.3610693314688636,2.9787070732351375,4.2009939640749305,3.2033109663357835,4.538545184140313,3.479750487903424,3.9176768438762766,2.6406976449607398
C1orf127,-1.0473566607249853,0.012016389734099325,-0.43213801190102896,-1.3395993795763521,-1.5120897062244607,-0.8364093348593432,-0.14104245732272633,-0.4247339929003698,-1.205513369869147,-2.6800158806392282,-1.9959769594291386,-0.6958525840109854,-2.089891591438275,-0.2879082187995592,-0.5505488368642462,-1.0100197565054085,-0.4575709997462367,-2.3363133317180464,-1.305112757243405,-0.762255545506096
MASP2,-0.48737357790328756,0.04814191402080591,-0.9957762749094973,0.25236335894244866,0.23854805056808134,0.10807380954292015,-0.3963809808346265,0.09425305164179258,0.07880723989606346,-1.5090696223010527,0.28769119975253576,0.17399076251579623,0.10190811267504675,-0.12149782839391898,0.20771606549278213,0.16708703628778862,0.2784376481917563,-1.9372007303287397,-0.17684983966609072,0.17348060684375768
SRM,-0.5932163953283902,-0.08121103612523307,0.2541899337049117,0.7620442459165057,0.400737300228178,0.3359218793526857,0.25587026665858065,-0.01860000825331002,-0.15108463234598646,-0.04212699043174266,-1.7631187699683344,-0.012276340706790121,-0.5123910684326636,-0.24819720192689934,-0.0008679076088255936,-0.13135892264717783,-0.6684381735713507,-1.1742428080955765,0.22834385669940663,-0.0008765880662225704
MTOR,2.633773573975944,3.4198549827801843,3.4850632795004897,3.6921275070052575,3.5961421846609833,3.5543283814111315,2.9425472884477015,2.2961549082593544,3.4423266158728074,3.6257866297327825,0.7125575248695627,3.513771713502114,3.6964731380937854,2.8546327084811214,3.890623069899147,3.0013292737591484,0.03499743997863282,3.4062362283276872,3.4099300672206874,1.88816870879644
FBXO2,1.3267827119571187,0.47903356526458285,0.5825648279301484,0.9207690233138175,0.6891806083690826,0.7472437977597668,1.7750317758888448,0.6012006364581608,0.8147947759923073,0.17344385048124544,0.6655985177543087,0.3631889271508953,0.5685912938296911,0.39087202342562305,1.298973583454428,0.6147019877837645,0.9450233868978677,0.5848691320600645,0.8753156126786923,0.8731366693817234
FBXO6,3.2592306898823904,3.222732353587571,3.713912531923993,3.5854545463395295,3.5115705289449055,3.368595203836578,3.1394502227009453,3.328454606176497,3.4320936622242963,3.8703787023800382,1.5690468910775703,3.071707678817467,3.108123412598209,3.670944129349004,3.6363534104078554,3.3602953774004707,3.6272038559732187,3.2239097182373064,3.5363102775770487,3.5613475972833766
MTHFR,-1.9841189822264522,1.6811059478469554,-0.3895920899632458,-2.82465178991536,-2.0343536507731383,-0.5964828414057997,-2.2430616260297582,-0.25443076870246256,-0.48340806836243483,1.3908675070020737,0.9709940429282992,-0.2567940842681425,1.9045881825021147,0.3581245627793728,1.4396218281563968,-1.7682933877561946,3.0315301241851267,3.064527652636929,-2.3418516354954053,-1.1269536271920684
CLCN6,5.078230639140616,5.762954081038106,4.201476325117475,5.253814333947159,5.830104281637296,4.718154203846524,5.571889130724734,3.974358854305068,5.182489293293231,4.765946941712321,1.533197215121301,4.923257485847811,3.8160056184073623,5.626445727989267,6.46233670332462,4.167537563030237,5.502916894696085,4.120080764021794,5.176090612541678,4.973897431243094
NPPA,3.200770557576753,2.7017003599919294,3.4008641426759603,3.5943796733134246,3.261234984497393,3.3845090126360624,1.2352756718014408,2.920387295179107,3.267499992312282,1.9946491631083394,3.4718482124422563,3.1462555384218875,3.0349344727507157,3.3083152673304785,3.2726353086338467,3.0434518919937155,2.942935269878395,3.405970871835667,2.9577599517456683,2.76111497140202
NPPB,0.6678187937594606,2.153216650598718,0.34682819445549157,2.670726690747629,2.4591417071791244,1.827761435734246,1.758588762422556,2.050801208889412,2.4996426972007324,2.4169005187936516,1.0772938994368453,1.1881759032371848,1.8980732830542468,2.0991995487588206,2.2697658901721995,2.328277185205159,2.5792933956569537,-0.803765149517841,2.3774267908204547,2.8013362488316527
KIAA2013,-1.5279919636926729,-0.7723695863874805,-0.06249110689145233,-2.0127258772809147,-1.4973316357486326,-0.4371323279560664,0.3617673315970349,0.5192283623212629,-0.8404867720098862,-2.059694545919987,-2.541331420038153,0.06409950899370923,-1.4803137570866003,-0.748317022911109,0.6620555893937475,-0.31513821917472506,1.4005923763105197,-2.393728582309847,-1.0028159295985537,0.3753813010047758
PLOD1,4.18232549753964,4.84032762264539,5.092001590094033,4.755524055264079,3.686357868177571,3.96153045406785,5.105485937539141,3.5783737974087146,5.207659932142158,4.513209392332343,4.1700299013399285,4.659174580912249,3.43089453758338,4.522926847363607,5.91865550612443,4.023934240784064,4.195931648162136,5.617910924256681,4.435612973477634,1.9796929835803598
MIIP,4.547130160063177,3.1987810673192962,3.9199090205228226,3.576696024933525,3.465152354663653,3.8129148221932705,3.2672626364964716,3.838596845351613,2.4461704501528367,3.6279070196406193,3.674647927487366,3.1881867630496115,3.7322519250920574,3.810535073742301,4.743749245337279,2.7969414455760524,3.940882611353958,3.5637560016173446,3.5718934760025114,4.050100670526893
TNFRSF8,-0.3081735568828198,-1.4414064491995078,-0.8821749856375724,0.19072347414580904,-0.2425147232091626,-0.10212315539653288,1.6369749451496551,-0.23802456299999306,-1.687878578617445,-2.201228463159415,0.5843619691874222,-0.4365969623004109,-1.6852146648741022,-1.0743549208768284,-1.501629362876056,-0.27001964319978305,-2.932734874507464,-1.4013093200376443,-0.8382611074512506,-0.5247223738309703
TNFRSF1B,0.7290934745824361,0.3722763058341476,0.5485565601829789,-2.0857266450295913,-2.3437925586377717,0.0784606606529744,1.0193723567301862,-1.5402440641464552,-0.3280256990584178,-2.859942429576006,-0.5296876923844901,-2.1686259976354445,-2.6757748982898644,-3.3618889162473553,-4.277705603147465,0.0986275376999944,-3.5633034102219834,-2.3867640722723378,0.47361263851552504,-3.753696644000805
DHRS3,0.58985951270045,0.580246027907579,0.5252043853040661,0.43841634547724956,0.3198653646167368,0.8099582635596604,0.6657556392377119,0.7134336042412647,0.4090026364613941,0.9111616138968657,-0.1521194266335008,0.8365073511413764,1.022677423748161,0.7305858606149885,0.6333322478485696,0.5104178717212723,0.6858482224119058,0.259271160305128,0.49612489557178474,0.6263072031398685
AADACL4,-3.362013727174953,-4.154157251535403,-3.0425779453413635,-3.786064720875128,-4.302386021186135,-2.832031183441406,-3.632947575730194,-2.6806591023013238,-3.482693021959303,-2.4918156865565533,-3.4770493923117485,-3.222977522335577,-3.3121889992573266,-3.1971026828080884,-3.531240370143961,-2.7574083801255074,-1.3921763575585926,-4.274726764503081,-2.8732475242274806,-3.5615502021103196
C1orf158,1.042511644291257,3.3823519606221057,-0.16775353134953871,4.014052885347811,3.6058794866534147,3.6659108347545124,4.042976020984947,3.245661315297667,3.3745450285433694,-0.80907828031868,4.271172245342593,3.3410754990914002,0.4622433581282658,2.5577387822544693,3.5643318394422083,3.1412547820259262,3.522168247790919,0.7353365805753553,2.989374841617551,3.094996232868406
FHAD1,1.5516286481762402,1.9092746693062788,1.4727410301915456,2.83381136430655,2.1893588889575337,1.7478533351271521,2.2824454061477475,1.185495959284355,1.3772851916959532,0.2947195617927358,0.08949319888673847,0.5933887703356076,0.6405858645435261,0.8185519312636799,1.4642625276646426,1.2555851731292673,0.5490635704647335,1.9368653559220932,2.4318835698852075,0.9764092759062101
EFHD2,2.152056277504508,2.28877328547355,1.914823171592487,1.912979455943422,1.884344591868546,2.064364657534254,1.843345211547555,1.719108264110731,1.9472589910242863,2.2102294144245644,2.151391540911394,1.7917954849693345,2.0063307536063864,1.3394014569618333,1.6927430509481147,1.9842301267084677,2.887000344611642,3.0432075528010936,2.287145946237327,1.9571174494148302
CTRC,0.9965201942565474,0.73440702919504,1.2819709156294032,0.13951449556710943,0.17568476992530266,0.8088035856032707,1.3991396925886912,0.5992460442155976,1.264133402625982,-0.345616176911424,-0.3919244069178249,0.5260065982372274,0.2076310183659325,0.44717474500457777,1.31732436201296,0.8882429999895364,0.07264866151260846,-0.14346985035826976,1.6852697133950398,1.2022488971125467
CELA2A,2.3459895536493276,1.7262287234606177,2.427061896699888,2.191279887764168,2.2501689638193723,1.8295036906316295,2.1726443292969835,2.264710130120977,2.714973111316482,1.8032493862351993,3.1544038503385243,1.9791264847364856,2.0729993764364725,1.8838571192111806,2.844435947383702,1.9777607988345598,2.976141259441231,2.6043633577402407,2.64710038173955,2.6650860452955563
CELA2B,6.0856107704849665,6.221468357010915,6.098790023090824,5.823718001411887,6.264070137930663,6.0368268221301635,6.396154565005385,6.014666266276874,6.199304064433074,6.292738467407049,6.527535080240707,6.291491469869369,5.982224412081531,6.651979181350829,6.5495478197716706,6.2739811620453825,6.153716084078608,6.097530734488141,6.260836253917218,6.241178730939319
DNAJC16,1.6134670657770667,1.4727462460295313,1.4438126858872553,1.5363463142232003,1.4962083543747817,1.4234488714068323,1.414848911890595,1.5240763018908887,1.6195124742239997,1.4526734901694844,1.4158128838862276,1.4482994198457075,1.42300506567439,1.558483921958057,1.7570615103934317,1.4435507966172845,1.690170853532707,1.551372243510143,1.526629742669177,1.475107951818915
AGMAT,-0.9763932428536903,-3.193775306089791,-3.250293261426976,-0.7114813551280286,-0.2757411393341688,-2.160619142662795,-1.465175642151347,-2.435756170455076,-2.87222934698783,-4.018589899443371,-0.6180274279752302,-2.883910471510043,-2.638725192801156,-3.2714688969481913,-3.6216903982893642,-1.9135948716437006,-3.5092918391232986,-3.568845152582919,-0.42273213963478484,-2.3395599328297605
DDI2,2.1172608753567594,-0.44832794219009403,2.166636195172091,3.981298829862967,1.8489589008223666,1.7657903974171176,1.6193765291728859,1.549470036392021,2.3873472962494953,2.977750970919941,0.01293750753269225,1.2872738480041668,2.506131522245612,0.13991832504659332,1.91271760675014,1.4853940156576027,1.0201593421061423,2.9781483949465435,3.0034119210302226,0.5303190827445234
PLEKHM2,2.64685681968087,2.551753746476997,2.232672233882524,2.3088750744985544,2.5241157133386625,2.455829321270211,2.2711550600047494,2.137600765318494,2.5009985268416943,1.6846625806992892,1.296761896225136,2.059675020345163,2.173017691985914,2.3124295205501575,2.963214557293822,2.229459670678846,1.8286361757537783,2.464775532793221,2.870486962344059,2.8130141276894127
SLC25A34,1.787964639785514,1.1392217496472399,0.8270849930022877,0.4844898904925395,0.6486032385527726,0.9286214175301147,1.0887387649427351,0.19961666478107137,0.4149595989104165,-1.1425104277071838,-0.06963530076676719,0.27300985134614236,-0.8061426925821575,1.745046179792629,2.3350025173378746,0.34715819880793986,0.10534659882028619,0.518397559770723,0.39737395314731555,1.4949192211176483
