,Term,combined_pval,combined_z,fdr_bh,matched_genes,rna_lead_genes,cnv_lead_genes,dna_lead_genes,rna_nes,cnv_nes,dna_nes,rna_wcos,cnv_wcos,dna_wcos,mpes
13,HALLMARK_IL2_STAT5_SIGNALING,2.8944475459497156e-09,5.937475232169706,1.302501395677372e-07,ABCB1;ADAM19;AHNAK;AHR;ALCAM;ANXA4;BATF;BATF3;BCL2;BHLHE40;BMP2;BMPR2;CA2;CAPG;CCND2;CCR4;CD48;CD81;CD86;CDC6;CDCP1;CKAP4;COL6A1;CSF2;CST7;CTSZ;DCPS;DENND5A;DHRS3;EMP1;ENPP1;EOMES;FAH;FLT3LG;FURIN;GABARAPL1;GADD45B;GALM;GBP4;GLIPR2;GPR65;GPR83;GSTO1;HK2;ICOS;IFNGR1;IGF1R;IGF2R;IKZF4;IL10;IL13;IL18R1;IL1RL1;IL2RA;IL2RB;IL4R;IRF6;IRF8;ITGAE;LIF;LRIG1;LRRC8C;MAP3K8;MAP6;MXD1;MYC;MYO1E;NRP1;NT5E;ODC1;P2RX4;PDCD2L;PIM1;PLIN2;PLSCR1;PNP;POU2F1;PRKCH;PTGER2;PTH1R;PTRH2;RABGAP1L;RGS16;RHOH;RORA;RRAGD;SCN9A;SELL;SELP;SERPINB6;SERPINC1;SH3BGRL2;SHE;SLC29A2;SLC39A8;SMPDL3A;SNX9;SOCS1;SOCS2;SPRED2;ST3GAL4;SWAP70;SYNGR2;SYT11;TIAM1;TNFRSF1B;TNFRSF21;TNFRSF8;TNFRSF9;TNFSF10;TRAF1;TWSG1;UCK2,PIM1;GALM;PLIN2;IL4R;CAPG;MAP3K8;RGS16;BATF3;SERPINB6;FAH;BATF;PTH1R;SOCS1;ADAM19;BHLHE40;GSTO1;PNP;IRF8;PLSCR1;ANXA4;SMPDL3A;TNFRSF1B;CST7;CCND2;TNFRSF8;SYT11;TRAF1;NT5E;IL10;LIF;CD48;ITGAE;TNFRSF9;SCN9A;P2RX4;CCR4;IL2RB;CTSZ;CD86;SELP;SELL;CSF2;MAP6;IL1RL1;EOMES;PRKCH;IL2RA;GPR65;CDCP1;SYNGR2;RHOH;ABCB1,P2RX4;CD48;SHE;RABGAP1L;SERPINC1;SELP;SELL;POU2F1;UCK2;SYT11;PDCD2L;RORA;FAH;FURIN;IGF1R;IL10;IRF6;BATF3;RGS16;LRIG1;MYC;SYNGR2;CCND2;CA2;CTSZ;NRP1;MAP3K8;CST7;SNX9;IL2RA;GABARAPL1;EMP1;PTGER2;PRKCH;CKAP4;PNP;SOCS2;BMP2;SH3BGRL2;RRAGD;NT5E;TNFSF10;MYO1E;ABCB1;AHR;PLIN2;ENPP1;SMPDL3A;IFNGR1;IGF2R;HK2;GALM;CAPG;ANXA4;SPRED2;MXD1;ODC1;PIM1;TNFRSF21,MXD1;ST3GAL4;IL2RA;MYC;PTGER2;MYO1E;ENPP1;UCK2;CA2;FURIN;DHRS3;P2RX4;PTRH2;GPR65;IRF6;IFNGR1;PDCD2L;BATF;BCL2;SLC29A2;DCPS,-1.0,1.7769650085362898,-1.0198181439237315,-0.17592068811311865,0.3134219491588782,-0.0179222721519243,0.6771557249791109
19,HALLMARK_XENOBIOTIC_METABOLISM,2.692336023593737e-08,-5.560350365705109,6.057756053085907e-07,ABCC2;ABCC3;ABCD2;ABHD6;ACO2;ACOX2;ACP2;ADH5;AKR1C3;ALDH2;ALDH9A1;AOX1;APOE;ARG1;ARG2;ARPP19;ATOH8;BCAT1;BLVRB;CA2;CAT;CBR1;CCL25;CDA;CDO1;CFB;CRP;CSAD;CYP1A1;CYP1A2;CYP27A1;CYP2J2;CYP2S1;DCXR;DDAH2;DHRS7;ECH1;ELOVL5;ENPEP;ENTPD5;EPHA2;ETS2;F10;F11;FABP1;FAH;FETUB;FMO1;GABARAPL1;GAD1;GCKR;GCLC;GCNT2;GNMT;GSR;GSS;GSTA3;GSTO1;HACL1;HGFAC;HMOX1;HSD17B2;ID2;IGFBP4;IL1R1;IRF8;KYNU;LCAT;LEAP2;LONP1;MAN1A1;MCCC2;MPP2;MT2A;MTHFD1;NFS1;NINJ1;NMT1;NPC1;PDK4;PEMT;PGD;PINK1;PMM1;POR;PSMB10;PTGDS;PTGES;PTGES3;PTS;RBP4;REG1A;RETSAT;SERPINA6;SERTAD1;SLC35B1;SLC35D1;SSR3;TAT;TDO2;TMEM97;TNFRSF1A;TPST1;TTPA;TYR;UGDH;UPB1;VNN1;VTN;XDH,MAN1A1;ALDH2;BLVRB;FAH;ABHD6;HMOX1;GSTO1;IRF8;RETSAT;TYR;F10;PSMB10;BCAT1;ECH1;POR;ACOX2;TDO2;CDA;ABCC3;CFB;ABCD2;PTS;VTN;CYP1A1;VNN1;CYP1A2;F11;PMM1;GAD1;PTGDS;SERPINA6;RBP4;DHRS7;CRP;GCKR,ALDH2;CRP;FMO1;ALDH9A1;CYP1A2;CYP1A1;FAH;TNFRSF1A;ECH1;TTPA;CA2;ACOX2;ABHD6;NFS1;CYP2J2;GSS;SLC35D1;CDA;PINK1;NPC1;VNN1;AKR1C3;GABARAPL1;KYNU;DHRS7;MTHFD1;SSR3;LONP1;CCL25;HGFAC;APOE;CYP2S1;BLVRB;SERTAD1;ARPP19;PDK4;TPST1;POR;ARG1;MAN1A1;ATOH8;RETSAT;FABP1;REG1A;ELOVL5;GSTA3;GNMT;ID2;BCAT1;GCLC;RBP4;GSTO1;ABCC2;F10;UGDH;AOX1;GAD1;ABCD2;NINJ1;CSAD;FETUB;PTGES3;GCKR;XDH;GSR;HACL1;TAT;PSMB10;LCAT;ETS2;CBR1;IRF8;HSD17B2;GCNT2;CFB;DDAH2;TDO2;ADH5;F11;ENPEP;EPHA2;PGD;ENTPD5,ARG1;PEMT;LCAT;CA2;GCNT2;CFB;NFS1;CBR1;PINK1;NMT1;HSD17B2;FMO1;GSR;ATOH8;ACO2;CDA;VNN1;MPP2;BLVRB;TAT;GAD1;DDAH2;PTGES;TDO2;HMOX1;GNMT;TMEM97;GABARAPL1;CDO1;ACP2;EPHA2;LONP1;SERTAD1;ADH5,-1.0125491489095877,1.032162782890937,-1.3301635007981332,-0.07740782846394445,6.442536011257302e-17,-0.24051502829854204,-3.6620469892134557
4,HALLMARK_IL6_JAK_STAT3_SIGNALING,6.458371056695041e-08,-5.405622449680641,7.359027058888314e-07,A2M;CBL;CCL7;CD38;CD9;CSF2;CSF2RB;CXCL1;CXCL13;CXCL3;CXCL9;EBI3;HMOX1;IFNAR1;IFNGR1;IFNGR2;IL10RB;IL17RA;IL17RB;IL18R1;IL1B;IL1R1;IL2RA;IL4R;IL6;IL7;INHBE;IRF1;IRF9;ITGA4;ITGB3;LTBR;MAP3K8;MYD88;OSMR;PDGFC;PF4;PIM1;PTPN1;PTPN11;REG1A;SOCS1;SOCS3;STAM2;STAT2;TGFB1;TLR2;TNF;TNFRSF12A;TNFRSF1A;TNFRSF1B;TNFRSF21;TYK2,PIM1;IL4R;MAP3K8;SOCS3;SOCS1;HMOX1;TGFB1;ITGA4;IL1B;TNFRSF1B;IL7;IRF9;IRF1;EBI3;CSF2;CCL7;IL2RA;CXCL1;TNF;ITGB3;CD38;CXCL13;INHBE;IL6;CD9;CXCL9;PF4,PTPN11;A2M;SOCS3;LTBR;CD9;TNFRSF1A;IL7;OSMR;PTPN1;IL17RB;MAP3K8;IL2RA;IRF9;TYK2;STAM2;IFNGR1;REG1A;PIM1;TNFRSF21;IL6;PF4;CXCL9;CXCL13;CXCL3;CXCL1;CD38;ITGA4;INHBE;STAT2;SOCS1;IL4R;MYD88;EBI3;IFNGR2;IFNAR1;IL10RB;TNF;PDGFC;TLR2,IL4R;IL18R1;TNF;TNFRSF21;TGFB1;IL17RB;CXCL1;TNFRSF1B;ITGA4;STAM2;IL1R1,-1.951552749889253,1.0161959984162936,0.778520262182948,-0.7991266930640104,0.029769885372513277,1.6300521706198742e-17,-2.3139560024737236
14,HALLMARK_INTERFERON_GAMMA_RESPONSE,6.541357385678502e-08,5.403333776681363,7.359027058888314e-07,APOL6;ARID5B;B2M;BATF2;BST2;BTG1;C1R;CCL2;CCL5;CCL7;CD38;CD86;CFB;CFH;CIITA;CMPK2;CSF2RB;CXCL9;DDX60;DHX58;FPR1;GBP4;GBP6;GZMA;HLA-A;HLA-B;HLA-DMA;HLA-DRB1;HLA-G;ICAM1;IDO1;IFI30;IFI35;IFI44;IFIT1;IFIT2;IL2RB;IL4R;IL6;IL7;IRF1;IRF2;IRF8;IRF9;ISG20;ISOC1;ITGB7;JAK2;KLRK1;LAP3;LATS2;LCP2;LGALS3BP;MT2A;MX2;MYD88;NAMPT;NFKBIA;NLRC5;NMI;NOD1;NUP93;OAS3;OGFR;PARP12;PARP14;PFKP;PIM1;PLA2G4A;PLSCR1;PNP;PNPT1;PSMA2;PSMB10;PSMB2;PSME2;PTGS2;PTPN1;PTPN6;RIPK1;RIPK2;RNF213;RNF31;RSAD2;RTP4;SAMD9L;SAMHD1;SECTM1;SELP;SLAMF7;SLC25A28;SOCS1;SOCS3;SPPL2A;SRI;ST3GAL5;ST8SIA4;STAT2;STAT4;TAP1;TDRD7;TNFAIP2;TNFAIP3;TNFAIP6;TNFSF10;TOR1B;TRIM21;TRIM25;TRIM26;TXNIP;USP18;VAMP5;VAMP8;ZNFX1,PIM1;IL4R;HLA-A;VAMP8;B2M;RTP4;IFI35;HLA-G;FPR1;HLA-DMA;NLRC5;SOCS3;SOCS1;HLA-B;IFI30;CCL2;HLA-DRB1;ICAM1;PTPN6;PNP;IRF8;PLSCR1;CIITA;ST8SIA4;PARP12;ITGB7;PSMB10;TNFAIP3;SECTM1;TDRD7;VAMP5;NMI;IL7;BATF2;OGFR;ST3GAL5;LCP2;IRF9;PSME2;IRF1;PTGS2;IL2RB;SRI;NAMPT;SAMHD1;APOL6;TAP1;CD86;GZMA;SELP;CFB;CCL7;BST2;CCL5;STAT4;OAS3;PARP14;SLAMF7;GBP6;IFIT2;CD38;PFKP;LGALS3BP;CMPK2;TNFAIP6;RNF213;IL6;DDX60;ZNFX1;NFKBIA;IFIT1;PSMB2;GBP4;CXCL9;RSAD2;TNFAIP2;IFI44,OAS3;SLAMF7;SELP;PLA2G4A;CFH;PTGS2;NFKBIA;SOCS3;C1R;PTPN6;LGALS3BP;IL7;RIPK2;PTPN1;OGFR;SAMHD1;PSMB2;ZNFX1;PFKP;KLRK1;BTG1;PNP;IRF9;RNF31;PSME2;ICAM1;TXNIP;TNFAIP6;NMI;TNFSF10;NAMPT;SPPL2A;PSMA2;B2M;SAMD9L;SRI;TNFAIP3;ST3GAL5;VAMP5;VAMP8;PNPT1;LATS2;PIM1;RSAD2;CMPK2;IL6;IFIT1;IFIT2;ARID5B;SLC25A28;NOD1;HLA-G;HLA-A;TRIM26;ISG20;CXCL9;LAP3;CD38;STAT4;IDO1;TDRD7;ITGB7;RTP4;STAT2;RIPK1;PLSCR1;SOCS1;IL4R;MYD88;PSMB10;MX2;JAK2;IRF8;HLA-B;CFB;TAP1;HLA-DMA;HLA-DRB1;DDX60;PARP12;IRF2;GBP4;GBP6;IFI44,NAMPT;IL4R;PARP14;HLA-DMA;STAT4;PARP12;BST2;IFI44;PLSCR1;IFI35;ST8SIA4;RTP4;DHX58;HLA-B;CD86;CCL5;TAP1;KLRK1;SPPL2A;SELP;IDO1;TRIM25,-1.0,1.1481437900574747,1.0357849678789846,-0.2398267854158759,7.037194321198033e-17,0.06007018557282171,-1.6021223748096003
12,HALLMARK_FATTY_ACID_METABOLISM,2.1305583793405716e-07,5.187570011501199,1.9175025414065145e-06,ACAA2;ACADL;ACADS;ACAT2;ACO2;ACOT2;ACSL1;ACSS1;ADIPOR2;ALAD;ALDH9A1;AOC3;AUH;BLVRA;BMPR1B;CA2;CA4;CA6;CBR1;CBR3;CD1D;CEL;CPOX;CPT2;CYP1A1;DECR1;DHCR24;DLD;DLST;ECH1;ECHS1;ELOVL5;ENO2;FABP1;FASN;FH;FMO1;GABARAPL1;GAPDHS;GPD1;GRHPR;HADH;HSD17B11;HSD17B4;HSD17B7;HSDL2;HSP90AA1;HSPH1;IDI1;INMT;LGALS1;LTC4S;MDH1;MDH2;ME1;METAP1;MIF;MLYCD;NBN;NTHL1;ODC1;OSTC;PCBD1;PDHB;PRDX6;PTPRG;PTS;RDH11;RDH16;REEP6;RETSAT;S100A10;SDHD;SERINC1;SLC22A5;SUCLA2;SUCLG1;SUCLG2;TDO2;TP53INP2;UGDH;UROD;UROS;VNN1;YWHAH,ME1;ACSL1;MIF;RETSAT;S100A10;HSD17B11;ECH1;CD1D;ACADL;GAPDHS;PCBD1;AOC3;LGALS1;TDO2;DHCR24;HSDL2;PTS;CA4;ENO2;HSD17B7;CYP1A1;GPD1;VNN1;ACADS,ACADS;CD1D;HSD17B7;PRDX6;FMO1;ALDH9A1;CYP1A1;ACAA2;S100A10;FH;ENO2;ADIPOR2;ECH1;GAPDHS;CA2;NBN;DECR1;PDHB;PTPRG;DHCR24;TP53INP2;UROD;CPT2;ACSS1;VNN1;IDI1;GABARAPL1;ME1;DLD;BLVRA;SUCLG2;MDH2;SERINC1;ACAT2;RETSAT;FABP1;SUCLG1;MDH1;ELOVL5;SUCLA2;ODC1;HSPH1,CEL;CA2;GRHPR;CBR1;HSP90AA1;FMO1;PTPRG;ACO2;AUH;PCBD1;VNN1;MLYCD;UROD;TDO2;BLVRA;SERINC1;GABARAPL1;SUCLA2;DLST;ME1;DLD;ACSS1;MIF;SLC22A5;ACAT2;UROS;CPOX;ECH1;GPD1;SUCLG1;ALAD;ACADL;PTS;DECR1;ODC1;CBR3;HADH;ACOT2;OSTC,-0.9939570371560624,1.40475685923337,-1.0968126082562135,-0.11918823976452264,6.262326339444549e-17,-0.10791012411169831,-4.8809559445338575
20,HALLMARK_ADIPOGENESIS,4.910757395012731e-07,5.0297671897479885,3.683068046259548e-06,ABCA1;ABCB8;ACAA2;ACADL;ACADS;ACO2;ADIG;ADIPOQ;ADIPOR2;ALDH2;ANGPT1;APOE;ATP1B3;BAZ2A;BCL2L13;C3;CAT;CCNG2;CD302;CHCHD10;CHUK;COL15A1;COL4A1;COQ3;COQ5;COQ9;COX6A1;COX8A;CPT2;CS;CYC1;DBT;DECR1;DHRS7;DHRS7B;DLAT;DLD;DNAJB9;DNAJC15;DRAM2;ECH1;ECHS1;EPHX2;ESRRA;ESYT1;ETFB;FAH;FZD4;GADD45A;GBE1;GHITM;GPAM;GPX3;GRPEL1;HADH;HSPB8;IDH3A;IFNGR1;ITGA7;JAGN1;LIPE;LPCAT3;LPL;LTC4S;MAP4K3;MCCC1;MDH2;ME1;MGST3;MRPL15;MTCH2;NDUFA5;NDUFAB1;NDUFB7;NKIRAS1;NMT1;PEMT;PEX14;PFKFB3;PGM1;PLIN2;POR;PPP1R15B;PREB;PTCD3;QDPR;REEP5;REEP6;RETSAT;RIOK3;RNF11;SAMM50;SCP2;SDHB;SLC19A1;SLC25A1;SLC25A10;SLC27A1;SNCG;SOD1;STAT5A;SUCLG1;SULT1A1;TALDO1;TANK;TST;UCP2;UQCRC1;UQCRQ;VEGFB;YWHAG,UCP2;PLIN2;ME1;ALDH2;FAH;COX8A;VEGFB;ABCB8;RETSAT;HSPB8;ECH1;POR;TST;ACADL;C3;COX6A1;SOD1;TALDO1;CYC1;CHCHD10;ETFB;DNAJC15;UQCRQ;ANGPT1;NDUFAB1;SULT1A1,ACADS;COQ5;COX6A1;HSPB8;ALDH2;MGST3;FAH;IDH3A;ACAA2;CYC1;PPP1R15B;COQ3;LPCAT3;ADIPOR2;MRPL15;ANGPT1;ECH1;DECR1;UQCRC1;SDHB;ADIG;PGM1;GADD45A;CPT2;SCP2;RNF11;RIOK3;COL4A1;PFKFB3;DHRS7;NDUFB7;C3;GRPEL1;ME1;MCCC1;APOE;DNAJB9;DLD;GBE1;POR;MDH2;YWHAG;PLIN2;IFNGR1;PTCD3;RETSAT;SUCLG1;MAP4K3;DNAJC15,NDUFA5;GHITM;PEMT;NDUFB7;SLC25A10;UCP2;NMT1;IDH3A;IFNGR1;ACO2;COQ9;ABCB8;ANGPT1;DRAM2;DLAT;NDUFAB1;PREB;ESRRA;QDPR;EPHX2;SAMM50;ME1;GPAM;DLD;COX6A1;TALDO1;ESYT1;CCNG2;ECH1;SUCLG1;ADIPOQ;COL4A1;TANK;CHUK;MCCC1;BCL2L13;NKIRAS1;RIOK3;APOE;ACADL;DECR1;UQCRQ;UQCRC1;HADH;ACAA2;PPP1R15B;CHCHD10;SLC25A1;RNF11;PEX14;COQ3,-0.8453492935179844,1.172535549128905,-1.0169551751947246,-0.04500828538613028,4.759860679325487e-17,-0.06542998363538588,-4.665523937521539
1,HALLMARK_ALLOGRAFT_REJECTION,3.080853726888935e-06,-4.665354539914021,1.91205795567307e-05,ACVR2A;B2M;BCAT1;BCL10;BCL3;CAPG;CARTPT;CCL11;CCL19;CCL2;CCL22;CCL5;CCL7;CCND2;CD1D;CD2;CD28;CD3E;CD3G;CD4;CD7;CD80;CD86;CRTAM;CTSS;CXCL13;CXCL9;EGFR;EIF3A;EIF3D;EIF3J;EIF4G3;ELANE;EREG;ETS1;F2;F2R;GALNT1;GBP2;GLMN;GPR65;GZMA;GZMB;HCLS1;HLA-A;HLA-DMA;HLA-DMB;HLA-DOA;HLA-DOB;HLA-DRA;HLA-E;HLA-G;ICAM1;IFNG;IFNGR1;IFNGR2;IKBKB;IL10;IL11;IL12A;IL12B;IL13;IL16;IL18RAP;IL1B;IL2;IL27RA;IL2RA;IL2RB;IL4R;IL6;IL7;IL9;INHBA;INHBB;IRF8;ITK;JAK2;KRT1;LCP2;LIF;LY75;LY86;MMP9;MRPL3;NCK1;NOS2;PF4;PRKCG;PSMB10;PTPN6;RIPK2;RPL3L;RPS19;RPS3A;RPS9;SIT1;SOCS1;SRGN;ST8SIA4;STAB1;STAT4;TAP1;TGFB1;THY1;TLR1;TLR2;TLR3;TLR6;TNF;TRAF2;TRAT1;UBE2D1;UBE2N;ZAP70,IL4R;CAPG;HLA-A;B2M;HLA-G;HLA-DMA;HLA-E;SOCS1;CCL2;HLA-DMB;ETS1;ICAM1;MMP9;PTPN6;TGFB1;IRF8;ST8SIA4;LY86;HLA-DRA;CTSS;BCL3;F2R;THY1;PSMB10;IL1B;INHBA;HCLS1;BCAT1;CCND2;CD4;SRGN;GBP2;HLA-DOA;CD1D;IL7;CD28;IL10;CD3E;TLR3;ZAP70;CD7;LIF;LCP2;IL2RB;IL2;CD2;IL18RAP;TRAF2;STAB1;CD80;ITK;IL12B;SIT1;TAP1;CD86;GZMA;CRTAM;GZMB;CCL7;IL2RA;GPR65;TRAT1;CCL5;STAT4;CD3G,IL1B;RPL3L;LIF;EIF3D;IL2RB;ZAP70;IL18RAP;ST8SIA4;CARTPT;F2R;LCP2;ITK;IL12B;IL13;CCL22;IL9;IL11;RPS19;RPS9;GZMA;TRAF2;TGFB1;PRKCG;CD86;HCLS1;TRAT1;CD80;MRPL3;CD7;NOS2;INHBB;CCL5;CCL2;CCL7;CCL11;CD3G;CD3E;ETS1;THY1;CRTAM;F2;GPR65;IL2;GLMN;BCL10;TLR3;GBP2;TLR2;RPS3A;CD2;HLA-DOA;HLA-DMA;TAP1;HLA-DOB;HLA-DMB;TNF;HLA-DRA;IRF8;JAK2;CCL19;SIT1;IFNGR2;PSMB10;IL4R;SOCS1;NCK1;LY86;KRT1;ELANE;LY75;CD28;STAT4;EREG;CXCL13;CXCL9;PF4;TLR1;TLR6;HLA-E;HLA-A;HLA-G;EIF3A;UBE2D1;SRGN;IL6,IL2RA;TLR6;CCL19;MMP9;EIF4G3;UBE2D1;GPR65;CTSS;CCL22;IKBKB;IFNGR1;RIPK2;ACVR2A;PTPN6;IL9;EIF3D;GALNT1;CXCL9;EIF3A,-2.3703214946951103,-1.2341527540772628,-0.7898307877994167,-1.0619626299604663,-0.22737436314583603,-0.005134620780541441,-3.2854772463065114
3,HALLMARK_INFLAMMATORY_RESPONSE,3.3992141434187915e-06,-4.645094140094241,1.91205795567307e-05,ABCA1;ACVR2A;ADM;ADORA2B;AHR;BDKRB1;BST2;BTG2;C3AR1;C5AR1;CALCRL;CCL17;CCL2;CCL22;CCL24;CCL5;CCL7;CCR7;CD48;CD70;CHST2;CX3CL1;CXCL6;CXCL9;DCBLD2;EBI3;EMP3;EREG;F3;FPR1;FZD5;GNA15;GNAI3;GP1BA;GPR132;HAS2;HBEGF;ICAM1;IFNAR1;IFNGR2;IL10;IL12B;IL18R1;IL18RAP;IL1A;IL1B;IL1R1;IL2RB;IL4R;IL6;IL7R;INHBA;IRAK2;IRF1;ITGA5;ITGB3;ITGB8;KCNJ2;KIF1B;LAMP3;LCP2;LDLR;LIF;MARCO;MEFV;MMP14;MXD1;MYC;NAMPT;NFKBIA;NMI;NMUR1;NOD2;NPFFR2;OLR1;OPRK1;OSM;OSMR;P2RX4;P2RX7;PCDH7;PTGER2;PTGER4;PTGIR;RAF1;RGS1;RGS16;RHOG;RIPK2;RNF144B;ROS1;RTP4;SCN1B;SELE;SELL;SEMA4D;SLAMF1;SLC11A2;SLC1A2;SLC31A2;SLC7A1;SRI;STAB1;TACR1;TACR3;TLR1;TLR2;TLR3;TNFAIP6;TNFRSF1B;TNFRSF9;TNFSF10;TNFSF15;TNFSF9,IL4R;RGS16;RTP4;IL1A;PTGIR;FPR1;IL7R;CCL2;ICAM1;C5AR1;NOD2;CXCL6;IL1B;IRAK2;INHBA;TNFRSF1B;CALCRL;TNFSF15;EMP3;NMI;OSM;LDLR;SCN1B;NPFFR2;IL10;TLR3;SLAMF1;LIF;LCP2;CHST2;CD48;TNFRSF9;IRF1;RHOG;P2RX4;LAMP3;IL2RB;EBI3;SRI;NAMPT;NMUR1;IL18RAP;CCR7;RGS1;STAB1;IL12B;TNFSF9;ADM;SEMA4D;SELL;CD70;CCL7;KCNJ2;BST2;GNA15;MEFV;SELE;CCL5;OLR1;BDKRB1;CCL17;OPRK1;ITGB3;TNFAIP6;IL6;SLC1A2;NFKBIA;MARCO;P2RX7;CXCL9;HAS2;ITGA5,P2RX4;P2RX7;SLAMF1;CD48;SELE;SELL;RGS1;BTG2;IL10;RGS16;LDLR;NFKBIA;HAS2;MYC;C3AR1;OPRK1;OSMR;PTGER4;IL7R;RIPK2;STAB1,MXD1;MYC;PTGER2;P2RX7;GNAI3;MARCO;SLC7A1;P2RX4;CCL22;KIF1B;FZD5;RIPK2;EMP3;TNFAIP6;ACVR2A;NMI;F3;CXCL9;ITGB8,-2.464799228443449,0.8459076828977022,-0.8781476386227135,-1.2066380880514054,0.007642058155945427,-0.004168151123828568,-2.4388394777012943
25,HALLMARK_APICAL_JUNCTION,9.153827362196332e-06,4.436252961579725,4.576913681098166e-05,ACTA1;ACTB;ACTC1;ACTG1;ACTG2;ACTN2;ACTN3;ACTN4;ADAM23;ADAMTS5;ADRA1B;AKT2;AMH;AMIGO1;ATP1A3;B4GALT1;BMP1;CD86;CDH1;CDH11;CDH15;CDH3;CDH4;CDH6;CDH8;CDK8;CERCAM;CLDN11;CLDN15;CLDN18;CLDN7;COL16A1;COL17A1;COL9A1;CTNNA1;CX3CL1;EGFR;EVL;EXOC4;FBN1;FSCN1;GNAI1;GNAI2;GTF2F1;HADH;ICAM1;ICAM5;INPPL1;ITGA10;ITGA2;ITGA9;JAM3;KRT31;LAYN;LDLRAP1;MAP4K2;MAPK13;MMP2;MMP9;MVD;MYH10;MYH9;NEGR1;NEXN;NLGN2;NRTN;PARVA;PBX2;PCDH1;PFN1;PIK3CB;PPP2R2C;PTEN;RAC2;RHOF;RRAS;SDC3;SKAP2;SLC30A3;SLIT2;SORBS3;SPEG;STX4;SYMPK;TAOK2;TGFBI;THBS3;THY1;TNFRSF11B;TRAF1;TUBG1;VASP;VWF;WASL;WNK4;YWHAH,COL9A1;JAM3;COL17A1;CX3CL1;CDH8;EGFR;NEGR1;CDH11;ACTG2;ITGA2;CDH1;PARVA;PTEN;MYH10;SORBS3;ACTC1;B4GALT1;ITGA9;AMH;NEXN;CTNNA1;CDH4;MYH9;ACTG1;FBN1;NLGN2;GTF2F1;TAOK2;ACTN4;MMP2,RHOF;THBS3;ACTN2;ACTA1;TNFRSF11B;VWF;ACTN4;CDH6;PTEN;CDH4;GNAI2;NEGR1;MMP9;LDLRAP1;COL9A1;SDC3;COL16A1;ICAM1;ICAM5;NRTN;ITGA10;GTF2F1;PPP2R2C;CLDN11;AKT2;VASP;SYMPK;FBN1;ACTC1;EGFR;CLDN15;GNAI1;FSCN1;ACTB,SLIT2;ACTG2;CDH8;AMH;RHOF;NRTN;ACTC1;CDH11;THY1;WNK4;NEXN;CD86;RAC2;THBS3;GNAI2;ADAM23;COL9A1;CLDN18;SKAP2;TRAF1,1.174245987808156,0.5477450527700151,1.25041671271167,0.013925494186747177,0.007509993486389043,0.1473846180570099,3.02327704821101
15,HALLMARK_MTORC1_SIGNALING,1.0280963572789179e-05,4.411178254615256,4.626433607755131e-05,ABCF2;ACTR3;ADIPOR2;ARPC5L;ATP6V1D;BCAT1;BHLHE40;BTG2;BUB1;CALR;CCNF;CD9;COPS5;CORO1A;CTSC;CXCR4;CYB5B;DAPP1;DDIT4;DHCR24;EDEM1;EGLN3;EIF2S2;ELOVL5;ENO1;ETF1;FADS1;FADS2;GAPDH;GBE1;GCLC;GGA2;GMPS;GOT1;GPI;GSR;HK2;HMBS;HSP90B1;HSPA4;HSPA5;HSPA9;HSPE1;IDI1;IFI30;IGFBP5;LDLR;LTA4H;MAP2K3;MCM2;ME1;MLLT11;MTHFD2L;NAMPT;NMT1;NUFIP1;NUP205;PDAP1;PDK1;PGM1;PHGDH;PITPNB;PLK1;PNO1;PNP;POLR3G;PPA1;PPIA;PPP1R15A;PSMC2;PSMC6;PSMD14;QDPR;RDH11;RIT1;RPA1;RPN1;RRP9;SCD;SDF2L1;SEC11A;SERPINH1;SKAP2;SLC2A1;SLC7A11;SLC7A5;SLC9A3R1;SORD;SQLE;SRD5A1;SSR1;STARD4;STC1;STIP1;TES;TM7SF2;TMEM97;TUBA4A;TUBG1;TXNRD1;UCHL5;UFM1;USO1;YKT6,ME1;CTSC;IFI30;BHLHE40;PNP;SDF2L1;HSPE1;BCAT1;LDLR;DAPP1;ARPC5L;CORO1A;STARD4;SCD;NAMPT;DHCR24;GPI;SLC9A3R1;EGLN3;CXCR4;EIF2S2;SLC2A1;PLK1;EDEM1;SLC7A11;TUBA4A,RIT1;GPI;SEC11A;UCHL5;BTG2;MLLT11;LDLR;EGLN3;SQLE;GAPDH;CD9;ADIPOR2;SRD5A1;COPS5;RRP9;DHCR24;EIF2S2;PGM1;SLC2A1;IDI1;GMPS;PSMC6;TXNRD1;HSP90B1;LTA4H;PNP;CALR;PHGDH;ME1;NAMPT;PSMC2;GBE1;YKT6;SORD;PDAP1;PPIA;HK2;PNO1;ELOVL5;NUFIP1;UFM1;BCAT1;GCLC;DDIT4;PPA1;SCD;SKAP2;GOT1;MTHFD2L;USO1;QDPR;HSPE1;PSMD14;PDK1,CCNF;SEC11A;UCHL5;GGA2;NMT1;DDIT4;GSR;COPS5;SERPINH1;NUP205;HSPA4;ACTR3;MCM2;USO1;FADS1;TMEM97;IGFBP5;RIT1;QDPR;HK2;ME1;PDK1;MTHFD2L;STC1;PDAP1;TUBA4A;STIP1,-1.0,0.8401057911231488,-1.0244762646769945,-0.10369772360218345,0.026970453909234977,-0.0075646001776420975,-1.760530234419325
