,Term,combined_pval,combined_z,fdr_bh,matched_genes,rna_lead_genes,cnv_lead_genes,dna_lead_genes,rna_nes,cnv_nes,dna_nes,rna_wcos,cnv_wcos,dna_wcos,mpes
12,HALLMARK_INFLAMMATORY_RESPONSE,6.7417768437126846e-06,4.501682097816816,0.0003033799579670708,ABCA1;ACVR2A;ADM;ADORA2B;AHR;BDKRB1;BST2;BTG2;C3AR1;C5AR1;CALCRL;CCL17;CCL2;CCL22;CCL24;CCL5;CCL7;CCR7;CD48;CD70;CHST2;CX3CL1;CXCL6;CXCL9;DCBLD2;EBI3;EMP3;EREG;F3;FPR1;FZD5;GNA15;GNAI3;GP1BA;GPR132;HAS2;HBEGF;ICAM1;IFNAR1;IFNGR2;IL10;IL12B;IL18R1;IL18RAP;IL1A;IL1B;IL1R1;IL2RB;IL4R;IL6;IL7R;INHBA;IRAK2;IRF1;ITGA5;ITGB3;ITGB8;KCNJ2;KIF1B;LAMP3;LCP2;LDLR;LIF;MARCO;MEFV;MMP14;MXD1;MYC;NAMPT;NFKBIA;NMI;NMUR1;NOD2;NPFFR2;OLR1;OPRK1;OSM;OSMR;P2RX4;P2RX7;PCDH7;PTGER2;PTGER4;PTGIR;RAF1;RGS1;RGS16;RHOG;RIPK2;RNF144B;ROS1;RTP4;SCN1B;SELE;SELL;SEMA4D;SLAMF1;SLC11A2;SLC1A2;SLC31A2;SLC7A1;SRI;STAB1;TACR1;TACR3;TLR1;TLR2;TLR3;TNFAIP6;TNFRSF1B;TNFRSF9;TNFSF10;TNFSF15;TNFSF9,NPFFR2;SRI;LIF;OSMR;F3;NAMPT;IL1A;TNFSF9;IL4R,PTGER4;IL7R;OSMR;MYC;SCN1B;KCNJ2;ITGB3;SELE;SLAMF1;CD48;HAS2;BTG2;IL10;OLR1;C3AR1;RGS1;RGS16;SELL;CCL7;CCL2;CCL5;CCR7;TNFAIP6;IL18RAP;IL1R1;IL18R1;ACVR2A;NMI;IL1A;IL1B;MARCO;OPRK1;RIPK2;CALCRL;P2RX7;P2RX4;TLR2;EREG;CXCL6;NPFFR2;TLR1;PCDH7;TLR3;TACR3;CXCL9;SLC11A2;ROS1;RNF144B,TLR2;MARCO;KCNJ2;NAMPT;TNFRSF9;C3AR1;OPRK1;CCR7;CCL7;TACR1;SRI;IL7R;PTGER2;HAS2;ITGB3;IL4R;P2RX4;CD48;FPR1,1.510078236773986,1.4889127055399378,-1.3939100290246156,0.04857710080301155,0.4258542827494212,-0.11351419178114797,1.8443411369103917
21,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05716724340454524,1.90202991811002,0.6217916391704646,ACTR3;ADCY2;ARHGDIA;ARPC3;ATF1;CALR;CAMK4;CDK4;CDKN1B;CFL1;CLTC;CSNK2B;CXCR4;DAPP1;DUSP3;E2F1;EGFR;FGF17;FGF22;FGF6;GNA14;HSP90B1;ITPR2;MAP2K3;MAP2K6;MYD88;NCK1;NGF;NOD1;PDK1;PFN1;PIKFYVE;PIN1;PLA2G12A;PPP2R1B;PRKAA2;PRKAR2A;PTEN;PTPN11;RAF1;RALB;RIPK1;RIT1;RPS6KA1;SLC2A1;STAT2;THEM4;TIAM1;TNFRSF1A;TRAF2;UBE2N;VAV3,FGF17;TNFRSF1A;SLC2A1;THEM4;ARPC3;RIT1;TRAF2;HSP90B1;PPP2R1B;RALB;STAT2;PDK1;CFL1,ADCY2;CLTC;MAP2K6;ARHGDIA;TNFRSF1A;CDKN1B;FGF6;DUSP3;CXCR4;RALB;ACTR3;MAP2K3;RIT1;PDK1;FGF17;ARPC3;PTPN11;UBE2N;PLA2G12A;CDK4;DAPP1;ITPR2;ATF1;STAT2;RIPK1;CSNK2B;HSP90B1,ATF1;ADCY2;VAV3;NGF;FGF6;CDKN1B;ACTR3;CAMK4;RALB;CALR;TNFRSF1A;CLTC;PIKFYVE;MYD88,1.1561909214461232,1.3209685857585631,-0.7587825296716556,0.10207203387101002,0.3626125215040629,-0.01401135176627227,3.3044796745028377
8,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06537832051011747,1.8426623762308658,0.6217916391704646,ACAA2;ACADSB;ACAT1;ACO2;AFG3L2;ALDH6A1;ATP6V0C;ATP6V0E1;ATP6V1D;ATP6V1F;ATP6V1G1;COX10;COX17;COX4I1;COX5A;COX5B;COX6A1;COX6B1;COX6C;COX7C;COX8A;CS;CYB5R3;CYC1;DECR1;DLAT;DLD;DLST;ECH1;ECHS1;ETFB;FDX1;FH;GLUD1;GOT2;GPI;GRPEL1;HSPA9;IDH2;IDH3A;ISCA1;LDHB;LRPPRC;MDH1;MDH2;MGST3;MRPL15;MRPL34;MRPS15;MRPS22;MRPS30;MTRF1;NDUFA3;NDUFA4;NDUFA5;NDUFA6;NDUFA7;NDUFA9;NDUFAB1;NDUFB1;NDUFB2;NDUFB5;NDUFB7;NDUFB8;NDUFC1;NDUFC2;NDUFS4;NDUFS6;NDUFS7;NDUFS8;NDUFV2;NQO2;OAT;OXA1L;PDHB;PDK4;PMPCA;POLR2F;POR;RETSAT;RHOT2;SDHB;SDHD;SLC25A12;SLC25A20;SLC25A4;SUCLA2;SUCLG1;SUPV3L1;SURF1;TIMM10;TIMM13;TIMM17A;TIMM50;TOMM22;UQCRB;UQCRC1;UQCRC2;UQCRFS1;UQCRH;UQCRQ;VDAC1;VDAC2,NQO2;NDUFC1;VDAC2;RHOT2;FDX1;MRPS30;MGST3;MRPS15;COX6B1;GPI;PMPCA;COX6A1;UQCRC1;NDUFS6;COX5B;CYC1;ECH1;MRPL34;LDHB;UQCRH;DECR1;VDAC1;SURF1;NDUFV2;UQCRQ;COX17;NDUFB8;MRPL15;UQCRB;CS;NDUFA6;SUPV3L1;TIMM50;TIMM17A;MTRF1;SDHB;NDUFS8;POR;MDH2;ETFB;COX10;TOMM22;NDUFA9;NDUFAB1;UQCRFS1;GOT2;NDUFA7;COX6C,MRPS30;NDUFS6;COX6B1;TIMM50;GPI;ECH1;FH;CYC1;NQO2;NDUFA9;TIMM17A;COX6C;UQCRB;COX5B;MGST3;MRPL15;DECR1;SLC25A12;COX6A1;GRPEL1;SLC25A4;NDUFC1;LDHB;CS,COX17;TIMM50;ECH1;COX7C;SUPV3L1;MDH1;SDHD;COX6B1;MRPS15;PDK4;IDH2;UQCRB;NDUFV2;SUCLG1;GLUD1;VDAC1;AFG3L2;TIMM10;ACO2;FH;COX6C;NDUFA7;OXA1L;NDUFB5;COX5B;ATP6V1F;NDUFB7;NDUFS8;DLAT;NDUFA6;PMPCA;TIMM17A;NDUFA9;POR;GOT2;PDHB;ATP6V0C,1.2190696651963224,1.059673462968911,1.4363386707218528,0.20313229753003195,0.01814760132744212,0.30127277796635155,5.14033022550041
9,HALLMARK_E2F_TARGETS,0.0690879599078294,1.8178441277976087,0.6217916391704646,ASF1A;ASF1B;ATAD2;AURKB;BARD1;BRCA2;BRMS1L;BUB1B;CCNB2;CDC20;CDCA3;CDCA8;CDK4;CDKN1B;CENPE;CIT;CKS2;CTCF;DCK;DCLRE1B;DCTPP1;DIAPH3;DONSON;DSCC1;E2F8;EIF2S1;ESPL1;EXOSC8;GINS1;GINS4;HELLS;HUS1;IPO7;KIF18B;KIF22;KIF2C;LIG1;LMNB1;MAD2L1;MCM2;MCM3;MCM5;MCM6;MELK;MSH2;MYBL2;MYC;NAA38;NBN;NCAPD2;NOLC1;NUDT21;NUP107;NUP153;NUP205;PA2G4;PDS5B;PLK1;PLK4;PNN;POLA2;POLD1;POLD3;POLE4;POP7;PPM1D;PRIM2;PTTG1;RAD21;RAN;RANBP1;RFC1;RFC3;RNASEH2A;RPA1;RPA2;RPA3;SLBP;SMC3;SPAG5;SPC24;SPC25;SSRP1;STAG1;STMN1;TACC3;TIMELESS;TK1;TOP2A;TRA2B;TRIP13;TUBB;TUBG1;UBE2S;WDR90;XPO1;XRCC6,TUBG1;TK1;SPAG5;KIF18B;TIMELESS;TACC3;TRIP13;ASF1A;BUB1B;NAA38;E2F8;PLK4;POLA2;MAD2L1;DONSON;CDCA3;KIF2C;XRCC6;PA2G4;ESPL1;POLD3;RAN;POP7;HELLS;UBE2S;NCAPD2;NUP107;PNN;MCM3;RANBP1;AURKB;PLK1;TUBB;CENPE;MCM5;CCNB2;MYBL2;CKS2,TRIP13;MYC;TUBG1;TK1;PPM1D;ATAD2;DSCC1;NCAPD2;CDKN1B;CDCA3;KIF18B;TOP2A;MCM6;SPAG5;GINS4;NBN;SPC25;RAD21;CIT;TACC3;NUP107;DCK;RFC1;PLK4;CENPE;RAN;SLBP;CDK4;TIMELESS;PA2G4;ASF1A;NUP153;TUBB;ESPL1;MCM3;PRIM2,DONSON;CDK4;PPM1D;DSCC1;RANBP1;SMC3;CENPE;MYBL2;NUP107;DCLRE1B;PTTG1;NUDT21;AURKB;ASF1B;CDCA3;DCTPP1;KIF22;RNASEH2A;NUP205,1.115211470271516,1.1625989814399438,1.3050262447604348,0.15852825314797286,0.11938312772820332,0.16108759162615144,26.560698547663375
13,HALLMARK_APOPTOSIS,0.03340872525986227,2.127136717633804,0.6217916391704646,ANKH;ANXA1;AVPR1A;BCL10;BCL2L10;BCL2L2;BIK;BMP2;BNIP3L;BTG2;CAV1;CCND1;CCND2;CD2;CD38;CDKN1B;DAP;DNAJC3;DPYD;EGR3;EMP1;ENO2;ERBB3;EREG;ETF1;F2;F2R;FEZ1;GADD45A;GADD45B;GNA15;GPX3;GSR;GUCY2D;HMOX1;HSPB1;IER3;IFNGR1;IGF2R;IGFBP6;IL1A;IL1B;IL6;IRF1;ISG20;LUM;MGMT;MMP2;NEDD9;PDGFRB;PEA15;PLCB2;PPP2R5B;PPP3R1;RETSAT;RHOT2;RNASEL;ROCK1;SLC20A1;SMAD7;SOD1;TAP1;TGFBR3;TIMP2;TNF;TNFRSF12A;TNFSF10;TOP2A;TXNIP;VDAC2,F2;GSR;IER3;VDAC2;IL1A;RHOT2;DAP,ANKH;DAP;TIMP2;PEA15;BTG2;EMP1;CDKN1B;ENO2;CCND2;RNASEL;TOP2A;SLC20A1;IL1A;IL1B;GSR;EGR3;BNIP3L;LUM;CD38;EREG;AVPR1A;ERBB3;NEDD9;IER3;IGFBP6;TAP1;TNF;IGF2R;IFNGR1,BTG2;TXNIP;ISG20;ETF1;BNIP3L;CCND2;HSPB1;IL1A;GNA15;TNFSF10;ANXA1;EMP1;DPYD;CCND1;MMP2;RNASEL;SLC20A1;DNAJC3;NEDD9;BCL2L2;BMP2;SMAD7,1.2742044876795642,1.203174534252669,1.3644389622472128,0.05119838441232391,0.06772833439189596,0.25953218564330405,4.621745571530381
20,HALLMARK_SPERMATOGENESIS,0.3040525531042081,1.027781643146873,0.721259385092942,ACE;ACRBP;ALOX15;BRAF;BUB1;CAMK4;CCNB2;CFTR;CLPB;CLVS1;CNIH2;COIL;CSNK2A2;CST8;DBF4;DCC;DDX25;DMC1;DMRT1;DNAJB8;ELOVL3;GAD1;GAPDHS;GMCL1;GPR182;HOXB1;HSPA1L;HSPA4L;HTR5A;IDE;IL12RB2;JAM3;KIF2C;LPIN1;MAP7;MAST2;MTNR1A;MTOR;NCAPH;NEK2;NOS1;NPY5R;ODF1;PCSK4;PEBP1;PGS1;PHKG2;PRKAR2A;SHE;SLC12A2;SLC2A5;SPATA6;STAM2;SYCP1;TALDO1;TEKT2;TLE4;TNNI3;TNP1;TOPBP1;TSN;TUBA3C;TULP2;YBX2,NOS1;MAP7;PCSK4;GAPDHS;ELOVL3;TALDO1;TNNI3;NPY5R;NCAPH,GAPDHS;PGS1;COIL;NEK2;ACRBP;HOXB1;NCAPH;STAM2;TSN;BUB1;SHE;ODF1;ACE;CLVS1;GAD1;HTR5A;NOS1;PEBP1;HSPA4L;MTNR1A;NPY5R;GPR182;HSPA1L;MAP7;TEKT2;TOPBP1;DNAJB8;SLC2A5;MTOR;SPATA6;KIF2C;MAST2;GMCL1,DDX25;GPR182;CFTR;CLVS1;TUBA3C;SHE;NPY5R;ELOVL3;ACRBP;HTR5A;GAPDHS;DCC;CAMK4;MAP7;JAM3,1.455070238819298,1.0111724955959844,-0.8353348276360699,0.07607274222541037,4.668196168188161e-17,-0.024756862363865477,1.381102962509104
28,HALLMARK_XENOBIOTIC_METABOLISM,0.2795892849517746,1.081242438139755,0.721259385092942,ABCC2;ABCC3;ABCD2;ABHD6;ACO2;ACOX2;ACP2;ADH5;AKR1C3;ALDH2;ALDH9A1;AOX1;APOE;ARG1;ARG2;ARPP19;ATOH8;BCAT1;BLVRB;CA2;CAT;CBR1;CCL25;CDA;CDO1;CFB;CRP;CSAD;CYP1A1;CYP1A2;CYP27A1;CYP2J2;CYP2S1;DCXR;DDAH2;DHRS7;ECH1;ELOVL5;ENPEP;ENTPD5;EPHA2;ETS2;F10;F11;FABP1;FAH;FETUB;FMO1;GABARAPL1;GAD1;GCKR;GCLC;GCNT2;GNMT;GSR;GSS;GSTA3;GSTO1;HACL1;HGFAC;HMOX1;HSD17B2;ID2;IGFBP4;IL1R1;IRF8;KYNU;LCAT;LEAP2;LONP1;MAN1A1;MCCC2;MPP2;MT2A;MTHFD1;NFS1;NINJ1;NMT1;NPC1;PDK4;PEMT;PGD;PINK1;PMM1;POR;PSMB10;PTGDS;PTGES;PTGES3;PTS;RBP4;REG1A;RETSAT;SERPINA6;SERTAD1;SLC35B1;SLC35D1;SSR3;TAT;TDO2;TMEM97;TNFRSF1A;TPST1;TTPA;TYR;UGDH;UPB1;VNN1;VTN;XDH,GCKR;ABCC2;GCLC;VNN1;KYNU;AKR1C3;PGD;UGDH;PTGES;GSR;BLVRB;FETUB;TNFRSF1A;CDA;CSAD,BLVRB;SERTAD1;ECH1;CRP;DCXR;TNFRSF1A;GABARAPL1;ABCC3;SLC35B1;MPP2;NMT1;FMO1;ALDH9A1;IGFBP4;TTPA;KYNU;IL1R1;CA2;TMEM97;VTN;GSR;GAD1;ALDH2;HGFAC;TDO2;UGDH;ENPEP;F11;ADH5;BCAT1;ABCD2;MAN1A1;GCNT2;PTGES3;CSAD;CFB;DDAH2;GSTA3;GNMT;GCLC;ELOVL5;ARG1;VNN1,UGDH;F11;ABHD6;TYR;CDA;DHRS7;CYP1A1;CDO1;SERPINA6;F10;GABARAPL1;ETS2;PGD;CRP;CCL25;FABP1;REG1A;GCLC;GSR;GSTA3;FAH;MAN1A1;HSD17B2;GCNT2;AOX1;NMT1;MT2A;NPC1;AKR1C3;TNFRSF1A,1.7879914777877746,0.9736121947073176,-0.8860106683819696,0.06613536235645058,0.002932172458871231,-0.004007052464286781,2.38060397007011
29,HALLMARK_BILE_ACID_METABOLISM,0.1556669120065456,1.4197965762599596,0.721259385092942,ABCA1;ABCA3;ABCA4;ABCA8;ABCD2;ABCG8;ACSL1;AGXT;AKR1D1;ALDH9A1;APOA1;BBOX1;BCAR3;BMP6;CAT;CYP27A1;CYP39A1;CYP46A1;CYP7B1;DHCR24;EFHC1;EPHX2;FADS1;FADS2;GC;GCLM;GNMT;HACL1;HAO1;HSD17B11;HSD17B4;HSD17B6;HSD3B1;IDH2;IDI1;ISOC1;KLF1;LIPE;LONP2;MLYCD;NEDD4;NPC1;NR0B2;NR1H4;NUDT12;PEX1;PEX11A;PEX11G;PEX12;PEX6;PEX7;PFKM;PIPOX;PNPLA8;RBP1;RETSAT;RXRA;SCP2;SERPINA6;SLC35B2;SOAT2;SOD1;SULT2B1;TFCP2L1;TTR,NR1H4;GCLM,ABCA8;ALDH9A1;PEX12;CYP7B1;TFCP2L1;PIPOX;EPHX2;NR1H4;ACSL1;GC;HSD17B11;PFKM;ABCD2;BMP6;HSD17B6;SOAT2;EFHC1;CYP39A1;SLC35B2;GNMT;PEX6;PEX7;AGXT;NR0B2;CYP27A1;ABCG8;RBP1;PEX1;AKR1D1;ABCA1;RXRA;HSD3B1;PNPLA8;ABCA4;GCLM;BCAR3;DHCR24;SCP2,LONP2;HSD17B11;ABCA3;PEX6;HSD3B1;SERPINA6;NEDD4;DHCR24;RBP1;GC;PEX11A,1.6056370065793948,0.9983024847089886,-0.7560035467286599,0.011913024583908085,0.02548617756810413,-0.01600742296191564,1.429963296721388
31,HALLMARK_MTORC1_SIGNALING,0.24282091667530437,1.167964916755024,0.721259385092942,ABCF2;ACTR3;ADIPOR2;ARPC5L;ATP6V1D;BCAT1;BHLHE40;BTG2;BUB1;CALR;CCNF;CD9;COPS5;CORO1A;CTSC;CXCR4;CYB5B;DAPP1;DDIT4;DHCR24;EDEM1;EGLN3;EIF2S2;ELOVL5;ENO1;ETF1;FADS1;FADS2;GAPDH;GBE1;GCLC;GGA2;GMPS;GOT1;GPI;GSR;HK2;HMBS;HSP90B1;HSPA4;HSPA5;HSPA9;HSPE1;IDI1;IFI30;IGFBP5;LDLR;LTA4H;MAP2K3;MCM2;ME1;MLLT11;MTHFD2L;NAMPT;NMT1;NUFIP1;NUP205;PDAP1;PDK1;PGM1;PHGDH;PITPNB;PLK1;PNO1;PNP;POLR3G;PPA1;PPIA;PPP1R15A;PSMC2;PSMC6;PSMD14;QDPR;RDH11;RIT1;RPA1;RPN1;RRP9;SCD;SDF2L1;SEC11A;SERPINH1;SKAP2;SLC2A1;SLC7A11;SLC7A5;SLC9A3R1;SORD;SQLE;SRD5A1;SSR1;STARD4;STC1;STIP1;TES;TM7SF2;TMEM97;TUBA4A;TUBG1;TXNRD1;UCHL5;UFM1;USO1;YKT6,GCLC;TXNRD1;GSR;SLC7A11;EGLN3;TUBG1;NAMPT;ME1;SLC7A5;SLC2A1;TUBA4A;PSMD14;SCD;GPI;MLLT11;RIT1;HMBS;FADS1;ENO1;NMT1;SDF2L1;HSP90B1;STC1;ABCF2;MTHFD2L;ELOVL5;PSMC6;PGM1;COPS5;BUB1;PDK1;SSR1;ARPC5L;HSPE1,SRD5A1;SQLE;GPI;TUBG1;SLC9A3R1;BTG2;GAPDH;CD9;ADIPOR2;UCHL5;NMT1;COPS5;CXCR4;PSMD14;ACTR3;BUB1;TMEM97;MAP2K3;RIT1;GSR;PDK1;STC1;LTA4H;QDPR;ABCF2;USO1;MTHFD2L;SLC7A11;DAPP1;TXNRD1;BCAT1;SSR1;HSP90B1;ME1;GCLC;ELOVL5,BTG2;SLC9A3R1;PNP;ETF1;DDIT4;CYB5B;SERPINH1;PPA1,1.5374755081874631,1.078261215298684,0.9974886050548456,0.10005477514950419,0.02851250418212079,0.024730722151981816,5.108440949713556
16,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.13629735800966888,1.489721960124604,0.721259385092942,ADAM17;AXIN2;CCND2;CUL1;DKK1;DKK4;DLL1;DVL2;GNAI1;HDAC2;HEY2;JAG1;KAT2A;MAML1;MYC;NCSTN;NKD1;NOTCH1;NOTCH4;WNT1;WNT6,DKK1;GNAI1;KAT2A,MYC;NCSTN;CCND2;KAT2A;AXIN2;DKK4;CUL1;HEY2;WNT1;HDAC2;NOTCH4;DLL1,CCND2;NCSTN;NOTCH1;DLL1;WNT1;CUL1;WNT6;DKK4;NKD1;AXIN2;KAT2A;HEY2;ADAM17;JAG1;DVL2,1.0319885425363011,1.177042444175455,1.4264116110570022,0.05716195228470818,0.14960767421998394,0.5577397429009183,4.059042406795127
