,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
0,HALLMARK_G2M_CHECKPOINT,0.0,-0.5178691349515442,-3.0997740311510644,0.0,HIRA;RAD23B;MT2A;ABL1;NUMA1;CUL3;UPF1;SMAD3;NOTCH2;CCND1;RPA2;CTCF;PAFAH1B1;RBM14;RASAL2;PRPF4B;CDK4;HMGN2;PDS5B;TGFB1;KIF22;CDKN1B;TRA2B;SMARCC1;STAG1;CCNT1;MNAT1;WRN;CUL1;E2F3;NCL;CUL5;SFPQ;XPO1;KIF5B;SAP30;TOP1;PTTG1;E2F4;SLC7A1;KPNB1;BCL3;ODC1;SLC12A2;RAD21;MCM5;NOLC1;BARD1;RPS6KA5;POLA2;MCM2;ODF2;HUS1;KIF20B;GINS2;FANCC;CHAF1A;SNRPD1;EFNA5;MCM3;AURKB;TRAIP;E2F1;TROAP;E2F2;MEIS1;EGF;POLQ;PRIM2;PLK4;ESPL1;TOP2A;CCNB2;MYBL2;CKS2;SQLE;MCM6;STMN1;LMNB1;NEK2;UBE2S;SLC7A5;PLK1;CCNA2;CDC20;BRCA2;CCNF;BUB1;CENPE;MYC;KIF11;CENPF;UCK2;KIF2C;CDC6;MARCKS;DBF4;MAD2L1;TACC3;HOXC10;PBK,11.57%,PBK;HOXC10;TACC3;MAD2L1;DBF4;MARCKS;CDC6;KIF2C;UCK2;CENPF;KIF11;MYC;CENPE;BUB1;CCNF;BRCA2;CDC20;CCNA2;PLK1;SLC7A5;UBE2S;NEK2;LMNB1;STMN1;MCM6;SQLE;CKS2;MYBL2;CCNB2;TOP2A;ESPL1;PLK4;PRIM2;POLQ;EGF;MEIS1;E2F2;TROAP;E2F1;TRAIP;AURKB;MCM3;EFNA5;SNRPD1;CHAF1A;FANCC;GINS2;KIF20B,48/101
1,HALLMARK_E2F_TARGETS,0.0,-0.59215189311163,-3.187900789240276,0.0,BRMS1L;RFC1;RPA2;IPO7;PNN;CTCF;NUDT21;XRCC6;ASF1A;WDR90;RPA1;CDK4;PDS5B;SMC3;KIF22;CDKN1B;TRA2B;MSH2;STAG1;EIF2S1;TUBG1;SSRP1;POLD3;PPM1D;XPO1;POLD1;PTTG1;EXOSC8;NUP153;NBN;NAA38;RPA3;RAD21;SLBP;DONSON;TIMELESS;DCLRE1B;DCK;MCM5;NOLC1;LIG1;BARD1;PA2G4;POLA2;POLE4;TUBB;DCTPP1;ATAD2;MCM2;RAN;HUS1;NUP205;GINS4;RFC3;RANBP1;MCM3;AURKB;SPAG5;NUP107;NCAPD2;TRIP13;SPC25;ASF1B;HELLS;POP7;GINS1;PRIM2;CIT;PLK4;ESPL1;TOP2A;CCNB2;CDCA3;MYBL2;CKS2;MCM6;STMN1;BUB1B;LMNB1;KIF18B;UBE2S;PLK1;CDC20;DIAPH3;BRCA2;CDCA8;DSCC1;SPC24;CENPE;MYC;KIF2C;MELK;MAD2L1;TK1;TACC3;E2F8;RNASEH2A,8.26%,RNASEH2A;E2F8;TACC3;TK1;MAD2L1;MELK;KIF2C;MYC;CENPE;SPC24;DSCC1;CDCA8;BRCA2;DIAPH3;CDC20;PLK1;UBE2S;KIF18B;LMNB1;BUB1B;STMN1;MCM6;CKS2;MYBL2;CDCA3;CCNB2;TOP2A;ESPL1;PLK4;CIT;PRIM2;GINS1;POP7;HELLS;ASF1B;SPC25;TRIP13;NCAPD2;NUP107;SPAG5;AURKB;MCM3;RANBP1;RFC3,44/97
2,HALLMARK_MYC_TARGETS_V1,0.0,-0.4188952147587065,-2.3711595063815145,0.0,RAD23B;MRPS18B;SNRPD3;RPL22;SF3B3;XRCC6;STARD7;PSMA2;DDX18;AP3S1;CDK4;HDDC2;HSP90AB1;FAM120A;PRPF31;EXOSC7;SET;TRA2B;PSMD1;ERH;PSMC6;SMARCC1;GOT2;PWP1;EIF2S1;CAD;EIF3D;HNRNPA3;EIF3J;ETF1;UBA2;CUL1;TUFM;IMPDH2;RSL1D1;CLNS1A;XPO1;PTGES3;RPL18;DHX15;KPNB1;LSM2;RRM1;RRP9;PSMB3;ODC1;PSMD7;COPS5;MRPL23;RPS3;CCT4;ILF2;RPS6;SNRPG;AIMP2;MCM5;NOLC1;PSMA6;YWHAQ;NDUFAB1;EIF2S2;RUVBL2;PA2G4;PSMD8;TYMS;PSMD14;SNRPA1;PSMB2;SNRPA;FBL;RPS10;DDX21;MCM2;PSMA7;RAN;HDAC2;PSMD3;GLO1;SSBP1;C1QBP;CYC1;SNRPD1;RANBP1;LSM7;VDAC1;CCT2;SRM;SRPK1;NOP16;PSMA1;PABPC1;HSPE1;MCM6;CCT5;PPIA;CCNA2;CDC20;MYC;MAD2L1;COX5A,32.92%,COX5A;MAD2L1;MYC;CDC20;CCNA2;PPIA;CCT5;MCM6;HSPE1;PABPC1;PSMA1;NOP16;SRPK1;SRM;CCT2;VDAC1;LSM7;RANBP1;SNRPD1;CYC1;C1QBP;SSBP1;GLO1;PSMD3;HDAC2;RAN;PSMA7;MCM2;DDX21;RPS10;FBL;SNRPA;PSMB2;SNRPA1;PSMD14;TYMS;PSMD8;PA2G4;RUVBL2;EIF2S2;NDUFAB1;YWHAQ;PSMA6;NOLC1;MCM5;AIMP2;SNRPG;RPS6;ILF2;CCT4;RPS3;MRPL23;COPS5,53/100
3,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.00577825929938606,-0.394719085493113,-2.0177028579383918,0.0,IL4R;PROCR;B2M;TXNIP;UBA7;TRIM25;NUB1;TRIM26;TDRD7;STAT2;RNF31;DDX60;SLC25A28;DHX58;PARP14;IFI35;IFIT2;IRF2;CNP;USP18;RSAD2;HLA-C;CMPK2;GBP2;SAMD9L;IRF9;SELL;PNPT1;LAP3;PARP12;LAMP3;TRIM21;GBP4;IFI44;SAMD9;TAP1;PLSCR1;ISG20;BST2;IRF1;NMI;PSME2;RIPK2;LGALS3BP;TMEM140;BATF2;IFI30;IL7;OGFR;GMPR;RTP4,40.83%,RTP4;GMPR;OGFR;IL7;IFI30;BATF2;TMEM140;LGALS3BP;RIPK2;PSME2;NMI;IRF1;BST2;ISG20;PLSCR1;TAP1;SAMD9;IFI44;GBP4;TRIM21;LAMP3;PARP12;LAP3;PNPT1;SELL;IRF9;SAMD9L;GBP2;CMPK2;HLA-C,30/51
4,HALLMARK_MYC_TARGETS_V2,0.00577825929938606,-0.4574174879867777,-1.9713622851101442,0.0,SORD;MAP3K6;HK2;DDX18;CDK4;PPRC1;GRWD1;IPO4;PES1;RRP9;UTP20;NOC4L;AIMP2;MCM5;NOLC1;WDR74;PA2G4;MRTO4;FARSA;DCTPP1;SUPV3L1;NDUFAF4;IMP4;SLC29A2;RCL1;DUSP2;WDR43;SRM;BYSL;NOP16;SLC19A1;PLK4;HSPE1;PLK1;MYC;TMEM97,30.62%,TMEM97;MYC;PLK1;HSPE1;PLK4;SLC19A1;NOP16;BYSL;SRM;WDR43;DUSP2;RCL1;SLC29A2;IMP4;NDUFAF4;SUPV3L1;DCTPP1;FARSA;MRTO4;PA2G4;WDR74;NOLC1;MCM5;AIMP2;NOC4L;UTP20,26/36
5,HALLMARK_MTORC1_SIGNALING,0.019260864331286865,-0.3194046207005818,-1.7531083471432527,0.0,SORD;GGA2;SEC11A;HSP90B1;MTHFD2L;IGFBP5;BTG2;ATP6V1D;NMT1;BHLHE40;TES;EDEM1;GCLC;USO1;PNP;RDH11;HK2;RPA1;TM7SF2;STC1;HSPA5;HSPA9;HSPA4;CD9;PSMC6;ELOVL5;UFM1;GSR;RIT1;TUBG1;CALR;PPP1R15A;ARPC5L;ETF1;ADIPOR2;SLC7A11;CYB5B;GBE1;CTSC;LTA4H;NAMPT;SSR1;RPN1;NUFIP1;PDAP1;PNO1;PPA1;PSMC2;RRP9;MLLT11;SDF2L1;COPS5;MAP2K3;CXCR4;FADS1;HMBS;SERPINH1;CORO1A;STARD4;EIF2S2;BCAT1;TXNRD1;PHGDH;SKAP2;GOT1;DDIT4;PSMD14;GPI;IDI1;FADS2;TUBA4A;PGM1;YKT6;MCM2;QDPR;POLR3G;ACTR3;DAPP1;SCD;STIP1;GMPS;NUP205;LDLR;DHCR24;ENO1;IFI30;PDK1;PITPNB;SLC2A1;EGLN3;ABCF2;HSPE1;SQLE;SLC7A5;ME1;PPIA;PLK1;CCNF;BUB1;GAPDH;UCHL5;TMEM97;SRD5A1;SLC9A3R1,23.74%,SLC9A3R1;SRD5A1;TMEM97;UCHL5;GAPDH;BUB1;CCNF;PLK1;PPIA;ME1;SLC7A5;SQLE;HSPE1;ABCF2;EGLN3;SLC2A1;PITPNB;PDK1;IFI30;ENO1;DHCR24;LDLR;NUP205;GMPS;STIP1;SCD;DAPP1;ACTR3;POLR3G;QDPR;MCM2;YKT6;PGM1;TUBA4A;FADS2;IDI1;GPI;PSMD14;DDIT4;GOT1;SKAP2;PHGDH;TXNRD1;BCAT1;EIF2S2,45/104
6,HALLMARK_TGF_BETA_SIGNALING,0.05470983040799475,0.5890284624971814,1.6292619770402343,0.013110846245530394,ID3;LTBP2;BCAR3;BMP2;FURIN;ID2;BMPR1A;SMAD3;RHOA;IFNGR2;CDH1;RAB31;KLF10;CDK9;SMAD7;HDAC1;BMPR2;TGFB1;SMURF2;PPP1R15A;SPTBN1;SLC20A1;LEFTY2;THBS1,20.05%,ID3;LTBP2;BCAR3;BMP2;FURIN;ID2;BMPR1A;SMAD3;RHOA;IFNGR2,10/24
7,HALLMARK_PROTEIN_SECRETION,0.0727064851474667,0.5459522345183784,1.661912931360337,0.003215434083601286,STAM;STX12;CLN5;VAMP4;SNX2;IGF2R;ABCA1;LMAN1;RAB14;ARFGEF2;GOLGA4;AP3B1;STX7;VAMP3;MON2;ARFGEF1;CLTC;TMED10;TSG101;ADAM10;GBF1;EGFR;USO1;VPS4B;VPS45;TOM1L1;AP3S1;NAPG;NAPA;KIF1B;SCAMP1;RAB2A;TMED2;SEC22B;RAB22A;TMX1;SOD1;SEC24D;CTSC;BNIP3;SH3GL2;TSPAN8;BET1;DST;YKT6;ATP6V1B1,22.11%,STAM;STX12;CLN5;VAMP4;SNX2;IGF2R;ABCA1;LMAN1;RAB14;ARFGEF2;GOLGA4;AP3B1;STX7;VAMP3;MON2;ARFGEF1;CLTC;TMED10;TSG101;ADAM10;GBF1,21/46
8,HALLMARK_MITOTIC_SPINDLE,0.07383331326993298,-0.2489660975772932,-1.4614535365308967,0.0,ARHGAP10;SYNPO;HOOK3;MYH10;ARHGEF12;ABL1;RABGAP1;FARP1;DYNLL2;NUMA1;RAB3GAP1;TUBD1;PKD2;NOTCH2;RFC1;TUBGCP2;ARFGEF1;CDC42EP2;ARHGAP29;WASL;CEP192;PCM1;ARAP3;TBCD;LATS1;TIAM1;ARL8A;DYNC1H1;ROCK1;PAFAH1B1;FGD6;RASAL2;CEP57;LLGL1;CAPZB;TAOK2;PPP4R2;ALMS1;SSH2;KIF1B;CDC42EP4;SMC3;NEDD9;KIF22;NCK1;CENPJ;RANBP9;MAP3K11;MYO1E;WASF2;TUBGCP3;ACTN4;KIFAP3;FGD4;KATNB1;MARK4;PCGF5;ARHGDIA;CDC42EP1;PLEKHG2;KIF5B;RHOF;SPTBN1;MAPRE1;SHROOM1;SOS1;KIF3B;CD2AP;MYH9;NET1;PREX1;DOCK2;RICTOR;CEP250;KIF3C;RHOT2;RASA2;ARHGEF3;TUBA4A;LRPPRC;DST;STK38L;RAPGEF5;MAP1S;KIF20B;DOCK4;TRIO;PIF1;FSCN1;SASS6;ESPL1;TOP2A;CCNB2;SAC3D1;KNTC1;KPTN;LMNB1;NEK2;PLK1;BRCA2;BUB1;CENPE;KIF11;CENPF;KIF2C;MARCKS;ANLN;ECT2,3.89%,ECT2;ANLN;MARCKS;KIF2C;CENPF;KIF11;CENPE;BUB1;BRCA2;PLK1;NEK2;LMNB1;KPTN;KNTC1;SAC3D1;CCNB2;TOP2A;ESPL1;SASS6,19/108
9,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07511737089201878,-0.26329817916510384,-1.4955999006341454,0.0,PDK4;NDUFC2;RETSAT;POR;OXA1L;ACAA2;ATP6V1D;ATP6V1G1;FDX1;DLST;NDUFA3;NDUFA5;NDUFB2;SUCLA2;ATP6V0E1;NDUFC1;SURF1;SLC25A12;ALDH6A1;ACO2;GLUD1;SLC25A4;NDUFS4;PDHB;NDUFS8;MGST3;HSPA9;ECHS1;COX7C;AFG3L2;SUCLG1;GOT2;ETFB;NDUFA4;UQCRC1;ECH1;MDH1;NDUFA6;DLAT;SDHD;CYB5R3;PMPCA;SLC25A20;VDAC2;TIMM50;TIMM10;UQCRB;ACADSB;MRPS30;NDUFB1;ATP6V0C;ISCA1;ACAT1;COX8A;UQCRC2;COX4I1;NDUFB5;NDUFA7;IDH3A;NDUFB7;SDHB;NDUFV2;COX6B1;NQO2;POLR2F;CS;TIMM17A;NDUFAB1;TIMM13;RHOT2;GPI;DLD;NDUFS6;SUPV3L1;LRPPRC;OAT;TOMM22;COX17;UQCRFS1;LDHB;DECR1;MRPS22;MDH2;COX10;COX6C;CYC1;COX5B;UQCRH;VDAC1;NDUFB8;UQCRQ;NDUFA9;MRPL15;MRPL34;ATP6V1F;MRPS15;COX6A1;GRPEL1;FH;NDUFS7;MTRF1;COX5A;IDH2,19.94%,IDH2;COX5A;MTRF1;NDUFS7;FH;GRPEL1;COX6A1;MRPS15;ATP6V1F;MRPL34;MRPL15;NDUFA9;UQCRQ;NDUFB8;VDAC1;UQCRH;COX5B;CYC1;COX6C;COX10;MDH2;MRPS22;DECR1;LDHB;UQCRFS1;COX17;TOMM22;OAT;LRPPRC;SUPV3L1;NDUFS6;DLD;GPI;RHOT2,34/103
