,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
0,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0,-0.5652818204365295,-2.7632033746700007,0.0,TRIM26;SLC25A28;RNF31;STAT2;ISG20;DHX58;TRIM25;TXNIP;PNPT1;GMPR;CNP;RIPK2;USP18;LAP3;IRF2;NUB1;SAMD9L;SAMD9;TRIM21;IFI44;RSAD2;GBP4;DDX60;CMPK2;LGALS3BP;IFIT2;PARP14;TMEM140;BST2;SELL;TAP1;LAMP3;IRF1;PSME2;IRF9;OGFR;BATF2;IL7;NMI;GBP2;TDRD7;PARP12;PLSCR1;IFI30;UBA7;IFI35;RTP4;B2M;HLA-C;PROCR;IL4R,23.14%,IL4R;PROCR;HLA-C;B2M;RTP4;IFI35;UBA7;IFI30;PLSCR1;PARP12;TDRD7;GBP2;NMI;IL7;BATF2;OGFR;IRF9;PSME2;IRF1;LAMP3;TAP1;SELL;BST2;TMEM140;PARP14;IFIT2;LGALS3BP;CMPK2;DDX60;GBP4;RSAD2;IFI44,32/51
1,HALLMARK_ALLOGRAFT_REJECTION,0.0,-0.41685186872819086,-2.3703214946951103,0.0,ACVR2A;EGFR;ELANE;GALNT1;EIF3D;RPS3A;INHBB;RPL3L;RPS9;EIF3A;LY75;RPS19;IKBKB;IL13;TLR1;UBE2N;BCL10;TLR6;EIF3J;CCL22;MRPL3;GLMN;IFNGR2;EIF4G3;UBE2D1;IL9;JAK2;NCK1;PRKCG;IL12A;IFNGR1;TLR2;RIPK2;IL16;IL27RA;F2;IL11;EREG;NOS2;IFNG;HLA-DOB;PF4;CARTPT;CXCL9;CCL19;CCL11;IL6;CXCL13;KRT1;TNF;CD3G;STAT4;CCL5;TRAT1;GPR65;IL2RA;CCL7;GZMB;CRTAM;GZMA;CD86;TAP1;SIT1;IL12B;ITK;CD80;STAB1;TRAF2;IL18RAP;CD2;IL2;IL2RB;LCP2;LIF;CD7;ZAP70;TLR3;CD3E;IL10;CD28;IL7;CD1D;HLA-DOA;GBP2;SRGN;CD4;CCND2;BCAT1;HCLS1;INHBA;IL1B;PSMB10;THY1;F2R;BCL3;CTSS;HLA-DRA;LY86;ST8SIA4;IRF8;TGFB1;PTPN6;MMP9;ICAM1;ETS1;HLA-DMB;CCL2;SOCS1;HLA-E;HLA-DMA;HLA-G;B2M;HLA-A;CAPG;IL4R,15.18%,IL4R;CAPG;HLA-A;B2M;HLA-G;HLA-DMA;HLA-E;SOCS1;CCL2;HLA-DMB;ETS1;ICAM1;MMP9;PTPN6;TGFB1;IRF8;ST8SIA4;LY86;HLA-DRA;CTSS;BCL3;F2R;THY1;PSMB10;IL1B;INHBA;HCLS1;BCAT1;CCND2;CD4;SRGN;GBP2;HLA-DOA;CD1D;IL7;CD28;IL10;CD3E;TLR3;ZAP70;CD7;LIF;LCP2;IL2RB;IL2;CD2;IL18RAP;TRAF2;STAB1;CD80;ITK;IL12B;SIT1;TAP1;CD86;GZMA;CRTAM;GZMB;CCL7;IL2RA;GPR65;TRAT1;CCL5;STAT4;CD3G,65/115
2,HALLMARK_COMPLEMENT,0.0,-0.3111488534153766,-2.2598820480124533,0.0,COL4A2;F3;CDK5R1;TIMP2;CFH;GNB4;LRP1;PCLO;CDH13;GNG2;CTSO;KYNU;PDGFB;RAF1;GNAI3;BRPF3;ANXA5;GMFB;KCNIP3;AKAP10;RNF4;L3MBTL4;DOCK4;F5;USP15;PRDM4;MMP14;CBLB;JAK2;C1R;GP1BA;PPP4C;LTA4H;EHD1;CP;GCA;STX4;FDX1;LAP3;SERPINC1;IRF2;APOA4;PRSS3;F2;PREP;RABIF;HSPA5;CA2;PRSS36;MMP13;LTF;TMPRSS6;GNB2;PLA2G4A;KLK1;DOCK10;GNAI2;IL6;MMP8;HPCAL4;CXCL1;OLR1;SIRT6;PCSK9;DUSP5;CCL5;C1QA;APOC1;KLKB1;CFB;GZMB;GZMA;GP9;CDA;TFPI2;PLEK;ACTN2;CALM3;ATOX1;FCER1G;S100A9;MT3;NOTCH4;RHOG;IRF1;LCP2;C3;SPOCK2;GZMK;DPP4;PFN1;MMP15;PIK3CG;TNFAIP3;F10;S100A12;CTSS;PLSCR1;GNGT2;SH2B3;CTSC;ZFPM2;FCN1;ME1;PIM1,17.00%,PIM1;ME1;FCN1;ZFPM2;CTSC;SH2B3;GNGT2;PLSCR1;CTSS;S100A12;F10;TNFAIP3;PIK3CG;MMP15;PFN1;DPP4;GZMK;SPOCK2;C3;LCP2;IRF1;RHOG;NOTCH4;MT3;S100A9;FCER1G;ATOX1;CALM3;ACTN2;PLEK;TFPI2;CDA;GP9;GZMA;GZMB;CFB;KLKB1;APOC1;C1QA;CCL5;DUSP5;PCSK9;SIRT6;OLR1;CXCL1;HPCAL4;MMP8,47/105
3,HALLMARK_INFLAMMATORY_RESPONSE,0.0,-0.3797358313714097,-2.464799228443449,0.0,CX3CL1;ACVR2A;TACR1;F3;KIF1B;MYC;RNF144B;PTGER2;SLC11A2;DCBLD2;IL1R1;RAF1;GNAI3;ITGB8;TLR1;IFNAR1;PCDH7;CCL22;TACR3;IFNGR2;ADORA2B;MMP14;SLC7A1;SLC31A2;IL18R1;GP1BA;MXD1;PTGER4;BTG2;TLR2;RIPK2;ABCA1;AHR;TNFSF10;OSMR;EREG;CCL24;FZD5;GPR132;C3AR1;ROS1;HBEGF;ITGA5;HAS2;CXCL9;P2RX7;MARCO;NFKBIA;SLC1A2;IL6;TNFAIP6;ITGB3;OPRK1;CCL17;BDKRB1;OLR1;CCL5;SELE;MEFV;GNA15;BST2;KCNJ2;CCL7;CD70;SELL;SEMA4D;ADM;TNFSF9;IL12B;STAB1;RGS1;CCR7;IL18RAP;NMUR1;NAMPT;SRI;EBI3;IL2RB;LAMP3;P2RX4;RHOG;IRF1;TNFRSF9;CD48;CHST2;LCP2;LIF;SLAMF1;TLR3;IL10;NPFFR2;SCN1B;LDLR;OSM;NMI;EMP3;TNFSF15;CALCRL;TNFRSF1B;INHBA;IRAK2;IL1B;CXCL6;NOD2;C5AR1;ICAM1;CCL2;IL7R;FPR1;PTGIR;IL1A;RTP4;RGS16;IL4R,22.94%,IL4R;RGS16;RTP4;IL1A;PTGIR;FPR1;IL7R;CCL2;ICAM1;C5AR1;NOD2;CXCL6;IL1B;IRAK2;INHBA;TNFRSF1B;CALCRL;TNFSF15;EMP3;NMI;OSM;LDLR;SCN1B;NPFFR2;IL10;TLR3;SLAMF1;LIF;LCP2;CHST2;CD48;TNFRSF9;IRF1;RHOG;P2RX4;LAMP3;IL2RB;EBI3;SRI;NAMPT;NMUR1;IL18RAP;CCR7;RGS1;STAB1;IL12B;TNFSF9;ADM;SEMA4D;SELL;CD70;CCL7;KCNJ2;BST2;GNA15;MEFV;SELE;CCL5;OLR1;BDKRB1;CCL17;OPRK1;ITGB3;TNFAIP6;IL6;SLC1A2;NFKBIA;MARCO;P2RX7;CXCL9;HAS2;ITGA5,72/114
4,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.00547008547008547,-0.31537800603875266,-1.951552749889253,0.0,PDGFC;CBL;IL17RA;A2M;PTPN11;IL1R1;IL17RB;IFNAR1;STAM2;TNFRSF1A;IFNGR2;TNFRSF12A;STAT2;TYK2;IL18R1;IL10RB;MYD88;IFNGR1;TLR2;LTBR;OSMR;REG1A;PTPN1;CXCL3;TNFRSF21;CSF2RB;PF4;CXCL9;CD9;IL6;INHBE;CXCL13;CD38;ITGB3;TNF;CXCL1;IL2RA;CCL7;CSF2;EBI3;IRF1;IRF9;IL7;TNFRSF1B;IL1B;ITGA4;TGFB1;HMOX1;SOCS1;SOCS3;MAP3K8;IL4R;PIM1,23.00%,PIM1;IL4R;MAP3K8;SOCS3;SOCS1;HMOX1;TGFB1;ITGA4;IL1B;TNFRSF1B;IL7;IRF9;IRF1;EBI3;CSF2;CCL7;IL2RA;CXCL1;TNF;ITGB3;CD38;CXCL13;INHBE;IL6;CD9;CXCL9;PF4,27/53
5,HALLMARK_UV_RESPONSE_DN,0.04953961347768897,0.5337093949289153,1.5490276738042492,0.0,SNAI2;TGFBR3;ACVR2A;NFIB;LTBP1;F3;LAMC1;RND3;SMAD7;IGF1R;BMPR1A;SMAD3;CAP2;PTEN;MYC;NOTCH2;PIAS3;SCHIP1;MAGI2;AGGF1;IGFBP5;MAP1B;RASA2;PTPN21;COL3A1;PHF3;FBLN5;MTA1;PEX14;COL5A2;MGMT;SDC2;RXRA;ZMIZ1;SCN8A;KALRN;WDR37;RUNX1;SIPA1L1;CDON;DAB2;SYNJ2;MRPS31;MT1E;COL1A2;ADORA2B;PRKAR2B;SLC7A1;NRP1;CAV1;NEK7;CDKN1B;DBP;DLC1;COL1A1;HAS2;PRKCE;GRK5;ITGB3;DUSP1;PIK3CD;SRI;LDLR;PDGFRB;PRKCA;ANXA4;BHLHE40,27.68%,SNAI2;TGFBR3;ACVR2A;NFIB;LTBP1;F3;LAMC1;RND3;SMAD7;IGF1R;BMPR1A;SMAD3;CAP2;PTEN;MYC;NOTCH2;PIAS3;SCHIP1;MAGI2;AGGF1;IGFBP5;MAP1B;RASA2;PTPN21;COL3A1;PHF3;FBLN5;MTA1;PEX14;COL5A2;MGMT;SDC2;RXRA;ZMIZ1;SCN8A;KALRN,36/67
6,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08986568986568987,-0.3476244728357457,-1.4840951979316503,0.03571428571428571,MPO;OXSR1;GSR;GCLC;STK25;TXNRD1;TXNRD2;GCLM;PDLIM1;SBNO2;CAT;PRDX6;TXN;GPX3;PFKP;HHEX;ATOX1;SRXN1;LSP1;SOD1;NDUFA6;FTL,22.34%,FTL;NDUFA6;SOD1;LSP1;SRXN1;ATOX1;HHEX;PFKP;GPX3;TXN,10/22
7,HALLMARK_PANCREAS_BETA_CELLS,0.09116809116809117,-0.33936966280652403,-1.5160206903941296,0.07936507936507936,SCGN;NKX6-1;SEC11A;ELP4;GCK;SRPRB;PAX4;PDX1;HNF1A;CHGA;PCSK2;NEUROD1;SLC2A2;NEUROG3;SYT13;ISL1;NKX2-2;PCSK1;SST;FOXO1;DPP4;ABCC8;SRP14,32.89%,SRP14;ABCC8;DPP4;FOXO1;SST;PCSK1;NKX2-2;ISL1;SYT13;NEUROG3;SLC2A2;NEUROD1;PCSK2;CHGA;HNF1A;PDX1;PAX4,17/23
8,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.2651286721305946,0.5224945643378531,1.3572181006853676,0.07497360084477296,DKK1;MYC;JAG1;MAML1;DVL2;NOTCH1;ADAM17;NCSTN;WNT6;HDAC2;GNAI1;DLL1;CUL1;HEY2;AXIN2;KAT2A;NKD1;DKK4;WNT1;NOTCH4;CCND2,28.73%,DKK1;MYC;JAG1;MAML1;DVL2;NOTCH1;ADAM17;NCSTN;WNT6;HDAC2;GNAI1,11/21
9,HALLMARK_NOTCH_SIGNALING,0.3060103207528079,0.5104700179154191,1.3230692994023954,0.12271259418729817,NOTCH3;MAML2;HES1;NOTCH2;JAG1;NOTCH1;CCND1;LFNG;SAP30;DTX4;DLL1;CUL1;DTX1;KAT2A;RBX1;ST3GAL6;FZD5;HEYL;WNT5A;PRKCA,15.15%,NOTCH3;MAML2;HES1;NOTCH2;JAG1;NOTCH1;CCND1,7/20
