,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
10,HALLMARK_XENOBIOTIC_METABOLISM,0.058375263586445916,0.44529359354164166,1.4829587150996093,0.005050505050505051,FABP1;REG1A;ABCC2;CYP2S1;AKR1C3;ETS2;TTPA;SLC35D1;GSS;CYP2J2;SERPINA6;F10;ENTPD5;GCLC;NFS1;ABHD6;POR;PSMB10;MCCC2;LONP1;DCXR;TMEM97;BLVRB;EPHA2;ACOX2;ALDH2;PTGES3;HSD17B2;MTHFD1;CCL25;PMM1;GSTO1;ACO2;ECH1;HACL1;RBP4;RETSAT;NMT1;ABCC3;IRF8;F11;PINK1;LEAP2;PEMT;CDA;DDAH2;SLC35B1;ADH5;GSR;PGD;MAN1A1;TNFRSF1A;PTS;CFB;CBR1;GCKR;TDO2;FAH;UPB1;UGDH;XDH;CYP27A1;GNMT;SSR3;IGFBP4;GAD1;CA2;ACP2;VNN1;PDK4;CAT;ALDH9A1;ARG2;TAT;ID2;MPP2;ENPEP;HGFAC;LCAT;CRP;PTGDS;ATOH8;CYP1A2;NINJ1;SERTAD1;CYP1A1;PTGES;ABCD2;GABARAPL1;HMOX1;APOE;DHRS7;FMO1;VTN;BCAT1;CDO1;FETUB;GSTA3;MT2A;KYNU;ARG1;NPC1;TYR;AOX1;ELOVL5;IL1R1;CSAD;GCNT2;ARPP19;TPST1,18.70%,FABP1;REG1A;ABCC2;CYP2S1;AKR1C3;ETS2;TTPA;SLC35D1;GSS;CYP2J2;SERPINA6;F10;ENTPD5;GCLC;NFS1;ABHD6;POR;PSMB10;MCCC2;LONP1;DCXR;TMEM97;BLVRB;EPHA2;ACOX2;ALDH2;PTGES3;HSD17B2;MTHFD1;CCL25;PMM1;GSTO1;ACO2;ECH1,34/110
11,HALLMARK_MTORC1_SIGNALING,0.059711464183560554,0.44409599217525414,1.473345409662958,0.00101010101010101,CYB5B;TUBA4A;SLC7A5;EIF2S2;PLK1;GCLC;PPA1;QDPR;CCNF;MAP2K3;RRP9;PDAP1;SLC9A3R1;YKT6;ME1;HK2;TUBG1;TMEM97;HSPA9;HSPE1;PPIA;MCM2;NUP205;STIP1;SLC2A1;HSPA4;ABCF2;HMBS;GPI;BUB1;ARPC5L;PSMD14;GAPDH;UFM1;PHGDH;NUFIP1;SDF2L1;TES;NMT1;PSMC2;PITPNB;PNP;CD9;TXNRD1;COPS5;ACTR3;SKAP2;RPA1;GMPS;PGM1;USO1;SLC7A11;PNO1;ETF1;DDIT4;SCD;UCHL5;GSR;ENO1;ADIPOR2;SSR1;PPP1R15A;RPN1;LDLR;SORD;SRD5A1;HSP90B1;POLR3G;SERPINH1;NAMPT;IDI1;IGFBP5;GOT1;EDEM1;EGLN3;STARD4;LTA4H;CALR;HSPA5;SQLE;PDK1;GBE1;STC1;MTHFD2L;CTSC;MLLT11;FADS2;CORO1A;TM7SF2;IFI30;PSMC6;FADS1;DHCR24;BCAT1;DAPP1;BHLHE40;CXCR4;RIT1;GGA2;ATP6V1D;BTG2;ELOVL5;SEC11A;RDH11,29.26%,CYB5B;TUBA4A;SLC7A5;EIF2S2;PLK1;GCLC;PPA1;QDPR;CCNF;MAP2K3;RRP9;PDAP1;SLC9A3R1;YKT6;ME1;HK2;TUBG1;TMEM97;HSPA9;HSPE1;PPIA;MCM2;NUP205;STIP1;SLC2A1;HSPA4;ABCF2;HMBS;GPI;BUB1;ARPC5L;PSMD14;GAPDH;UFM1;PHGDH;NUFIP1;SDF2L1;TES;NMT1;PSMC2;PITPNB;PNP;CD9;TXNRD1;COPS5;ACTR3;SKAP2;RPA1;GMPS;PGM1,50/104
12,HALLMARK_ADIPOGENESIS,0.08385851783141803,0.4285444667156835,1.4273031380970176,0.004028197381671702,ESRRA;SLC25A1;ABCB8;UQCRC1;MDH2;UQCRQ;HADH;SLC25A10;QDPR;POR;TST;REEP6;GHITM;ECHS1;DNAJC15;PTCD3;NDUFAB1;ME1;COX8A;ATP1B3;PREB;CPT2;ALDH2;PLIN2;ETFB;MTCH2;SDHB;GRPEL1;DLD;ACO2;SLC19A1;ECH1;SOD1;SUCLG1;YWHAG;SCP2;CS;SAMM50;CYC1;RETSAT;DHRS7B;NMT1;ACAA2;BAZ2A;TALDO1;ESYT1;LIPE;PGM1;CHUK;MCCC1;PEMT;ACADS;COQ9;GPAM;DLAT;PEX14;COL4A1;COL15A1;ADIPOR2;CHCHD10;COX6A1;JAGN1;PPP1R15B;NDUFB7;EPHX2;IDH3A;VEGFB;MRPL15;FAH;COQ5;DRAM2;ITGA7;DECR1;LPCAT3;MGST3;BCL2L13;MAP4K3;SULT1A1;CAT;REEP5;SNCG;DNAJB9;GBE1;NDUFA5;ADIG;STAT5A;HSPB8;ADIPOQ;ABCA1;GADD45A;RIOK3;TANK;DBT;GPX3;FZD4;ANGPT1;PFKFB3;APOE;CD302;C3;DHRS7;ACADL;IFNGR1;LPL;COQ3;NKIRAS1;CCNG2;RNF11;LTC4S;SLC27A1;UCP2,24.15%,ESRRA;SLC25A1;ABCB8;UQCRC1;MDH2;UQCRQ;HADH;SLC25A10;QDPR;POR;TST;REEP6;GHITM;ECHS1;DNAJC15;PTCD3;NDUFAB1;ME1;COX8A;ATP1B3;PREB;CPT2;ALDH2;PLIN2;ETFB;MTCH2;SDHB;GRPEL1;DLD;ACO2;SLC19A1;ECH1;SOD1;SUCLG1;YWHAG;SCP2;CS;SAMM50;CYC1;RETSAT;DHRS7B;NMT1,42/111
13,HALLMARK_PANCREAS_BETA_CELLS,0.08652420819675552,0.5108654194508406,1.4119729726953363,0.06405693950177936,PAX4;PDX1;HNF1A;CHGA;NKX2-2;PCSK1;ELP4;GCK;SLC2A2;SRPRB;DPP4;NEUROG3;SYT13;NEUROD1;FOXO1;SST;SCGN;PCSK2;ISL1;NKX6-1;ABCC8;SRP14;SEC11A,7.58%,PAX4;PDX1;HNF1A;CHGA;NKX2-2,5/23
14,HALLMARK_UV_RESPONSE_UP,0.08886290721061167,0.43692629156333596,1.41518299890854,0.019289340101522844,ABCB1;CYB5B;TUBA4A;NPTX2;EPCAM;TST;MSX1;PDAP1;SPR;YKT6;FGF18;DNAJB1;DDX21;CEBPG;PPP1R2;FKBP4;STIP1;CDC5L;PPAT;GRPEL1;PPIF;WIZ;STK25;GGH;ATP6V1F;CDC34;PSMC3;IRF1;POLR2H;KLHDC3;POLG2;APOM;CHRNA5;CNP;RPN1;TAP1;MRPL23;PRPF3;CXCL2;PRKACA;CREG1;MMP14;RXRB;GLS;CA2;IL6;HSPA13;SULT1A1;SLC25A4;GAL;ONECUT1;CCK;OLFM1;TYRO3;TACR3;PLCL1;LHX2;GPX3;NPTXR;ENO2;ICAM1;CYP1A1;HMOX1;BMP2;FMO1;IGFBP2;UROD;FURIN;CDO1;CYB5R1;BTG1;BTG2;FOS;NFKBIA;TCHH,20.21%,ABCB1;CYB5B;TUBA4A;NPTX2;EPCAM;TST;MSX1;PDAP1;SPR;YKT6;FGF18;DNAJB1;DDX21;CEBPG;PPP1R2;FKBP4;STIP1;CDC5L;PPAT;GRPEL1;PPIF;WIZ;STK25;GGH;ATP6V1F,25/75
15,HALLMARK_FATTY_ACID_METABOLISM,0.08995585077594388,0.436377627834834,1.4277150679320958,0.023397761953204477,FABP1;CEL;HSDL2;MDH2;PCBD1;HADH;HSPH1;REEP6;SUCLG2;ECHS1;ODC1;MLYCD;HSD17B11;ME1;CPT2;NTHL1;HSD17B4;ACAT2;SLC22A5;METAP1;FH;FASN;DLD;ACO2;ECH1;SUCLG1;SUCLA2;GAPDHS;CA4;RETSAT;CPOX;GPD1;MIF;ACAA2;PDHB;UROS;PTPRG;ACADS;ALAD;GRHPR;YWHAH;ADIPOR2;HSP90AA1;PTS;S100A10;CBR1;TDO2;PRDX6;UGDH;OSTC;AOC3;DECR1;AUH;IDI1;CA2;SDHD;MDH1;VNN1;SERINC1;NBN;HSD17B7;ALDH9A1;LGALS1;CD1D;CA6;ACOT2;INMT;TP53INP2;DLST;RDH16;ENO2;DHCR24;CYP1A1;BMPR1B;GABARAPL1;FMO1;UROD;ACSS1;CBR3;ACADL;LTC4S;ELOVL5;ACSL1;BLVRA;RDH11,25.25%,FABP1;CEL;HSDL2;MDH2;PCBD1;HADH;HSPH1;REEP6;SUCLG2;ECHS1;ODC1;MLYCD;HSD17B11;ME1;CPT2;NTHL1;HSD17B4;ACAT2;SLC22A5;METAP1;FH;FASN;DLD;ACO2;ECH1;SUCLG1;SUCLA2;GAPDHS;CA4;RETSAT;CPOX;GPD1;MIF;ACAA2,34/85
16,HALLMARK_BILE_ACID_METABOLISM,0.15919454614006281,0.41732334872277943,1.3431019361370022,0.06378600823045268,HSD3B1;AGXT;SULT2B1;SERPINA6;ABCG8;CYP39A1;PEX1;MLYCD;HSD17B11;PIPOX;SOAT2;SLC35B2;NEDD4;HSD17B4;RXRA;TTR;GC;SOD1;HACL1;SCP2;PEX11A;RETSAT;PEX7;ISOC1;IDH2;NR0B2;LIPE;LONP2;GCLM;KLF1;PFKM;EPHX2;BCAR3;NR1H4;CYP27A1;GNMT;RBP1;IDI1;TFCP2L1;APOA1;CAT;HAO1;EFHC1;ALDH9A1;PEX11G;PNPLA8;HSD17B6;ABCA1;PEX12;FADS2;AKR1D1;ABCA4;FADS1;PEX6;DHCR24;ABCD2;BMP6;BBOX1;NUDT12;ABCA3;ABCA8;NPC1;CYP7B1;ACSL1;CYP46A1,27.97%,HSD3B1;AGXT;SULT2B1;SERPINA6;ABCG8;CYP39A1;PEX1;MLYCD;HSD17B11;PIPOX;SOAT2;SLC35B2;NEDD4;HSD17B4;RXRA;TTR;GC;SOD1;HACL1;SCP2;PEX11A;RETSAT;PEX7;ISOC1;IDH2;NR0B2;LIPE,27/65
17,HALLMARK_DNA_REPAIR,0.18617728319797344,0.4061462406116651,1.3185950318532837,0.08,STX3;SUPT4H1;LIG1;POLR1D;RFC3;POLR2C;NME3;RALA;SSRP1;ARL6IP1;POLA2;POLD1;EDF1;DGCR8;POLD3;COX17;SAC3D1;SNAPC4;POLR2F;AAAS;ELL;PNP;NT5C;GTF2F1;RPA3;POLR2D;PRIM1;NUDT21;DDB1;TAF10;POLR2E;TMED2;SEC61A1;POLL;POLR2H;SF3A3;CDA;TSG101;CSTF3;GTF2H3;CCNO;TYMS;BRF2;IMPDH2;RPA2;POLR2A;POLR2G;RAD52;POLH;SURF1;EIF1B;POLE4;GTF2B;AK1;ADA;NPR2;ERCC3;POLR3C;GTF2H5;CMPK2;ERCC5;TAF13;MRPL40;DDB2;RBX1;VPS37B;POLB;REV3L;TK2;ERCC4;HCLS1;GTF2A2;RRM2B;RNMT;POLR3GL;VPS37D;SNAPC5,33.53%,STX3;SUPT4H1;LIG1;POLR1D;RFC3;POLR2C;NME3;RALA;SSRP1;ARL6IP1;POLA2;POLD1;EDF1;DGCR8;POLD3;COX17;SAC3D1;SNAPC4;POLR2F;AAAS;ELL;PNP;NT5C;GTF2F1;RPA3;POLR2D;PRIM1;NUDT21;DDB1;TAF10;POLR2E;TMED2;SEC61A1;POLL;POLR2H;SF3A3;CDA;TSG101;CSTF3;GTF2H3,40/77
18,HALLMARK_PEROXISOME,0.2068313255527486,0.4122630467451084,1.2937180594013233,0.11912225705329153,CEL;ABCB1;SULT2B1;SERPINA6;MLYCD;HSD17B11;SLC35B2;HSD17B4;PABPC1;FIS1;IDE;TTR;TOP2A;ECH1;SOD1;SMARCC1;CDK7;SCP2;PEX11A;RETSAT;ISOC1;BCL10;IDH2;MSH2;SEMA3C;PEX14;LONP2;YWHAH;EPHX2;CLN6;HSD11B2;ERCC3;IDI1;CAT;SLC25A4;SLC25A17;DHRS3;ALDH9A1;VPS4B;CRABP1;CACNA1B;ALB;FADS1;PEX6;DHCR24;CRABP2;ABCD2;CLN8;ABCC5;ABCC8;ELOVL5;ACSL1;RDH11,27.85%,CEL;ABCB1;SULT2B1;SERPINA6;MLYCD;HSD17B11;SLC35B2;HSD17B4;PABPC1;FIS1;IDE;TTR;TOP2A;ECH1;SOD1;SMARCC1;CDK7;SCP2;PEX11A;RETSAT;ISOC1;BCL10;IDH2;MSH2,24/53
19,HALLMARK_ANGIOGENESIS,0.21510631915195216,0.4638454468537652,1.295297135897401,0.14982164090368608,PF4;CXCL6;CCND2;MSX1;COL5A2;COL3A1;LRPAP1;PGLYRP1;TNFRSF21;LUM;APOH;FSTL1;JAG1;STC1;KCNJ8;SLCO2A1;SERPINA5;OLR1;VTN;PRG2;NRP1;LPL,7.64%,PF4;CXCL6;CCND2;MSX1,4/22
