,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
10,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.7289504036908881,0.3652347095984803,1.2085360731691113,0.19656283566058003,CXCL13;PTPN11;IL18R1;IFNGR1;STAT2;TNFRSF1B;TNFRSF21;CD9;MAP3K8;CSF2RB;TNFRSF12A;IL1R1;OSMR;IFNAR1;LTBR;MYD88;SOCS3;STAM2;CXCL1;CXCL3;INHBE;EBI3;REG1A;A2M;IL17RA;PTPN1;IL10RB;PDGFC;SOCS1;HMOX1;IL7;IRF9;IL17RB;CXCL9;TNFRSF1A;CCL7;TLR2;CBL;IFNGR2;IRF1;CD38;IL1B;PF4;PIM1;IL2RA;ITGA4;IL4R;ITGB3;TGFB1;TYK2;TNF;CSF2;IL6,31.72%,CXCL13;PTPN11;IL18R1;IFNGR1;STAT2;TNFRSF1B;TNFRSF21;CD9;MAP3K8;CSF2RB;TNFRSF12A;IL1R1;OSMR;IFNAR1;LTBR;MYD88;SOCS3;STAM2;CXCL1;CXCL3;INHBE,21/53
11,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.7420976849024884,0.3170918357494431,1.1365087894177988,0.243048403707518,NDUFC1;SDHD;SLC25A12;OXA1L;CS;PDK4;COX5B;SUPV3L1;ATP6V1F;UQCRFS1;NDUFS4;LDHB;SLC25A20;COX10;UQCRQ;ATP6V1G1;NDUFA6;SUCLA2;ATP6V0C;COX6C;GRPEL1;NDUFB2;MRPS15;DLAT;GOT2;COX17;MTRF1;RHOT2;UQCRH;NDUFS7;COX6A1;NDUFA5;DLD;CYC1;COX6B1;ACO2;ALDH6A1;IDH2;CYB5R3;NDUFA9;ECH1;SLC25A4;TIMM17A;POR;ISCA1;TIMM13;FH;COX8A;PDHB;NQO2;IDH3A;MRPL15;VDAC2;MRPS30;ATP6V1D;NDUFB1;UQCRC2;SDHB;ATP6V0E1;MRPS22;DLST;NDUFAB1;FDX1;NDUFB5;UQCRC1;NDUFS6;SUCLG1;NDUFS8;NDUFV2;COX7C;NDUFA4;AFG3L2;NDUFB7;SURF1;GPI;ACAT1;VDAC1;HSPA9;MDH2;ETFB;POLR2F;TIMM10;DECR1;RETSAT;TIMM50;ACADSB;COX4I1;ACAA2;MGST3;ECHS1;NDUFB8;COX5A;LRPPRC;UQCRB;MDH1;MRPL34;OAT;TOMM22;NDUFA7;NDUFC2;GLUD1;NDUFA3;PMPCA,21.55%,NDUFC1;SDHD;SLC25A12;OXA1L;CS;PDK4;COX5B;SUPV3L1;ATP6V1F;UQCRFS1;NDUFS4;LDHB;SLC25A20;COX10;UQCRQ;ATP6V1G1;NDUFA6;SUCLA2;ATP6V0C;COX6C;GRPEL1;NDUFB2;MRPS15;DLAT;GOT2;COX17;MTRF1;RHOT2;UQCRH;NDUFS7;COX6A1;NDUFA5,32/103
12,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.7558631295655517,0.376081231402438,1.1902115586063913,0.23146067415730337,ACAT2;MAL2;FDFT1;SREBF2;S100A11;STARD4;SQLE;CD9;PLSCR1;TNFRSF12A;ETHE1;FADS2;ERRFI1;ACTG1;TMEM97;ECH1;PMVK;PNRC1;GLDC;JAG1;FASN;HSD17B7;ANXA5;ALCAM;FBXO6;ATXN2;IDI1;SCD;FABP5;MVD;TM7SF2;AVPR1A;GUSB;LPL;ALDOC;STX5;LDLR;ANTXR2;PCYT2;GNAI1,22.53%,ACAT2;MAL2;FDFT1;SREBF2;S100A11;STARD4;SQLE;CD9;PLSCR1;TNFRSF12A;ETHE1;FADS2;ERRFI1;ACTG1,14/40
13,HALLMARK_SPERMATOGENESIS,0.7636165577342048,0.3359803632360105,1.141651920355866,0.25133689839572193,TOPBP1;PRKAR2A;SLC12A2;TALDO1;DMC1;LPIN1;PGS1;GAD1;SHE;NEK2;JAM3;DBF4;IDE;NCAPH;MAP7;HSPA4L;CAMK4;HTR5A;STAM2;DCC;PEBP1;TUBA3C;ACRBP;COIL;SPATA6;YBX2;MTOR;ODF1;CNIH2;IL12RB2;TSN;DNAJB8;GAPDHS;TEKT2;ALOX15;MTNR1A;PCSK4;DMRT1;TNP1;CLPB;CSNK2A2;GMCL1;HSPA1L;PHKG2;HOXB1;SLC2A5;TNNI3;NOS1;CLVS1;ACE;KIF2C;DDX25;CST8;ELOVL3;CFTR;MAST2;SYCP1;CCNB2;NPY5R;TULP2;BUB1;GPR182;TLE4;BRAF,32.87%,TOPBP1;PRKAR2A;SLC12A2;TALDO1;DMC1;LPIN1;PGS1;GAD1;SHE;NEK2;JAM3;DBF4;IDE;NCAPH;MAP7;HSPA4L;CAMK4;HTR5A;STAM2;DCC;PEBP1;TUBA3C;ACRBP;COIL;SPATA6;YBX2;MTOR;ODF1,28/64
14,HALLMARK_HYPOXIA,0.8100132427698747,0.31644088801415277,1.1423653891306607,0.22792607802874743,SULT2B1;PLIN2;MYH9;CCNG2;PDK1;SIAH2;STC2;PPP1R3C;PPARGC1A;EGFR;DUSP1;EFNA3;GCK;PPP1R15A;BNIP3L;PDGFB;MT2A;CDKN1B;TMEM45A;IRS2;LOX;HS3ST1;KLHL24;NCAN;RRAGD;PGM2;MIF;ISG20;ERRFI1;HAS1;SDC3;PFKP;HOXB9;CP;TES;ALDOB;ADORA2B;PFKFB3;COL5A1;SLC25A1;DPYSL4;IER3;SDC4;CSRP2;TGFB3;TIPARP;TGFBI;STBD1;HEXA;KIF5A;EXT1;NDST1;CHST3;ZNF292;RORA;PGAM2;ENO1;PNRC1;GAPDHS;BHLHE40;FOS;MAP3K1;PRKCA;GAPDH;GCNT2;ETS1;EDN2;F3;HK2;ZFP36;HMOX1;FOSL2;PGM1;SLC2A5;GALK1;BTG1;DDIT4;BCL2;NDST2;NAGK;AMPD3;GRHPR;KLF7;SDC2;GPI;CAV1;ADM;LALBA;MT1E;ILVBL;PCK1;SLC2A1;PPFIA4;CHST2;SAP30;PIM1;SELENBP1;BCAN;STC1;GBE1;GPC1;ALDOC;HSPA5;CXCR4;AKAP12;TNFAIP3;FAM162A;IL6;MXI1;PGF;ENO2,33.33%,SULT2B1;PLIN2;MYH9;CCNG2;PDK1;SIAH2;STC2;PPP1R3C;PPARGC1A;EGFR;DUSP1;EFNA3;GCK;PPP1R15A;BNIP3L;PDGFB;MT2A;CDKN1B;TMEM45A;IRS2;LOX;HS3ST1;KLHL24;NCAN;RRAGD;PGM2;MIF;ISG20;ERRFI1;HAS1;SDC3;PFKP;HOXB9;CP;TES;ALDOB;ADORA2B;PFKFB3;COL5A1;SLC25A1;DPYSL4;IER3;SDC4;CSRP2;TGFB3;TIPARP;TGFBI;STBD1,48/111
15,HALLMARK_FATTY_ACID_METABOLISM,0.8194650409183281,0.3232253770226057,1.1523895345865844,0.23108808290155441,HSD17B11;UGDH;LGALS1;CBR3;SDHD;AUH;HSDL2;ACAT2;SERINC1;HADH;ACADS;METAP1;ACOT2;SUCLA2;TDO2;FABP1;BLVRA;PTPRG;MIF;DLD;HSD17B4;ACADL;RDH11;ACO2;ALDH9A1;PCBD1;ECH1;DHCR24;VNN1;PRDX6;CPOX;FH;PTS;PDHB;GAPDHS;S100A10;CD1D;YWHAH;NBN;FASN;CA2;HSD17B7;RDH16;TP53INP2;HSP90AA1;GABARAPL1;DLST;SLC22A5;CBR1;HSPH1;ME1;SUCLG1;IDI1;CA6;REEP6;GRHPR;ACSL1;MLYCD;GPD1;ACSS1;MDH2;CA4;CYP1A1;CPT2;DECR1;OSTC;NTHL1;BMPR1B;INMT;UROS;CEL;AOC3;RETSAT;ACAA2;FMO1;ECHS1;UROD;ALAD;ELOVL5;SUCLG2;LTC4S;MDH1;ODC1;ADIPOR2;ENO2,8.65%,HSD17B11;UGDH;LGALS1;CBR3;SDHD;AUH;HSDL2;ACAT2;SERINC1;HADH;ACADS;METAP1;ACOT2,13/85
16,HALLMARK_COAGULATION,0.8214959145191704,-0.16370775542445187,-0.8215587835711118,0.8548387096774194,CFI;GDA;C3;ARF4;F13B;CD9;PDGFB;ANXA1;MMP7;APOC2;CTSK;C8A;PROC;APOC1;MMP11;HTRA1;VWF;CFH;C8G;F10;SPARC;TMPRSS6;MSRB2;GNB2;A2M;PROZ;CRIP2;LTA4H;CFD;C8B;CAPN2;ITGA2;C1R;MMP9;MMP14;ACOX2;F3;COMP;MMP15;TF;SERPINC1;F12;MASP2;DPP4;KLKB1;GP1BA;PREP;OLR1;LRP1;THBS1;C1QA;RABIF;MMP2;KLF7;DUSP14;APOC3;TFPI2;BMP1;F2;CPN1;GP9;PF4;MMP10;APOA1;FURIN;CAPN5;MMP8;GNG12;ITGB3;PLEK;PRSS23;LEFTY2;CFB;FGA;FBN1;CTSO;SH2B2;PEF1;F11,5.86%,F11;PEF1;SH2B2;CTSO;FBN1;FGA;CFB;LEFTY2;PRSS23,9/79
17,HALLMARK_XENOBIOTIC_METABOLISM,0.8464594485355731,0.3203577396269767,1.1590914471826483,0.1930541368743616,UGDH;AKR1C3;PDK4;TTPA;ENTPD5;SLC35D1;NPC1;GCKR;ABCC3;FAH;PGD;ADH5;ETS2;GAD1;MT2A;TDO2;MCCC2;FABP1;PMM1;IL1R1;SSR3;PTGES3;APOE;ABCD2;TYR;CAT;TAT;CDO1;ACP2;ACO2;CYP2J2;PSMB10;TMEM97;F10;ALDH9A1;PTGDS;GNMT;ECH1;XDH;VNN1;GSS;DHRS7;GSTO1;IRF8;DCXR;ABHD6;POR;FETUB;PTS;REG1A;ARPP19;HACL1;ARG1;GCNT2;CA2;ACOX2;HSD17B2;ALDH2;SERTAD1;CRP;NFS1;GABARAPL1;HMOX1;CDA;VTN;BCAT1;LCAT;CBR1;UPB1;CSAD;ARG2;GSR;CYP27A1;LONP1;HGFAC;SERPINA6;GCLC;MTHFD1;TNFRSF1A;SLC35B1;RBP4;PTGES;CYP2S1;ABCC2;KYNU;AOX1;CYP1A1;ATOH8;BLVRB;TPST1;MAN1A1;PINK1;CYP1A2;GSTA3;RETSAT;LEAP2;IGFBP4;FMO1;NINJ1;ENPEP;DDAH2;NMT1;EPHA2;MPP2;ELOVL5;ID2;PEMT;CFB;CCL25;F11,37.30%,UGDH;AKR1C3;PDK4;TTPA;ENTPD5;SLC35D1;NPC1;GCKR;ABCC3;FAH;PGD;ADH5;ETS2;GAD1;MT2A;TDO2;MCCC2;FABP1;PMM1;IL1R1;SSR3;PTGES3;APOE;ABCD2;TYR;CAT;TAT;CDO1;ACP2;ACO2;CYP2J2;PSMB10;TMEM97;F10;ALDH9A1;PTGDS;GNMT;ECH1;XDH;VNN1;GSS;DHRS7;GSTO1;IRF8;DCXR;ABHD6;POR;FETUB,48/110
18,HALLMARK_UV_RESPONSE_UP,0.9501007770903965,0.21709746142662023,0.7530852055957329,0.870899470899471,POLG2;SULT1A1;PPAT;ATP6V1F;MRPL23;KLHDC3;GRPEL1;FGF18;PLCL1;CNP;PSMC3;DDX21;GGH;HSPA13;IGFBP2;CDO1;CYB5R1;ABCB1;PRPF3;TST;SPR;GPX3;SLC25A4;POLR2H;CXCL2;GLS;MSX1;FOS;PDAP1;NFKBIA;CDC5L;CEBPG;CREG1;WIZ;PRKACA;CA2;STK25;MMP14;CDC34;PPP1R2;TYRO3;OLFM1;ICAM1;HMOX1;BTG1;PPIF;NPTXR;NPTX2;LHX2;STIP1;GAL;TAP1;IRF1;TACR3;APOM;TCHH;ONECUT1;CYP1A1;TUBA4A;FKBP4;BMP2;BTG2;FURIN;CYB5B;FMO1;CCK;CHRNA5;UROD;RXRB;RPN1;DNAJB1;EPCAM;YKT6;IL6;ENO2,18.02%,POLG2;SULT1A1;PPAT;ATP6V1F;MRPL23;KLHDC3;GRPEL1;FGF18;PLCL1;CNP;PSMC3;DDX21,12/75
19,HALLMARK_PROTEIN_SECRETION,0.9596848715406355,0.3263849903789298,1.063490968747621,0.3978021978021978,BET1;MON2;SEC22B;ARFGEF2;VAMP4;ADAM10;SNX2;EGFR;TSPAN8;NAPA;ARFGEF1;STX7;SEC24D;RAB2A;SH3GL2;VPS45;TOM1L1;TMED10;VAMP3;LMAN1;RAB22A;SCAMP1;GOLGA4;ATP6V1B1;VPS4B;AP3B1;KIF1B;CTSC;BNIP3;NAPG;STAM;IGF2R;SOD1;CLN5;ABCA1;DST;GBF1;RAB14;TSG101;TMX1;CLTC;YKT6;USO1;AP3S1;TMED2;STX12,27.84%,BET1;MON2;SEC22B;ARFGEF2;VAMP4;ADAM10;SNX2;EGFR;TSPAN8;NAPA;ARFGEF1;STX7;SEC24D;RAB2A;SH3GL2;VPS45;TOM1L1;TMED10;VAMP3,19/46
