,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
0,HALLMARK_PANCREAS_BETA_CELLS,0.04876002806332551,0.5303997708111591,1.648024949560396,0.01517706576728499,PDX1;ISL1;PCSK2;SST;NEUROG3;NKX2-2;NEUROD1;SRPRB;PAX4;HNF1A;SEC11A;PCSK1;ELP4;FOXO1;ABCC8;CHGA;NKX6-1;SLC2A2;SCGN;SYT13;GCK;SRP14;DPP4,30.51%,PDX1;ISL1;PCSK2;SST;NEUROG3;NKX2-2;NEUROD1;SRPRB;PAX4;HNF1A;SEC11A;PCSK1;ELP4;FOXO1;ABCC8;CHGA,16/23
1,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0596345666961535,0.5581919191676097,1.6982109172983717,0.00819672131147541,CCND2;HEY2;WNT1;DKK1;DVL2;NOTCH1;WNT6;JAG1;MAML1;ADAM17;DLL1;HDAC2;NKD1;MYC;AXIN2;DKK4;NCSTN;KAT2A;NOTCH4;CUL1;GNAI1,7.95%,CCND2;HEY2;WNT1;DKK1;DVL2;NOTCH1,6/21
2,HALLMARK_ADIPOGENESIS,0.09095661265028751,-0.3623434486069582,-1.6919533962220563,0.0,ACADL;TANK;COX8A;COQ3;RIOK3;PFKFB3;CHUK;CHCHD10;PREB;APOE;REEP5;REEP6;COL4A1;PEMT;ME1;DRAM2;NDUFA5;RNF11;HSPB8;SUCLG1;SOD1;VEGFB;DLAT;GHITM;ADIPOQ;GPAM;ADIG;UQCRC1;LPCAT3;ABCA1;MCCC1;DNAJB9;IDH3A;SNCG;LPL;BCL2L13;ACO2;HADH;MGST3;ANGPT1;EPHX2;ADIPOR2;ITGA7;QDPR;COL15A1;ABCB8;SLC25A1;FZD4;DHRS7B;SAMM50;CS;LTC4S;PGM1;PLIN2;FAH;SLC19A1;BAZ2A;ALDH2;TALDO1;ATP1B3;ECH1;MRPL15;DBT;COX6A1;SULT1A1;IFNGR1;SLC25A10;UCP2;GADD45A;MTCH2;YWHAG;CYC1;ESYT1;ACADS;SCP2;JAGN1;UQCRQ;ETFB;DECR1;COQ5;ECHS1;CAT;DNAJC15;COQ9;TST;ACAA2;GBE1;NMT1;PTCD3;CPT2;NDUFB7;RETSAT;PPP1R15B;SLC27A1;NDUFAB1;NKIRAS1;POR;DHRS7;CD302;MAP4K3;C3;PEX14;GPX3;SDHB;DLD;ESRRA;STAT5A;CCNG2;GRPEL1;MDH2;LIPE,13.89%,LIPE;MDH2;GRPEL1;CCNG2;STAT5A;ESRRA;DLD;SDHB;GPX3;PEX14;C3;MAP4K3;CD302;DHRS7;POR;NKIRAS1;NDUFAB1;SLC27A1;PPP1R15B;RETSAT;NDUFB7;CPT2;PTCD3;NMT1;GBE1;ACAA2;TST;COQ9,28/111
3,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.13751029496995396,0.3512805075079919,1.5011552269747654,0.011747430249632892,SFRP4;CXCL6;MSX1;IL6;DKK1;PDGFRB;LAMA1;SPOCK1;ENO2;CRLF1;EDIL3;VEGFC;COMP;CDH6;COL5A3;SCG2;SGCG;CAPG;FBN1;FGF2;NTM;BASP1;CTHRC1;EMP3;TNFRSF11B;ANPEP;COL5A1;GREM1;COL16A1;COL4A1;NID2;GADD45B;TNC;PCOLCE;IGFBP2;FAP;LGALS1;MGP;LAMC1;COL4A2;DAB2;COL7A1;CDH11;EFEMP2;PLOD3;LOX;PCOLCE2;TGFBR3;COL3A1;TNFRSF12A;TNFAIP3;CAP2;FSTL3;CXCL1;SGCB;GPX7;COL8A2;SDC4;COL1A1;OXTR;MMP14;NOTCH2;ITGB5;SLIT3;COL1A2;FBN2;SLIT2;TGFB1;MATN3;ABI3BP;SPARC;PPIB;LRP1;ITGB3;CDH2;MFAP5;THBS2;LUM;FUCA1;COL6A2;FMOD;FSTL1;INHBA;GLIPR1;ITGA5;GADD45A;SFRP1;ID2;AREG;LOXL1;PLOD1;VIM;WNT5A;IGFBP4;MMP2;HTRA1;SERPINH1;DPYSL3;ITGA2;SNAI2;THBS1;GPC1;TPM4;TGFBI;SNTB1;THY1;FBLN5;NT5E;COL5A2;TFPI2;BMP1;LOXL2;DST,28.82%,SFRP4;CXCL6;MSX1;IL6;DKK1;PDGFRB;LAMA1;SPOCK1;ENO2;CRLF1;EDIL3;VEGFC;COMP;CDH6;COL5A3;SCG2;SGCG;CAPG;FBN1;FGF2;NTM;BASP1;CTHRC1;EMP3;TNFRSF11B;ANPEP;COL5A1;GREM1;COL16A1;COL4A1;NID2;GADD45B;TNC;PCOLCE;IGFBP2;FAP;LGALS1;MGP;LAMC1;COL4A2;DAB2;COL7A1;CDH11;EFEMP2;PLOD3,45/113
4,HALLMARK_SPERMATOGENESIS,0.16304792117865968,0.3663703827196785,1.4211215548432254,0.042748091603053436,TNNI3;DCC;LPIN1;SYCP1;DMRT1;CAMK4;TOPBP1;CNIH2;TUBA3C;ODF1;GMCL1;JAM3;SLC2A5;HTR5A;ACRBP;TULP2;PCSK4;TNP1;CST8;CLVS1;STAM2;YBX2;IDE;SLC12A2;COIL;GAD1;MTNR1A;MAP7;NOS1;PRKAR2A;GAPDHS;TSN;TEKT2;ELOVL3;GPR182;DDX25;NEK2;MTOR;DMC1;PHKG2;HOXB1;NPY5R;NCAPH;HSPA4L;SPATA6;DBF4;ACE;TALDO1;KIF2C;CCNB2;ALOX15;MAST2;CSNK2A2;HSPA1L;SHE;TLE4;DNAJB8;CLPB;PGS1;PEBP1;CFTR;IL12RB2;BUB1;BRAF,29.49%,TNNI3;DCC;LPIN1;SYCP1;DMRT1;CAMK4;TOPBP1;CNIH2;TUBA3C;ODF1;GMCL1;JAM3;SLC2A5;HTR5A;ACRBP;TULP2;PCSK4;TNP1;CST8;CLVS1;STAM2;YBX2;IDE;SLC12A2;COIL;GAD1;MTNR1A;MAP7;NOS1,29/64
5,HALLMARK_KRAS_SIGNALING_DN,0.16434584998322302,0.33827492601396847,1.4469717855587092,0.014749262536873156,OXT;SLC5A5;NPHS1;TNNI3;SLC30A3;ALOX12B;DCC;CPA2;GPRC5C;SYNPO;PNMT;CPEB3;TG;SCN10A;RYR2;IL12B;MYO15A;CDKAL1;CDH16;TLX1;PAX4;SLC6A3;HNF1A;TEX15;KRT4;EDAR;LFNG;SOX10;TFCP2L1;PROP1;ABCB11;KCNN1;YBX2;CALCB;IGFBP2;ATP4A;SPTBN2;SGK1;SLC16A7;CD80;TCF7L1;TFAP2B;NRIP2;CHST2;NTF3;NGB;NOS1;TSHB;CKM;GPR19;GRID2;ATP6V1B1;IFNG;CPB1;EDN2;LYPD3;FGF22;ITIH3;SLC25A23;RSAD2;CACNG1;EFHD1;TGM1;MEFV;HSD11B2;PTPRJ;ACTC1;CYP11B2;INSL5;AMBN;GP1BA;CCR8;TFF2;COPZ2;KLHDC8A;KRT1;CELSR2;EGF;THNSL2;KRT5;CLPS;VPREB1;MYH7;YPEL1;CYP39A1;CLSTN3;NR4A2;PDK2;KRT15;MAST3;BTG2;RIBC2;ENTPD7;SIDT1;SPHK2;SLC29A3;SLC38A3;C5;CCDC106;BMPR1B;MTHFR;MFSD6;BARD1;KCNE2;SNN;PRODH,31.95%,OXT;SLC5A5;NPHS1;TNNI3;SLC30A3;ALOX12B;DCC;CPA2;GPRC5C;SYNPO;PNMT;CPEB3;TG;SCN10A;RYR2;IL12B;MYO15A;CDKAL1;CDH16;TLX1;PAX4;SLC6A3;HNF1A;TEX15;KRT4;EDAR;LFNG;SOX10;TFCP2L1;PROP1;ABCB11;KCNN1;YBX2;CALCB;IGFBP2;ATP4A;SPTBN2;SGK1;SLC16A7;CD80;TCF7L1;TFAP2B;NRIP2;CHST2;NTF3;NGB;NOS1;TSHB;CKM;GPR19;GRID2,51/106
6,HALLMARK_MTORC1_SIGNALING,0.20269210663878726,-0.31189950673627054,-1.4455099056863872,0.022922636103151862,SRD5A1;CD9;BCAT1;STARD4;MLLT11;GPI;HSPA4;PSMD14;PITPNB;SEC11A;PNP;ME1;ELOVL5;MTHFD2L;PLK1;FADS2;EGLN3;HMBS;ARPC5L;YKT6;ATP6V1D;ENO1;PSMC6;SORD;RDH11;SKAP2;SLC7A5;ETF1;NUFIP1;GMPS;CTSC;PSMC2;GAPDH;DAPP1;DDIT4;ABCF2;SDF2L1;PDK1;GSR;GCLC;CYB5B;RIT1;UCHL5;PHGDH;ADIPOR2;NUP205;CALR;QDPR;IGFBP5;IFI30;EIF2S2;HSP90B1;HSPE1;PPA1;HSPA9;CCNF;POLR3G;SQLE;GGA2;PGM1;HK2;LTA4H;COPS5;TUBA4A;TM7SF2;MCM2;TES;SLC9A3R1;ACTR3;CORO1A;PNO1;USO1;SCD;TMEM97;MAP2K3;STC1;STIP1;BTG2;SERPINH1;PPIA;NAMPT;FADS1;EDEM1;RPA1;UFM1;GBE1;HSPA5;TXNRD1;NMT1;CXCR4;BUB1;RRP9;LDLR;TUBG1;GOT1;IDI1;SSR1;SLC2A1;PDAP1;BHLHE40;SLC7A11;PPP1R15A;DHCR24;RPN1,16.31%,RPN1;DHCR24;PPP1R15A;SLC7A11;BHLHE40;PDAP1;SLC2A1;SSR1;IDI1;GOT1;TUBG1;LDLR;RRP9;BUB1;CXCR4;NMT1;TXNRD1;HSPA5;GBE1;UFM1;RPA1;EDEM1;FADS1;NAMPT;PPIA,25/104
7,HALLMARK_TGF_BETA_SIGNALING,0.22948248823836906,-0.44194959944099466,-1.465994649313556,0.04603580562659847,BCAR3;SPTBN1;CDH1;IFNGR2;HDAC1;FURIN;LTBP2;SMURF2;KLF10;TGFB1;SMAD7;ID2;RHOA;BMP2;BMPR2;LEFTY2;BMPR1A;SMAD3;SLC20A1;THBS1;ID3;RAB31;CDK9;PPP1R15A,18.52%,PPP1R15A;CDK9;RAB31;ID3;THBS1;SLC20A1;SMAD3;BMPR1A;LEFTY2,9/24
8,HALLMARK_MYC_TARGETS_V1,0.24150548876110822,-0.29627193095486215,-1.3912003297496647,0.01812688821752266,GOT2;CCT5;MAD2L1;PTGES3;PSMD14;CDK4;DHX15;HNRNPA3;RRM1;PWP1;TUFM;NOP16;PSMD3;COX5A;PSMC6;SRM;ETF1;PSMD7;HDAC2;RSL1D1;ERH;PSMA2;SNRPA1;MYC;IMPDH2;PSMA1;FBL;RANBP1;NOLC1;PSMA6;MRPS18B;CAD;EIF2S2;HSPE1;AP3S1;EIF2S1;HDDC2;EXOSC7;SET;PA2G4;COPS5;STARD7;CCT4;MCM2;RPS3;LSM7;HSP90AB1;CCNA2;PSMA7;DDX18;FAM120A;SNRPD1;SRPK1;MCM5;CLNS1A;RPS6;RAD23B;ILF2;VDAC1;RPS10;SNRPG;AIMP2;CYC1;UBA2;DDX21;SNRPA;LSM2;PSMB2;PRPF31;RPL18;EIF3D;SSBP1;XRCC6;ODC1;CDC20;PSMD1;MRPL23;XPO1;PABPC1;PPIA;CCT2;PSMB3;CUL1;RAN;RPL22;RUVBL2;YWHAQ;SNRPD3;TRA2B;EIF3J;PSMD8;SF3B3;TYMS;NDUFAB1;RRP9;MCM6;SMARCC1;KPNB1;GLO1;C1QBP,21.42%,C1QBP;GLO1;KPNB1;SMARCC1;MCM6;RRP9;NDUFAB1;TYMS;SF3B3;PSMD8;EIF3J;TRA2B;SNRPD3;YWHAQ;RUVBL2;RPL22;RAN;CUL1;PSMB3;CCT2;PPIA;PABPC1;XPO1;MRPL23;PSMD1;CDC20;ODC1;XRCC6;SSBP1;EIF3D,30/100
9,HALLMARK_ANGIOGENESIS,0.24496944554596387,0.4485127108650554,1.3477309665236155,0.11166666666666666,CCND2;CXCL6;MSX1;JAG1;PGLYRP1;SERPINA5;LRPAP1;COL3A1;LPL;PF4;OLR1;LUM;PRG2;FSTL1;SLCO2A1;STC1;TNFRSF21;APOH;NRP1;KCNJ8;VTN;COL5A2,1.09%,CCND2;CXCL6;MSX1,3/22
10,HALLMARK_ANDROGEN_RESPONSE,0.25718766335598536,-0.36341555658128816,-1.5037078084347577,0.01764705882352941,ELL2;KRT8;TMEM50A;ELOVL5;SEC24D;TNFAIP8;SGK1;PTPN21;STEAP4;ARID5B;MAP7;SORD;HSD17B14;XRCC5;GNAI3;DNAJB9;GSR;SLC26A2;ABCC4;B4GALT1;LMAN1;ZMIZ1;ALDH1A3;B2M;PA2G4;STK39;AKAP12;TSC22D1;SRP19;HERC3;NKX3-1;SLC38A2;SPCS3;UBE2J1;SCD;MAK;XRCC6;CCND1;KRT19;RAB4A;SRF;FADS1;GPD1L;MERTK;PIAS1;APPBP2;IQGAP2;ANKH;ADAMTS1;BMPR1B;SPDEF;IDI1;PGM3;DHCR24,17.74%,DHCR24;PGM3;IDI1;SPDEF;BMPR1B;ADAMTS1;ANKH;IQGAP2;APPBP2;PIAS1;MERTK;GPD1L;FADS1;SRF;RAB4A;KRT19,16/54
