,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
10,HALLMARK_XENOBIOTIC_METABOLISM,1.0,0.41936312852823127,0.9874986540673577,0.559,APOE;CA2;ECH1;SERTAD1;BLVRB;CYP2S1;CCL25;LONP1;TTPA;ATOH8;FABP1;RETSAT;REG1A;GCKR;FMO1;CRP;ALDH9A1;ID2;XDH;AKR1C3;GNMT;BCAT1;GCLC;ELOVL5;GSTA3;F10;GABARAPL1;TNFRSF1A;NFS1;GSS;CYP27A1;AOX1;GAD1;TMEM97;HGFAC;IGFBP4;VTN;GCNT2;DCXR;PEMT;ACP2;CAT;VNN1;ARG1;MAN1A1;DDAH2;CFB;ABCC3;SLC35B1;TYR;NMT1;MPP2;PTS;POR;TPST1;SLC35D1;CYP2J2;EPHA2;NINJ1;CDA;PINK1;IL1R1;PGD;KYNU;SSR3;PTGES3;ALDH2;ABCD2;CSAD;MTHFD1;PSMB10;LCAT;TAT;DHRS7;PDK4;NPC1;HSD17B2;IRF8;PTGES;GSTO1;F11;PTGDS;SERPINA6;LEAP2;ENTPD5;RBP4;CDO1;ABCC2;ARPP19;CYP1A1;CYP1A2;FAH;TDO2;MCCC2;MT2A;ACOX2;ABHD6;UGDH;ADH5;ENPEP;ACO2;PMM1;UPB1;ETS2;CBR1;HACL1;HMOX1;FETUB;GSR;ARG2,26.41%,APOE;CA2;ECH1;SERTAD1;BLVRB;CYP2S1;CCL25;LONP1;TTPA;ATOH8;FABP1;RETSAT;REG1A;GCKR;FMO1;CRP;ALDH9A1;ID2;XDH;AKR1C3;GNMT;BCAT1;GCLC;ELOVL5;GSTA3;F10;GABARAPL1;TNFRSF1A;NFS1;GSS;CYP27A1;AOX1,32/110
11,HALLMARK_COAGULATION,1.0,0.40817972226645804,0.9456580827752833,0.672,APOC2;APOC1;COMP;C3;PLEK;MSRB2;SERPINC1;CAPN2;LEFTY2;CTSK;RABIF;F13B;CFH;VWF;MMP9;F10;PROZ;C1R;A2M;OLR1;CD9;KLF7;DPP4;CFD;DUSP14;GP1BA;F2;CFB;PREP;ITGB3;PRSS23;APOA1;APOC3;MMP7;MMP10;MMP8;CAPN5;F3;GNG12;C8B;C8A;GDA;ANXA1;C1QA;MASP2;PROC;LRP1;MMP15;MMP14;TFPI2;SH2B2;PEF1;GNB2;KLKB1;F11;ITGA2;C8G;CPN1;HTRA1;FBN1;THBS1;CRIP2;FURIN;FGA;CTSO;MMP2;GP9;ACOX2;ARF4;PF4;TF;MMP11;CFI;SPARC;F12;TMPRSS6;PDGFB;LTA4H;BMP1,23.45%,APOC2;APOC1;COMP;C3;PLEK;MSRB2;SERPINC1;CAPN2;LEFTY2;CTSK;RABIF;F13B;CFH;VWF;MMP9;F10;PROZ;C1R;A2M;OLR1;CD9,21/79
12,HALLMARK_MTORC1_SIGNALING,1.0,0.3993318779213944,0.936917520517641,0.729,GPI;SQLE;PHGDH;CALR;PNO1;LDLR;COPS5;SRD5A1;HK2;RIT1;IDI1;MLLT11;UFM1;BTG2;UCHL5;NUFIP1;SKAP2;BCAT1;GCLC;ELOVL5;CD9;ADIPOR2;GAPDH;EIF2S2;IGFBP5;HSPE1;PSMD14;PDK1;MAP2K3;TMEM97;RPA1;SSR1;TUBA4A;TM7SF2;FADS1;FADS2;STIP1;ME1;CTSC;TUBG1;SLC9A3R1;NMT1;HMBS;SERPINH1;ENO1;PGM1;YKT6;DHCR24;ABCF2;SLC2A1;PPIA;BUB1;CXCR4;ACTR3;GMPS;EGLN3;PSMC6;CORO1A;CYB5B;PNP;PDAP1;PSMC2;NUP205;TES;NAMPT;SLC7A5;HSPA5;ARPC5L;PPA1;DDIT4;HSPA4;SCD;STARD4;POLR3G;GOT1;SORD;SEC11A;CCNF;GGA2;PLK1;SLC7A11;RPN1;MCM2;USO1;MTHFD2L;GBE1;RRP9;SDF2L1;DAPP1;QDPR;PPP1R15A;HSPA9;ETF1;PITPNB;BHLHE40;EDEM1;IFI30;TXNRD1;LTA4H;HSP90B1;GSR;STC1;ATP6V1D;RDH11,28.68%,GPI;SQLE;PHGDH;CALR;PNO1;LDLR;COPS5;SRD5A1;HK2;RIT1;IDI1;MLLT11;UFM1;BTG2;UCHL5;NUFIP1;SKAP2;BCAT1;GCLC;ELOVL5;CD9;ADIPOR2;GAPDH;EIF2S2;IGFBP5;HSPE1;PSMD14;PDK1;MAP2K3;TMEM97,30/104
13,HALLMARK_MYOGENESIS,1.0,0.3637724922378759,0.8537124050422893,0.902,CKM;AKT2;COX7A1;MAPRE3;LPIN1;ACTA1;MEF2D;RIT1;RB1;TPM3;PPFIA4;MYBPH;TNNI1;SGCG;KLF5;COL4A2;PTGIS;TNNC2;ACTN2;EPHB3;COL3A1;CFD;FLII;TCAP;CHRNB1;MYH8;MYH4;MYH1;MYH3;SYNGR2;SPEG;DES;GADD45B;ACTN3;NAV2;MYBPC3;SPDEF;COL1A1;CACNG1;SLN;HSPB2;CNN3;AEBP1;PGAM2;MYL7;COL15A1;CASQ2;SCHIP1;ITGA7;MYL2;ERBB3;PFKM;LSP1;MYH7;GABARAPL2;CDH13;NOS1;HSPB8;AK1;NOTCH1;BDKRB2;SCD;PPP1R3C;ACSL1;FGF2;DAPK2;CKB;ACTC1;COX6A2;ADCY9;GNAO1;TNNC1;ITGB5;COL6A2;MYL3;VIPR1;IGFBP7;SOD3;HRC;SPARC;GPX3;STC2;HBEGF;MYH9;PVALB;BHLHE40;OCEL1;TGFB1;EIF4A2;APOD;SORBS3;MYF6;MYOM2,38.01%,CKM;AKT2;COX7A1;MAPRE3;LPIN1;ACTA1;MEF2D;RIT1;RB1;TPM3;PPFIA4;MYBPH;TNNI1;SGCG;KLF5;COL4A2;PTGIS;TNNC2;ACTN2;EPHB3;COL3A1;CFD;FLII;TCAP;CHRNB1;MYH8;MYH4;MYH1;MYH3;SYNGR2;SPEG;DES;GADD45B;ACTN3;NAV2;MYBPC3,36/93
14,HALLMARK_MYC_TARGETS_V2,1.0,0.3686889239630971,0.8240823230986147,0.8617234468937875,MYC;FARSA;HK2;WDR43;BYSL;AIMP2;HSPE1;DDX18;TMEM97;SLC29A2;NDUFAF4;WDR74;RCL1;MAP3K6;MRTO4;SRM;DUSP2;IMP4;IPO4;PA2G4;CDK4;SUPV3L1;PPRC1;NOLC1;SORD;PLK4;PLK1;DCTPP1;RRP9;SLC19A1;GRWD1;NOP16;NOC4L;PES1;MCM5;UTP20,28.68%,MYC;FARSA;HK2;WDR43;BYSL;AIMP2;HSPE1;DDX18;TMEM97,9/36
15,HALLMARK_BILE_ACID_METABOLISM,1.0,0.36965748175759894,0.8486832604373594,0.867,KLF1;ABCG8;PEX11G;CYP7B1;RETSAT;ALDH9A1;IDI1;GNMT;PEX6;EFHC1;CYP39A1;SLC35B2;HAO1;CYP27A1;TFCP2L1;HSD3B1;PEX12;PIPOX;BMP6;AGXT;FADS1;FADS2;BBOX1;CAT;PEX7;ABCA8;APOA1;ABCA4;GCLM;BCAR3;DHCR24;SCP2;ABCA1;NR0B2;HSD17B6;ABCD2;PFKM;SOAT2;PEX1;PNPLA8;AKR1D1;TTR;NPC1;MLYCD;RXRA;ISOC1;SERPINA6;HSD17B4;CYP46A1;NUDT12;ACSL1;NEDD4;IDH2;PEX11A;LONP2;ABCA3;RBP1;GC;HSD17B11;SULT2B1;SOD1;HACL1;LIPE;NR1H4;EPHX2,38.85%,KLF1;ABCG8;PEX11G;CYP7B1;RETSAT;ALDH9A1;IDI1;GNMT;PEX6;EFHC1;CYP39A1;SLC35B2;HAO1;CYP27A1;TFCP2L1;HSD3B1;PEX12;PIPOX;BMP6;AGXT;FADS1;FADS2;BBOX1;CAT;PEX7,25/65
16,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1.0,0.47792709840053066,1.0715496461128546,0.345,MAL2;SQLE;ECH1;ETHE1;LDLR;FABP5;HSD17B7;IDI1;S100A11;PMVK;ACAT2;CD9;JAG1;TMEM97;ALDOC;FASN;TM7SF2;FADS2;STX5;PNRC1;GUSB;ERRFI1;GNAI1;GLDC;FBXO6;ATXN2;AVPR1A;PCYT2;MVD;SCD;STARD4;ANXA5;TNFRSF12A;ALCAM;ACTG1;ANTXR2;PLSCR1;LPL;SREBF2;FDFT1,25.28%,MAL2;SQLE;ECH1;ETHE1;LDLR;FABP5;HSD17B7;IDI1;S100A11;PMVK;ACAT2;CD9;JAG1,13/40
17,HALLMARK_PEROXISOME,1.0,0.4243296443987225,0.9676115808512715,0.599,PABPC1;ECH1;MSH2;RETSAT;ALDH9A1;CRABP2;IDI1;PEX6;ELOVL5;SLC35B2;ABCC5;TOP2A;ABCC8;FADS1;CAT;BCL10;ABCB1;SEMA3C;DHCR24;SCP2;DHRS3;ERCC3;PEX14;ABCD2;HSD11B2;FIS1;TTR;MLYCD;CEL;CACNA1B;SLC25A4;ISOC1;SERPINA6;HSD17B4;IDE;ACSL1;CLN6;CRABP1;IDH2;PEX11A;LONP2;CDK7;SMARCC1;ALB;HSD17B11;SULT2B1;SOD1;SLC25A17;YWHAH;VPS4B;EPHX2;RDH11;CLN8,22.66%,PABPC1;ECH1;MSH2;RETSAT;ALDH9A1;CRABP2;IDI1;PEX6;ELOVL5;SLC35B2;ABCC5,11/53
18,HALLMARK_MYC_TARGETS_V1,1.0,0.39346807861238464,0.9233105812053537,0.77,PABPC1;UBA2;MYC;PSMD8;FBL;SNRPA;XPO1;CCT4;COPS5;CCT2;CCT5;SNRPG;CAD;ODC1;YWHAQ;SRPK1;ILF2;GLO1;HSP90AB1;PSMA7;AIMP2;EIF2S2;HNRNPA3;HSPE1;PSMD14;DDX18;PSMB3;PSMD3;C1QBP;MRPS18B;PSMD1;LSM7;PSMA1;HDDC2;HDAC2;LSM2;RPS10;KPNB1;CYC1;RPS3;CLNS1A;RPL22;SSBP1;CDC20;PPIA;PSMA2;RPS6;FAM120A;RAD23B;MCM6;SRM;STARD7;PTGES3;PSMD7;PSMA6;PA2G4;CDK4;PSMC6;TUFM;GOT2;SF3B3;RRM1;MRPL23;CUL1;PSMB2;SNRPD1;SET;DDX21;AP3S1;VDAC1;NOLC1;CCNA2;MAD2L1;EIF3J;COX5A;SNRPA1;NDUFAB1;RSL1D1;MCM2;RRP9;RANBP1;EXOSC7;IMPDH2;SMARCC1;DHX15;RUVBL2;RPL18;RAN;NOP16;ETF1;PRPF31;SNRPD3;XRCC6;EIF3D;MCM5;PWP1;TRA2B;TYMS;EIF2S1;ERH,27.06%,PABPC1;UBA2;MYC;PSMD8;FBL;SNRPA;XPO1;CCT4;COPS5;CCT2;CCT5;SNRPG;CAD;ODC1;YWHAQ;SRPK1;ILF2;GLO1;HSP90AB1;PSMA7;AIMP2;EIF2S2;HNRNPA3;HSPE1;PSMD14,25/100
19,HALLMARK_PROTEIN_SECRETION,1.0,0.4731464102629491,1.0699955028314476,0.332,SEC22B;STAM;ARFGEF1;ATP6V1B1;RAB2A;VAMP4;VPS45;ARFGEF2;TSPAN8;CLN5;DST;RAB22A;IGF2R;CLTC;TSG101;STX7;CTSC;TOM1L1;EGFR;VAMP3;YKT6;SH3GL2;STX12;ABCA1;KIF1B;MON2;TMX1;BET1;TMED2;RAB14;BNIP3;SNX2;AP3S1;TMED10;GBF1;ADAM10;SEC24D;SCAMP1;AP3B1;USO1;GOLGA4;SOD1;NAPA;LMAN1;VPS4B;NAPG,24.59%,SEC22B;STAM;ARFGEF1;ATP6V1B1;RAB2A;VAMP4;VPS45;ARFGEF2;TSPAN8;CLN5;DST;RAB22A;IGF2R,13/46
20,HALLMARK_MITOTIC_SPINDLE,1.0,0.49277728259402137,1.154219296306344,0.046,MARK4;ECT2;ACTN4;PLEKHG2;NOTCH2;KIF5B;SPTBN1;LRPPRC;SOS1;ARFGEF1;TRIO;RICTOR;HOOK3;ALMS1;RASAL2;KIFAP3;KIF3C;NET1;BRCA2;ARL8A;NEK2;CENPF;CENPJ;RAPGEF5;STK38L;FGD4;PREX1;FARP1;CDC42EP2;MAP3K11;DST;CD2AP;TUBGCP3;KIF3B;MAPRE1;FSCN1;CEP250;LLGL1;TUBD1;SSH2;TOP2A;TBCD;TAOK2;KIF22;NEDD9;RANBP9;PAFAH1B1;MYH10;TUBA4A;SAC3D1;MARCKS;CEP57;DYNLL2;CDC42EP4;LATS1;ARHGEF12;NUMA1;ARHGAP29;SASS6;KIF2C;ANLN;WASF2;BUB1;RAB3GAP1;CAPZB;KIF1B;ESPL1;KATNB1;DOCK4;ARHGDIA;WASL;KNTC1;RHOF;ABL1;RABGAP1;TUBGCP2;SMC3;DYNC1H1;LMNB1;SHROOM1;KIF11;PCGF5;KIF20B;MYO1E;PIF1;CCNB2;RHOT2;ARHGAP10;PLK1;ARHGEF3;NCK1;PPP4R2;RFC1;CENPE;RASA2;PKD2;SYNPO;PCM1;DOCK2;ARAP3;CDC42EP1;MYH9;TIAM1;MAP1S;KPTN;FGD6;CEP192;ROCK1,31.97%,MARK4;ECT2;ACTN4;PLEKHG2;NOTCH2;KIF5B;SPTBN1;LRPPRC;SOS1;ARFGEF1;TRIO;RICTOR;HOOK3;ALMS1;RASAL2;KIFAP3;KIF3C;NET1;BRCA2;ARL8A;NEK2;CENPF;CENPJ;RAPGEF5;STK38L;FGD4;PREX1;FARP1;CDC42EP2;MAP3K11;DST;CD2AP;TUBGCP3;KIF3B;MAPRE1;FSCN1;CEP250;LLGL1;TUBD1;SSH2;TOP2A;TBCD;TAOK2;KIF22;NEDD9;RANBP9;PAFAH1B1,47/108
