,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
10,HALLMARK_TGF_BETA_SIGNALING,0.11613270383502253,0.3991142802653332,1.38112266648494,0.08477842003853564,RAB31;SMAD3;ID3;LTBP2;KLF10;BCAR3;BMPR2;THBS1;HDAC1;BMPR1A;CDK9;SMURF2;SMAD7;ID2;PPP1R15A;FURIN;CDH1;LEFTY2;BMP2;RHOA;SPTBN1;IFNGR2;SLC20A1;TGFB1,31.26%,RAB31;SMAD3;ID3;LTBP2;KLF10;BCAR3;BMPR2;THBS1;HDAC1;BMPR1A;CDK9,11/24
11,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.12597690423422375,-0.35480457457145015,-1.6599370519643442,0.0,TFPI2;SNTB1;EDIL3;LAMA1;TNFRSF11B;MMP2;OXTR;GADD45B;GPX7;PPIB;PDGFRB;FUCA1;GADD45A;TNFAIP3;HTRA1;SGCG;COL5A3;TGFBR3;THBS1;FBLN5;GLIPR1;FGF2;DAB2;COL4A1;BASP1;CAPG;MMP14;CTHRC1;SNAI2;COMP;LOXL2;NID2;SLIT3;ITGB5;IL6;ENO2;ANPEP;TNC;ID2;PCOLCE2;VIM;ITGB3;DKK1;COL5A2;FSTL1;IGFBP2;TPM4;DST;COL16A1;COL5A1;SPARC;CDH6;NOTCH2;WNT5A;SERPINH1;NTM;THBS2;EMP3;INHBA;MGP;PLOD3;MSX1;COL4A2;SPOCK1;TNFRSF12A;ABI3BP;THY1;GREM1;FMOD;FBN1;EFEMP2;LRP1;COL8A2;SLIT2;SDC4;CXCL6;FSTL3;PLOD1;SFRP1;COL7A1;NT5E;LUM;LGALS1;MATN3;FAP;PCOLCE;COL6A2;BMP1;MFAP5;CDH2;COL1A1;SFRP4;SCG2;CDH11;GPC1;CAP2;COL1A2;AREG;TGFBI;FBN2;LOX;TGFB1;CRLF1;LAMC1;IGFBP4;DPYSL3;VEGFC;COL3A1;LOXL1;ITGA5;CXCL1;ITGA2;SGCB,18.92%,SGCB;ITGA2;CXCL1;ITGA5;LOXL1;COL3A1;VEGFC;DPYSL3;IGFBP4;LAMC1;CRLF1;TGFB1;LOX;FBN2;TGFBI;AREG;COL1A2;CAP2;GPC1;CDH11;SCG2;SFRP4;COL1A1;CDH2;MFAP5;BMP1;COL6A2;PCOLCE;FAP;MATN3;LGALS1;LUM;NT5E;COL7A1;SFRP1;PLOD1,36/113
12,HALLMARK_ANDROGEN_RESPONSE,0.14205894869788446,0.3249976186419693,1.3414261190884353,0.07773109243697479,ANKH;AKAP12;SLC26A2;UBE2J1;CCND1;DNAJB9;PIAS1;GPD1L;HERC3;MAK;SLC38A2;GSR;GNAI3;FADS1;SORD;LMAN1;ARID5B;MERTK;ADAMTS1;ZMIZ1;SEC24D;RAB4A;PGM3;ABCC4;XRCC5;PTPN21;B2M;ELOVL5;TMEM50A;IQGAP2;ALDH1A3;SPCS3;KRT8;SRP19;DHCR24;BMPR1B;IDI1;HSD17B14;B4GALT1;APPBP2;ELL2;NKX3-1;SCD;SGK1;TNFAIP8;SRF;PA2G4;XRCC6;SPDEF;STK39;TSC22D1;KRT19;MAP7;STEAP4,30.32%,ANKH;AKAP12;SLC26A2;UBE2J1;CCND1;DNAJB9;PIAS1;GPD1L;HERC3;MAK;SLC38A2;GSR;GNAI3;FADS1;SORD;LMAN1;ARID5B;MERTK;ADAMTS1;ZMIZ1;SEC24D;RAB4A,22/54
13,HALLMARK_KRAS_SIGNALING_DN,0.17403476029394613,-0.3361548064653957,-1.536044944594323,0.0018484288354898336,NGB;CHST2;EDAR;SLC30A3;GPR19;ATP4A;SIDT1;HNF1A;TFCP2L1;RYR2;TLX1;BARD1;KRT5;TGM1;MFSD6;KCNE2;CELSR2;MTHFR;KLHDC8A;BTG2;YPEL1;TFF2;SOX10;PROP1;KRT15;CCR8;RIBC2;CALCB;SLC6A3;CPB1;NR4A2;INSL5;FGF22;NTF3;TFAP2B;CLSTN3;ACTC1;PRODH;YBX2;PTPRJ;CDKAL1;IGFBP2;GP1BA;SPTBN2;KRT4;LFNG;PAX4;MAST3;MYH7;SLC29A3;CPEB3;BMPR1B;LYPD3;SLC25A23;C5;SYNPO;NPHS1;ATP6V1B1;SLC5A5;EDN2;ALOX12B;TCF7L1;SGK1;HSD11B2;CPA2;ABCB11;NRIP2;SNN;PNMT;PDK2;GPRC5C;THNSL2;AMBN;DCC;CDH16;TNNI3;MYO15A;TG;SLC38A3;OXT;NOS1;EGF;SLC16A7;CACNG1;VPREB1;TEX15;MEFV;ENTPD7;EFHD1;CYP11B2;IFNG;CKM;ITIH3;SPHK2;KRT1;KCNN1;CYP39A1;COPZ2;SCN10A;IL12B;TSHB;CCDC106;GRID2;CD80;RSAD2;CLPS,19.56%,CLPS;RSAD2;CD80;GRID2;CCDC106;TSHB;IL12B;SCN10A;COPZ2;CYP39A1;KCNN1;KRT1;SPHK2;ITIH3;CKM;IFNG;CYP11B2;EFHD1;ENTPD7;MEFV;TEX15;VPREB1;CACNG1;SLC16A7;EGF;NOS1;OXT;SLC38A3;TG;MYO15A;TNNI3;CDH16;DCC,33/106
14,HALLMARK_APICAL_SURFACE,0.19293129592907965,-0.42405614537323316,-1.4364256966620421,0.06981519507186858,HSPB1;FLOT2;CD160;PCSK9;ADIPOR2;RHCG;DCBLD2;ATP8B1;SLC2A4;SLC34A3;LYPD3;AKAP7;B4GALT1;EPHB4;NCOA6;THY1;EFNA5;ADAM10;CX3CL1;SCUBE1;IL2RB;CROCC;RTN4RL1;MDGA1,9.87%,MDGA1;RTN4RL1;CROCC;IL2RB;SCUBE1;CX3CL1,6/24
15,HALLMARK_COMPLEMENT,0.21070803685990902,-0.3040731137353676,-1.3969914168319817,0.03732809430255403,TFPI2;GNB2;APOA4;APOC1;RABIF;LTF;AKAP10;RNF4;CTSO;EHD1;HSPA5;RAF1;BRPF3;TNFAIP3;GNAI3;ACTN2;PCSK9;CTSC;ME1;MMP13;USP15;PIK3CG;S100A9;PLEK;OLR1;GNAI2;PPP4C;MMP14;IRF2;SPOCK2;FCN1;CBLB;PLA2G4A;IL6;GZMA;CDK5R1;CFB;LTA4H;CA2;ZFPM2;GP1BA;FCER1G;F5;FDX1;F2;CP;PLSCR1;CDA;C1R;KLKB1;CTSS;GMFB;C3;PFN1;SH2B3;CDH13;ANXA5;PDGFB;COL4A2;STX4;ATOX1;MT3;LAP3;LRP1;L3MBTL4;GCA;TMPRSS6;CCL5;PIM1;PRSS3;DPP4;GNGT2;F3;PRDM4;IRF1;DUSP5;GNB4;HPCAL4;NOTCH4;GZMB;MMP8;RHOG;SERPINC1;C1QA;PRSS36;DOCK4;F10;PCLO;CALM3;KCNIP3;MMP15;KLK1;GNG2;DOCK10;GP9;PREP;SIRT6;TIMP2;JAK2;LCP2;CFH;S100A12;GZMK;CXCL1;KYNU,21.20%,KYNU;CXCL1;GZMK;S100A12;CFH;LCP2;JAK2;TIMP2;SIRT6;PREP;GP9;DOCK10;GNG2;KLK1;MMP15;KCNIP3;CALM3;PCLO;F10;DOCK4;PRSS36;C1QA;SERPINC1;RHOG;MMP8;GZMB;NOTCH4;HPCAL4;GNB4;DUSP5;IRF1;PRDM4;F3;GNGT2;DPP4;PRSS3,36/105
16,HALLMARK_INFLAMMATORY_RESPONSE,0.23609005015747114,-0.31083310718603074,-1.4501987140044104,0.017142857142857144,NFKBIA;CHST2;NPFFR2;CD70;CCL24;CXCL9;IL4R;MARCO;HAS2;RAF1;AHR;GNA15;IL10;GNAI3;TNFRSF9;RGS16;NOD2;IFNAR1;TNFAIP6;SLAMF1;RIPK2;SLC1A2;IL1B;IL18RAP;BTG2;OLR1;SELE;KCNJ2;TLR2;ICAM1;C3AR1;CD48;ABCA1;MXD1;BST2;TNFSF10;ACVR2A;LAMP3;MMP14;CCL7;PTGER2;DCBLD2;CCL22;IL6;ITGB3;GP1BA;MYC;GPR132;P2RX4;KIF1B;ROS1;SLC7A1;SLC31A2;EMP3;P2RX7;RNF144B;INHBA;TACR3;OSM;RGS1;NMI;ADM;CCL2;TNFRSF1B;IL1A;TNFSF9;IFNGR2;C5AR1;IRAK2;EBI3;LIF;EREG;SCN1B;FZD5;CXCL6;LDLR;CCL5;ADORA2B;PTGIR;SLC11A2;F3;IRF1;NMUR1;PCDH7;RHOG;CCL17;CCR7;IL18R1;SEMA4D;NAMPT;ITGB8;OPRK1;RTP4;FPR1;STAB1;TACR1;MEFV;SELL;CX3CL1;PTGER4;OSMR;BDKRB1;TNFSF15;IL7R;LCP2;IL2RB;IL12B;HBEGF;CALCRL;IL1R1;ITGA5;TLR3;SRI;TLR1,24.12%,TLR1;SRI;TLR3;ITGA5;IL1R1;CALCRL;HBEGF;IL12B;IL2RB;LCP2;IL7R;TNFSF15;BDKRB1;OSMR;PTGER4;CX3CL1;SELL;MEFV;TACR1;STAB1;FPR1;RTP4;OPRK1;ITGB8;NAMPT;SEMA4D;IL18R1;CCR7;CCL17;RHOG;PCDH7;NMUR1;IRF1;F3;SLC11A2;PTGIR;ADORA2B;CCL5;LDLR;CXCL6;FZD5,41/114
17,HALLMARK_E2F_TARGETS,0.27832461595486185,0.26834006770702995,1.2261315241120412,0.12291666666666666,MYBL2;CCNB2;BUB1B;ATAD2;SPAG5;TUBB;EXOSC8;XPO1;HUS1;NBN;RPA2;CDKN1B;NUP205;RNASEH2A;TIMELESS;RAN;RAD21;ASF1B;RPA3;DCK;RPA1;BARD1;TRA2B;CTCF;ASF1A;STAG1;RFC3;NUP153;LMNB1;HELLS;PDS5B;DONSON;TOP2A;DCLRE1B;DSCC1;GINS1;UBE2S;BRCA2;KIF22;PNN;RANBP1;GINS4;SLBP;PLK4;TK1;POLA2;POLD3;CKS2;NCAPD2;PRIM2;ESPL1;PPM1D;DCTPP1;MCM6;CIT;TRIP13;IPO7;MYC;RFC1;MSH2;POP7;NUDT21;NUP107;SMC3;MCM2;EIF2S1;SSRP1;POLE4;NOLC1;CDCA3;DIAPH3;BRMS1L;MAD2L1;CDC20;NAA38;LIG1;PTTG1;TUBG1;TACC3;PA2G4;XRCC6;WDR90;POLD1;SPC25;PLK1;MELK;MCM3;KIF2C;MCM5;E2F8;CDK4;AURKB;STMN1;CENPE;SPC24;CDCA8;KIF18B,22.62%,MYBL2;CCNB2;BUB1B;ATAD2;SPAG5;TUBB;EXOSC8;XPO1;HUS1;NBN;RPA2;CDKN1B;NUP205;RNASEH2A;TIMELESS;RAN;RAD21;ASF1B;RPA3;DCK;RPA1;BARD1;TRA2B;CTCF;ASF1A;STAG1;RFC3;NUP153;LMNB1,29/97
18,HALLMARK_GLYCOLYSIS,0.29599863502915275,0.2593010206607475,1.2028718152558044,0.1570796460176991,SDC2;STC1;ALG1;B3GAT3;FKBP4;CXCR4;CHST2;IER3;ARPP19;NOL3;XYLT2;PPIA;CHST1;DPYSL4;NANP;ALDOB;ALDH9A1;PGAM1;HSPA5;GNE;GOT2;ISG20;ALDH7A1;DLD;ME1;MIF;B4GALT7;MERTK;SOD1;PGM2;NDST3;GCLC;EFNA3;TXN;EXT1;B3GNT3;GAPDHS;GYS2;HOMER1;FBP2;KIF20A;ENO1;ZNF292;EGFR;ENO2;GNPDA1;PFKP;SDC3;MXI1;FAM162A;SAP30;MDH2;CLN6;DDIT4;EGLN3;COL5A1;CHST12;PAXIP1;GALK1;GFPT1;LCT;B4GALT1;PGLS;STC2;CHPF;HK2;SRD5A3;CHPF2;MDH1;PGAM2;SPAG4;PPFIA4;ABCB6;ADORA2B;PLOD1;GLCE;BIK;NT5E;GAL3ST1;GOT1;RRAGD;PYGB;SOX9;SLC25A10;LHX9;STMN1;CAPN5;TPST1;IRS2;CHST6;GPC1;TGFBI;MPI;GUSB;PMM2;TALDO1;TFF3;SLC35A3,14.22%,SDC2;STC1;ALG1;B3GAT3;FKBP4;CXCR4;CHST2;IER3;ARPP19;NOL3;XYLT2;PPIA;CHST1;DPYSL4;NANP;ALDOB;ALDH9A1;PGAM1;HSPA5;GNE;GOT2,21/98
19,HALLMARK_DNA_REPAIR,0.34879398157681596,0.26096720039520965,1.161983264022302,0.17928286852589642,SUPT4H1;TK2;SNAPC5;GTF2F1;TYMS;MRPL40;RPA2;RAD52;VPS37B;RPA3;NPR2;BRF2;RFC3;ELL;POLB;GTF2B;POLR2H;DDB1;POLR1D;POLR2A;POLR2G;RALA;GTF2H5;POLR3GL;PNP;GTF2H3;TSG101;POLR2E;POLR3C;ARL6IP1;SAC3D1;CSTF3;POLR2C;ERCC3;POLA2;POLD3;EDF1;COX17;PRIM1;RBX1;POLH;RRM2B;POLR2D;IMPDH2;GTF2A2;RNMT;ADA;TMED2;EIF1B;REV3L;CMPK2;NUDT21;STX3;TAF10;CDA;SSRP1;ERCC4;SF3A3;POLE4;DGCR8;SURF1;POLR2F;NT5C;AK1;LIG1;DDB2;POLD1;SNAPC4;NME3;HCLS1;ERCC5;CCNO;AAAS;SEC61A1;POLL;VPS37D;TAF13,35.94%,SUPT4H1;TK2;SNAPC5;GTF2F1;TYMS;MRPL40;RPA2;RAD52;VPS37B;RPA3;NPR2;BRF2;RFC3;ELL;POLB;GTF2B;POLR2H;DDB1;POLR1D;POLR2A;POLR2G;RALA;GTF2H5;POLR3GL;PNP;GTF2H3;TSG101;POLR2E;POLR3C;ARL6IP1;SAC3D1,31/77
