,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
13,HALLMARK_DNA_REPAIR,0.32509737014441803,0.44208130571153226,1.2777796500832554,0.08375378405650857,TYMS;AK1;ARL6IP1;ADA;GTF2A2;GTF2H3;AAAS;PRIM1;TAF10;SF3A3;SNAPC5;RFC3;POLR3GL;DDB2;NPR2;POLR2G;VPS37B;RBX1;POLR2D;ERCC3;STX3;POLD3;RAD52;COX17;DGCR8;NT5C;SSRP1;POLR2C;GTF2B;CSTF3;REV3L;HCLS1;RNMT;LIG1;NUDT21;POLE4;CMPK2;VPS37D;EIF1B;POLR2A;RPA2;SURF1;GTF2H5;TSG101;POLA2;ERCC5;POLR2H;SAC3D1;BRF2;RALA;TMED2;SUPT4H1;POLL;NME3;RRM2B;POLR2F;POLD1;DDB1;RPA3;TK2;MRPL40;POLB;POLH;POLR2E;POLR3C;EDF1;CCNO;POLR1D;SNAPC4;ERCC4;PNP;CDA;ELL;TAF13;IMPDH2;SEC61A1;GTF2F1,25.81%,TYMS;AK1;ARL6IP1;ADA;GTF2A2;GTF2H3;AAAS;PRIM1;TAF10;SF3A3;SNAPC5;RFC3;POLR3GL;DDB2;NPR2;POLR2G;VPS37B;RBX1;POLR2D;ERCC3;STX3;POLD3;RAD52;COX17;DGCR8;NT5C;SSRP1;POLR2C;GTF2B,29/77
14,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.374468085106383,-0.20521661071848316,-1.217733806821949,0.0,ACADSB;NDUFV2;NDUFB1;NDUFB8;RHOT2;COX17;ATP6V1F;COX5A;NDUFC1;CYB5R3;MTRF1;NDUFA7;GPI;UQCRH;ACAA2;PDK4;COX6A1;ECH1;ATP6V0E1;TIMM17A;ATP6V0C;MRPS15;COX6C;COX8A;MDH1;IDH3A;FDX1;SLC25A20;MRPS22;SDHB;UQCRB;COX6B1;ATP6V1G1;NDUFB2;TIMM50;SURF1;POR;NDUFS4;NDUFA9;IDH2;NDUFS6;UQCRQ;ETFB;NDUFA5;SLC25A4;NDUFAB1;MGST3;NDUFA6;NDUFA4;POLR2F;COX7C;DLST;NDUFA3;RETSAT;ATP6V1D;TIMM10;DECR1;NDUFB5;ISCA1;ACAT1;UQCRFS1;SUCLG1;CS;LDHB;COX5B;SUPV3L1;NDUFC2;AFG3L2;SUCLA2;VDAC1;SDHD;NDUFB7;SLC25A12;DLD;MRPL15;DLAT;UQCRC2;LRPPRC;COX4I1;CYC1;MDH2;TOMM22;OXA1L;ACO2;MRPS30;NDUFS7;ECHS1;OAT;NDUFS8;VDAC2;TIMM13;GOT2;PMPCA;FH;HSPA9;ALDH6A1;GLUD1;UQCRC1;COX10;GRPEL1;MRPL34;PDHB;NQO2,15.85%,NQO2;PDHB;MRPL34;GRPEL1;COX10;UQCRC1;GLUD1;ALDH6A1;HSPA9;FH;PMPCA;GOT2;TIMM13;VDAC2;NDUFS8;OAT;ECHS1;NDUFS7;MRPS30;ACO2;OXA1L;TOMM22;MDH2;CYC1;COX4I1,25/103
15,HALLMARK_PROTEIN_SECRETION,0.39290780141843973,-0.22466781969612978,-1.0638309793570748,0.36538461538461536,SH3GL2;BNIP3;VAMP4;ADAM10;SOD1;VPS45;STX7;STX12;CTSC;MON2;STAM;DST;VAMP3;VPS4B;TSG101;NAPG;ABCA1;SNX2;RAB14;TMED2;KIF1B;TMX1;NAPA;CLN5;TMED10;TOM1L1;TSPAN8;RAB22A;IGF2R;GBF1;SCAMP1;SEC22B;CLTC;YKT6;EGFR;BET1;SEC24D;ATP6V1B1;AP3S1;AP3B1;LMAN1;GOLGA4;ARFGEF2;ARFGEF1;RAB2A;USO1,23.49%,USO1;RAB2A;ARFGEF1;ARFGEF2;GOLGA4;LMAN1;AP3B1;AP3S1;ATP6V1B1;SEC24D;BET1;EGFR;YKT6;CLTC;SEC22B;SCAMP1;GBF1;IGF2R,18/46
16,HALLMARK_MYC_TARGETS_V2,0.40680851063829787,-0.2588359556787039,-1.0927773412484938,0.3333333333333333,IMP4;PLK4;HK2;PLK1;SLC19A1;TMEM97;HSPE1;CDK4;RCL1;IPO4;MCM5;DDX18;PA2G4;WDR74;MAP3K6;DUSP2;FARSA;MRTO4;SORD;NDUFAF4;DCTPP1;SLC29A2;NOC4L;SUPV3L1;UTP20;NOLC1;BYSL;NOP16;MYC;PPRC1;WDR43;PES1;SRM;RRP9;AIMP2;GRWD1,12.82%,GRWD1;AIMP2;RRP9;SRM;PES1;WDR43;PPRC1;MYC;NOP16;BYSL,10/36
17,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.49361702127659574,-0.1856407999918345,-1.0971732900695856,0.0,ABCA3;GAB2;DLC1;FDFT1;TIAM1;MICB;FASN;TIPARP;FKBP4;KLF4;SLC1A1;ELOVL5;MREG;BCL2;FRK;NADSYN1;OPN3;TUBB2B;CLIC3;BLVRB;OVOL2;ADCY9;HSPB8;SIAH2;OLFML3;SULT2B1;CBFA2T3;CYP26B1;RAB17;IGF1R;IL17RB;MED13L;ARL3;ADCY1;RPS6KA2;FARP1;SNX24;RAB31;INPP5F;LRIG1;SLC2A1;JAK2;CELSR2;ITPK1;RAPGEFL1;CHPT1;NAV2;SLC37A1;IGFBP4;AREG;ISG20L2;AFF1;CELSR1;TSKU;SLC7A5;SLC26A2;RHOBTB3;OLFM1;PGR;STC2;TFAP2C;MPPED2;TFF1;SLC19A2;DHRS3;SLC24A3;KRT19;TFF3;PEX11A;EGR3;THSD4;KRT8;GREB1;ELOVL2;SYT12;KLF10;HES1;UGCG;ESRP2;B4GALT1;LAD1;KRT15;INHBB;AKAP1;PRSS23;CLDN7;BHLHE40;TTC39A;FOS;SEC14L2;MYC;ANXA9;NPY1R;TJP3;KDM4B;AMFR;PPIF;NRIP1;FAM102A;SYNGR1;PTGES;KCNK15;KCNK5;CCND1;ENDOD1;SLC9A3R1;SLC22A5;RHOD,16.61%,RHOD;SLC22A5;SLC9A3R1;ENDOD1;CCND1;KCNK5;KCNK15;PTGES;SYNGR1;FAM102A;NRIP1;PPIF;AMFR;KDM4B;TJP3;NPY1R;ANXA9;MYC;SEC14L2;FOS;TTC39A;BHLHE40;CLDN7;PRSS23;AKAP1;INHBB;KRT15,27/108
18,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.5175473063798988,0.4270560679350029,1.2129071555468498,0.2,PDK1;CXCR4;FGF6;UBE2N;ARPC3;CDKN1B;RIT1;TIAM1;CAMK4;GNA14;ATF1;E2F1;CSNK2B;PTPN11;RALB;STAT2;PIKFYVE;THEM4;FGF22;PFN1;CDK4;NCK1;DAPP1;PIN1;MYD88;PTEN;FGF17;NOD1;SLC2A1;ARHGDIA;HSP90B1;RPS6KA1;CFL1;RAF1;ACTR3;NGF;TRAF2;TNFRSF1A;PLA2G12A;PRKAA2;MAP2K3;MAP2K6;PPP2R1B;DUSP3;CALR;CLTC;RIPK1;ADCY2;EGFR;PRKAR2A;VAV3;ITPR2,15.21%,PDK1;CXCR4;FGF6;UBE2N;ARPC3;CDKN1B;RIT1;TIAM1;CAMK4;GNA14;ATF1;E2F1,12/52
19,HALLMARK_MTORC1_SIGNALING,0.677057698273188,0.3854521667413247,1.1447751064052332,0.22768304914744233,MLLT11;STARD4;FADS2;PDK1;SCD;IDI1;CXCR4;SQLE;TXNRD1;FADS1;BUB1;RIT1;PSMD14;CD9;DHCR24;IFI30;LDLR;MCM2;LTA4H;TUBG1;ELOVL5;EGLN3;HK2;PLK1;ME1;TMEM97;PDAP1;GAPDH;HSPE1;POLR3G;GPI;STIP1;SEC11A;GGA2;PPP1R15A;ADIPOR2;PSMC6;CTSC;CCNF;EDEM1;NUP205;DAPP1;RPA1;ARPC5L;GOT1;PPIA;PHGDH;RDH11;QDPR;CORO1A;STC1;SKAP2;SRD5A1;GCLC;MTHFD2L;SLC2A1;UCHL5;PGM1;BCAT1;HSP90B1;GMPS;PSMC2;NMT1;SORD;ENO1;CYB5B;ACTR3;SLC7A5;EIF2S2;COPS5;BTG2;ATP6V1D;RPN1;TM7SF2;NAMPT;PNO1;HMBS;UFM1;MAP2K3;SLC7A11;TES;NUFIP1;CALR;YKT6;DDIT4;PNP;PPA1;SERPINH1;GBE1;ETF1;BHLHE40;PITPNB;SSR1;TUBA4A;GSR;HSPA5;HSPA9;SDF2L1;RRP9;ABCF2;IGFBP5;HSPA4;SLC9A3R1;USO1,26.01%,MLLT11;STARD4;FADS2;PDK1;SCD;IDI1;CXCR4;SQLE;TXNRD1;FADS1;BUB1;RIT1;PSMD14;CD9;DHCR24;IFI30;LDLR;MCM2;LTA4H;TUBG1;ELOVL5;EGLN3;HK2;PLK1;ME1;TMEM97;PDAP1;GAPDH;HSPE1;POLR3G;GPI;STIP1;SEC11A;GGA2,34/104
20,HALLMARK_COMPLEMENT,0.6980071002653983,0.3862769240964883,1.1500345351208527,0.21306532663316582,OLR1;ACTN2;PCSK9;APOC1;L3MBTL4;GP9;FCN1;GCA;NOTCH4;KYNU;C1QA;GNGT2;FCER1G;DOCK4;LTA4H;F10;GZMK;SPOCK2;ANXA5;CTSS;GZMA;ME1;GNAI2;USP15;PRSS36;PREP;IRF2;CDK5R1;PLSCR1;SH2B3;CCL5;GZMB;STX4;ATOX1;TIMP2;LCP2;S100A12;CTSC;IRF1;RHOG;PFN1;CTSO;SERPINC1;FDX1;GNG2;PDGFB;C1R;PRDM4;PLEK;PIK3CG;LRP1;F3;GMFB;GNAI3;TNFAIP3;MT3;AKAP10;RABIF;GNB4;GP1BA;S100A9;JAK2;CDH13;KLKB1;LAP3;CFB;RAF1;DOCK10;TMPRSS6;CALM3;CBLB;CA2;SIRT6;MMP15;ZFPM2;PPP4C;EHD1;APOA4;PRSS3;GNB2;HPCAL4;IL6;MMP13;RNF4;COL4A2;CXCL1;LTF;BRPF3;C3;PIM1;PLA2G4A;DUSP5;MMP8;TFPI2;CFH;KLK1;CP;MMP14;DPP4;PCLO;CDA;F2;F5;HSPA5;KCNIP3,21.99%,OLR1;ACTN2;PCSK9;APOC1;L3MBTL4;GP9;FCN1;GCA;NOTCH4;KYNU;C1QA;GNGT2;FCER1G;DOCK4;LTA4H;F10;GZMK;SPOCK2;ANXA5;CTSS;GZMA;ME1;GNAI2;USP15;PRSS36,25/105
21,HALLMARK_HEME_METABOLISM,0.7161055881353678,0.3915027039284472,1.1566256443643168,0.2054380664652568,TAL1;RHAG;HBBP1;TMCC2;AGPAT4;PSMD9;SELENBP1;ANK1;SIDT2;TNS1;UCP2;CPOX;RAD23A;CIR1;CCDC28A;MFHAS1;PPP2R5B;MOCOS;KAT2B;RBM5;NEK7;EZH1;HBB;UROD;MBOAT2;USP15;SLC11A2;BLVRB;ABCG2;BLVRA;EPOR;E2F2;TRAK2;ALAD;FOXJ2;BNIP3L;ABCB6;RCL1;MXI1;SLC30A10;MINPP1;CAT;GCLM;KHNYN;VEZF1;RANBP10;TFDP2;DCUN1D1;GCLC;DAAM1;SLC2A1;GAPVD1;RIOK3;TMEM9B;PDZK1IP1;GMPS;MGST3;UROS;KEL;UBAC1;SLC25A37;CA2;BTG2;ISCA1;SLC4A1;TOP1;HMBS;ELL2;HEBP1;KLF1;ARHGEF12;MAP2K3;SLC7A11;NFE2L1;SLC25A38;C3;SPTA1;ALDH1L1;SPTB;TSPAN5;LRP10;FN3K;CDR2;ARL2BP;SLC22A4;ALDH6A1;DCAF10;KLF3;PGLS;TYR;SLC30A1;OSBP2;ENDOD1,17.05%,TAL1;RHAG;HBBP1;TMCC2;AGPAT4;PSMD9;SELENBP1;ANK1;SIDT2;TNS1;UCP2;CPOX;RAD23A;CIR1;CCDC28A;MFHAS1;PPP2R5B;MOCOS;KAT2B;RBM5;NEK7;EZH1;HBB,23/93
22,HALLMARK_NOTCH_SIGNALING,0.7325227963525835,-0.23435349820348578,-0.8467842229348281,0.6621621621621622,SAP30;RBX1;DLL1;KAT2A;ST3GAL6;CUL1;HEYL;FZD5;WNT5A;LFNG;NOTCH1;PRKCA;DTX4;HES1;NOTCH2;NOTCH3;JAG1;DTX1;MAML2;CCND1,24.64%,CCND1;MAML2;DTX1;JAG1;NOTCH3;NOTCH2;HES1,7/20
23,HALLMARK_UV_RESPONSE_UP,0.8418789278369466,0.3724363461606989,1.0852842527653668,0.35772357723577236,SULT1A1;ENO2;TACR3;CHRNA5;TCHH;LHX2;NFKBIA;CYP1A1;POLG2;CXCL2;BTG1;CEBPG;FKBP4;IGFBP2;PRPF3;HMOX1;UROD;NPTX2;ATP6V1F;PDAP1;CYB5R1;STIP1;BMP2;IRF1;TAP1;ICAM1;PSMC3;CCK;FURIN;GLS;CDO1;KLHDC3;POLR2H;STK25;GPX3;PRKACA;SLC25A4;PPAT;RXRB;PPP1R2;EPCAM;APOM;CYB5B;CA2;GAL;CREG1;BTG2;OLFM1;RPN1;ONECUT1;TYRO3;IL6;PLCL1;CNP;GGH;DNAJB1;SPR;MRPL23;YKT6;FGF18;MMP14;ABCB1;WIZ;FMO1;FOS;CDC34;NPTXR;TUBA4A;TST;DDX21;HSPA13;CDC5L;PPIF;MSX1;GRPEL1,22.78%,SULT1A1;ENO2;TACR3;CHRNA5;TCHH;LHX2;NFKBIA;CYP1A1;POLG2;CXCL2;BTG1;CEBPG;FKBP4;IGFBP2;PRPF3;HMOX1;UROD;NPTX2;ATP6V1F;PDAP1;CYB5R1,21/75
24,HALLMARK_INFLAMMATORY_RESPONSE,0.8605387848449275,0.3644716243248617,1.0920318570272178,0.30360721442885774,MARCO;OLR1;TACR3;LAMP3;NMUR1;PTGIR;SLC31A2;EMP3;CALCRL;OPRK1;C5AR1;P2RX4;NFKBIA;LDLR;PTGER4;NMI;IL7R;GNA15;IL18R1;FPR1;TNFSF10;TLR3;SLC11A2;IL1R1;HBEGF;TNFSF9;C3AR1;IL1A;MEFV;BST2;IL18RAP;IL10;CCL5;RGS1;P2RX7;LCP2;IRF1;RHOG;RTP4;STAB1;SLAMF1;ICAM1;IL4R;ITGA5;CD48;IL2RB;NOD2;IL1B;ROS1;SEMA4D;CD70;TNFAIP6;F3;RNF144B;CCL2;ABCA1;EBI3;MXD1;GNAI3;CXCL9;KCNJ2;FZD5;TNFRSF1B;GP1BA;CCR7;KIF1B;TLR2;IFNGR2;PTGER2;SLC1A2;CCL17;SRI;IL12B;DCBLD2;ACVR2A;CXCL6;RGS16;RAF1;GPR132;AHR;ADM;SELL;TNFRSF9;CCL24;BTG2;NPFFR2;EREG;RIPK2;SCN1B;CX3CL1;BDKRB1;NAMPT;CCL7;IL6;SLC7A1;OSMR;IFNAR1;HAS2;TLR1;MMP14;TNFSF15;CCL22;ITGB3;OSM;TACR1;ITGB8;CHST2;IRAK2;SELE;MYC;ADORA2B;INHBA;LIF;PCDH7,29.03%,MARCO;OLR1;TACR3;LAMP3;NMUR1;PTGIR;SLC31A2;EMP3;CALCRL;OPRK1;C5AR1;P2RX4;NFKBIA;LDLR;PTGER4;NMI;IL7R;GNA15;IL18R1;FPR1;TNFSF10;TLR3;SLC11A2;IL1R1;HBEGF;TNFSF9;C3AR1;IL1A;MEFV;BST2;IL18RAP;IL10;CCL5;RGS1;P2RX7,35/114
25,HALLMARK_FATTY_ACID_METABOLISM,0.8880115810154069,0.35530378240871313,1.0521081846827185,0.4078549848942598,ENO2;INMT;AOC3;CA4;IDI1;ACAT2;HSD17B11;CPOX;DHCR24;CYP1A1;GAPDHS;GPD1;HSD17B7;FASN;LGALS1;ELOVL5;CPT2;VNN1;RDH16;ME1;UROD;HSP90AA1;S100A10;ACAA2;LTC4S;BLVRA;ADIPOR2;ECH1;ALAD;METAP1;HADH;MDH1;ACSS1;CBR3;SERINC1;GABARAPL1;ACADL;TP53INP2;HSD17B4;RDH11;ACSL1;PRDX6;PTS;NTHL1;YWHAH;ACADS;TDO2;UROS;HSPH1;HSDL2;DLST;PCBD1;CD1D;CEL;RETSAT;CA2;ODC1;NBN;DECR1;ACOT2;FABP1;SUCLG1;OSTC;CA6;SUCLA2;SDHD;ALDH9A1;DLD;AUH;GRHPR;CBR1;MDH2;FMO1;ACO2;BMPR1B;SUCLG2;ECHS1;PTPRG;FH;REEP6;MIF;PDHB;MLYCD;UGDH;SLC22A5,20.15%,ENO2;INMT;AOC3;CA4;IDI1;ACAT2;HSD17B11;CPOX;DHCR24;CYP1A1;GAPDHS;GPD1;HSD17B7;FASN;LGALS1;ELOVL5;CPT2;VNN1;RDH16;ME1;UROD,21/85
26,HALLMARK_XENOBIOTIC_METABOLISM,0.891269068130983,0.35640467259857317,1.062443579068506,0.39959839357429716,F11;VTN;RBP4;GSTA3;CYP27A1;CCL25;LCAT;PTGDS;ALDH2;LEAP2;KYNU;CSAD;GSTO1;CYP1A1;PMM1;F10;ELOVL5;HMOX1;ADH5;GNMT;VNN1;PTGES3;UPB1;ATOH8;TMEM97;HGFAC;TPST1;IL1R1;ARPP19;PGD;BLVRB;MAN1A1;PDK4;APOE;ECH1;PSMB10;GSS;ACP2;IRF8;GABARAPL1;MT2A;MTHFD1;GCNT2;POR;CDO1;CAT;ABCD2;HSD17B2;GCLC;DCXR;HACL1;AKR1C3;PTS;FETUB;BCAT1;SLC35B1;TDO2;NMT1;MPP2;IGFBP4;NFS1;ETS2;CFB;CRP;NPC1;DDAH2;CYP2S1;RETSAT;CYP1A2;CA2;ACOX2;AOX1;ID2;ABCC2;FABP1;CYP2J2;TNFRSF1A;GAD1;NINJ1;REG1A;ENPEP;TAT;GCKR;ARG2;ABCC3;SLC35D1;ALDH9A1;TTPA;PEMT;PINK1;XDH;ENTPD5;ABHD6;SERPINA6;DHRS7;CDA;CBR1;FMO1;ACO2;MCCC2;SSR3;GSR;SERTAD1;FAH;LONP1;TYR;EPHA2;PTGES;UGDH;ARG1,22.24%,F11;VTN;RBP4;GSTA3;CYP27A1;CCL25;LCAT;PTGDS;ALDH2;LEAP2;KYNU;CSAD;GSTO1;CYP1A1;PMM1;F10;ELOVL5;HMOX1;ADH5;GNMT;VNN1;PTGES3;UPB1;ATOH8;TMEM97;HGFAC;TPST1;IL1R1,28/110
27,HALLMARK_MYOGENESIS,0.9102175871899789,0.350556942531725,1.0354098749947307,0.4484848484848485,SGCG;ACTN2;MYBPC3;PPFIA4;CFD;SCD;NOS1;TNNC1;AK1;VIPR1;MYL3;SCHIP1;RIT1;ACTN3;OCEL1;MYOM2;MEF2D;MYF6;LPIN1;CNN3;EIF4A2;HBEGF;GABARAPL2;ADCY9;SORBS3;HSPB8;TPM3;SOD3;MYH3;MYL7;LSP1;TGFB1;SYNGR2;ACSL1;HRC;PFKM;PPP1R3C;DAPK2;ITGA7;CKB;IGFBP7;MYL2;GPX3;CDH13;HSPB2;NAV2;MYBPH;NOTCH1;MAPRE3;CASQ2;TNNI1;COX7A1;TCAP;ERBB3;CKM;DES;STC2;ACTA1;MYH7;CACNG1;COL4A2;MYH4;GNAO1;BDKRB2;SPARC;PVALB;SPDEF;ITGB5;MYH1;GADD45B;AKT2;SLN;EPHB3;APOD;FGF2;TNNC2;KLF5;BHLHE40;MYH8;ACTC1;CHRNB1;COX6A2;COL6A2;MYH9;AEBP1;RB1;FLII;PTGIS;SPEG;COL15A1;COL3A1;COL1A1,10.45%,SGCG;ACTN2;MYBPC3;PPFIA4;CFD;SCD;NOS1;TNNC1;AK1;VIPR1;MYL3;SCHIP1;RIT1,13/92
28,HALLMARK_GLYCOLYSIS,0.9478753699413404,0.27423035700685217,0.8062410336860035,0.8544176706827309,LHX9;ENO2;FBP2;PPFIA4;CXCR4;STMN1;PFKP;SAP30;GAPDHS;KIF20A;FKBP4;CLN6;IRS2;EGLN3;MPI;HK2;NDST3;SOD1;LCT;ME1;PGAM1;TPST1;ISG20;B3GAT3;SPAG4;ARPP19;GUSB;PAXIP1;NOL3;TXN;MDH1;ABCB6;GOT1;GLCE;MXI1;PPIA;STC1;GALK1;SLC35A3;GCLC;SDC3;NANP;CHST12;GAL3ST1;TALDO1;FAM162A;SRD5A3;CHST1;SOX9;ENO1;ZNF292;ALDH7A1;GNPDA1;RRAGD;STC2;EXT1;TFF3;TGFBI;ALDOB;CAPN5;SDC2;BIK;GNE;ALDH9A1;PMM2;DLD;B4GALT1;DDIT4;CHST6;MERTK;EFNA3;MDH2;EGFR;HOMER1;SLC25A10;GPC1;CHST2;PLOD1;ADORA2B;GOT2;CHPF2;XYLT2;B3GNT3;HSPA5;NT5E;IER3;ALG1;PGLS;DPYSL4;MIF;PYGB;PGM2;GFPT1;B4GALT7;CHPF;COL5A1,22.07%,LHX9;ENO2;FBP2;PPFIA4;CXCR4;STMN1;PFKP;SAP30;GAPDHS;KIF20A;FKBP4;CLN6;IRS2;EGLN3;MPI;HK2;NDST3;SOD1;LCT;ME1;PGAM1;TPST1;ISG20;B3GAT3,24/96
29,HALLMARK_PANCREAS_BETA_CELLS,0.9495777754799573,0.3203536886682541,0.8227658482836098,0.7188940092165899,GCK;ISL1;ABCC8;SRP14;NEUROG3;SEC11A;ELP4;PCSK2;NEUROD1;CHGA;PAX4;PDX1;HNF1A;SYT13;SLC2A2;SCGN;NKX2-2;DPP4;FOXO1;SST;PCSK1;NKX6-1;SRPRB,9.70%,GCK;ISL1;ABCC8,3/23
30,HALLMARK_UV_RESPONSE_DN,0.9570687031921651,0.29008327901322695,0.8352102434218965,0.7838939857288482,CAV1;GRK5;DLC1;SCHIP1;FBLN5;CDKN1B;LDLR;PRKCE;CDON;NEK7;ZMIZ1;SYNJ2;PEX14;MAGI2;WDR37;DUSP1;PTPN21;RASA2;SMAD3;IGF1R;NRP1;DAB2;PDGFRB;CAP2;MT1E;PIK3CD;F3;PTEN;PIAS3;SIPA1L1;ANXA4;SCN8A;MTA1;PHF3;BMPR1A;SRI;MAP1B;PRKAR2B;MRPS31;ACVR2A;PRKCA;RUNX1;RND3;MGMT;RXRA;SMAD7;DBP;TGFBR3;LTBP1;SNAI2;SLC7A1;SDC2;HAS2;NFIB;NOTCH2;LAMC1;AGGF1;ITGB3;BHLHE40;MYC;ADORA2B;KALRN;COL1A2;IGFBP5;COL3A1;COL5A2;COL1A1,23.13%,CAV1;GRK5;DLC1;SCHIP1;FBLN5;CDKN1B;LDLR;PRKCE;CDON;NEK7;ZMIZ1;SYNJ2;PEX14;MAGI2;WDR37,15/67
31,HALLMARK_MYC_TARGETS_V1,0.9607473765678708,0.2930768712299002,0.8655094190056944,0.7658291457286432,TYMS;PSMA2;UBA2;HNRNPA3;SNRPA1;MCM6;MAD2L1;ERH;PSMD14;TRA2B;CCNA2;MCM2;XPO1;SNRPG;ILF2;PSMD8;PTGES3;RAN;RANBP1;CDC20;PSMB2;HDAC2;CCT5;COX5A;YWHAQ;PSMD3;PSMA6;SNRPD1;HSPE1;GLO1;RRM1;SF3B3;PSMC6;PWP1;PSMD7;PSMA1;CDK4;PSMA7;PSMB3;SNRPA;SMARCC1;CLNS1A;CUL1;EIF3J;MCM5;PPIA;DDX18;HDDC2;XRCC6;PSMD1;FBL;PA2G4;PRPF31;NDUFAB1;KPNB1;CCT2;SSBP1;STARD7;RPS10;ODC1;EIF2S2;COPS5;LSM7;SNRPD3;RAD23B;LSM2;SET;CAD;MRPS18B;VDAC1;NOLC1;FAM120A;MRPL23;EIF2S1;EXOSC7;DHX15;RUVBL2;CYC1;CCT4;HSP90AB1;ETF1;SRPK1;NOP16;MYC;AP3S1;DDX21;C1QBP;TUFM;RPS6;EIF3D;GOT2;IMPDH2;RPS3;RSL1D1;PABPC1;SRM;RRP9;AIMP2;RPL22;RPL18,23.77%,TYMS;PSMA2;UBA2;HNRNPA3;SNRPA1;MCM6;MAD2L1;ERH;PSMD14;TRA2B;CCNA2;MCM2;XPO1;SNRPG;ILF2;PSMD8;PTGES3;RAN;RANBP1;CDC20;PSMB2;HDAC2;CCT5;COX5A;YWHAQ;PSMD3;PSMA6;SNRPD1;HSPE1,29/100
32,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.9740236121333034,0.2804272980951513,0.8423780945182089,0.7971887550200804,OLR1;B4GALT5;IL23A;MAP3K8;DRAM1;KYNU;NFKBIA;CCNL1;PFKFB3;CXCL2;BTG1;LDLR;KLF2;PTGER4;TIPARP;KLF4;IRS2;IL7R;SNN;CXCL3;DNAJB4;HBEGF;CD80;TNFSF9;BMP2;DENND5A;PPP1R15A;IL1A;CCL5;DUSP1;TNIP1;IRF1;SMAD3;TAP1;TANK;ICAM1;STAT5A;IL1B;PLK2;YRDC;TNFAIP2;TRAF1;PLEK;TSC22D1;TRIP10;ZC3H12A;TNFAIP6;F3;SGK1;CCL2;ABCA1;MXD1;TNFAIP3;MARCKS;PTGS2;KLF9;PER1;IFIT2;NR4A2;TLR2;IFNGR2;TNFAIP8;REL;DUSP2;IL12B;AREG;CXCL6;ETS2;PNRC1;TNFRSF9;EIF1;CSF2;BTG2;KDM6B;ZFP36;MSC;ID2;BCL3;EHD1;RIPK2;NINJ1;NAMPT;TNF;IL6;BIRC2;SOCS3;CXCL1;EGR3;GADD45A;MAP2K3;TRIB1;NFKBIE;KLF10;HES1;SDC4;EGR1;B4GALT1;RELB;DUSP5;GADD45B;GFPT2;JAG1;F2RL1;BHLHE40;TUBB2A;FOS;MYC;INHBA;TNC;FOSL1;PANX1;IER2;IER3;FOSL2;LIF;SPSB1;CCND1,17.64%,OLR1;B4GALT5;IL23A;MAP3K8;DRAM1;KYNU;NFKBIA;CCNL1;PFKFB3;CXCL2;BTG1;LDLR;KLF2;PTGER4;TIPARP;KLF4;IRS2;IL7R;SNN,19/117
33,HALLMARK_APICAL_SURFACE,0.9849627753076208,0.33588190697002024,0.8684360298318395,0.675645342312009,PCSK9;MDGA1;SCUBE1;ADAM10;CROCC;ADIPOR2;FLOT2;NCOA6;HSPB1;IL2RB;AKAP7;ATP8B1;CD160;DCBLD2;RTN4RL1;SLC34A3;CX3CL1;EPHB4;RHCG;B4GALT1;LYPD3;EFNA5;SLC2A4;THY1,14.91%,PCSK9;MDGA1;SCUBE1;ADAM10,4/24
34,HALLMARK_ADIPOGENESIS,0.9863716265122531,0.17727188367397403,0.5325711580284562,0.9919759277833501,SULT1A1;COQ5;ALDH2;LPL;UCP2;PFKFB3;SCP2;PLIN2;IFNGR1;FZD4;CPT2;COQ3;BAZ2A;SOD1;ME1;PEX14;SLC19A1;ANGPT1;ACAA2;CD302;MCCC1;LTC4S;PTCD3;APOE;ADIPOR2;COX6A1;YWHAG;ECH1;HSPB8;ABCB8;COX8A;TANK;HADH;STAT5A;IDH3A;DRAM2;LPCAT3;SDHB;ACADL;NKIRAS1;DNAJC15;QDPR;POR;RNF11;CAT;ABCA1;ITGA7;UQCRQ;ATP1B3;ETFB;GPX3;PGM1;CHUK;NDUFA5;RIOK3;ACADS;NDUFAB1;MGST3;NMT1;MAP4K3;REEP5;TALDO1;PPP1R15B;ESYT1;DBT;RETSAT;GPAM;DECR1;PREB;SUCLG1;CS;DHRS7B;SNCG;GHITM;ADIG;VEGFB;GADD45A;SLC25A1;NDUFB7;C3;DLD;MRPL15;DLAT;PEMT;ADIPOQ;JAGN1;DHRS7;CYC1;MDH2;GBE1;COL4A1;SLC25A10;ACO2;COQ9;CCNG2;SLC27A1;TST;ECHS1;DNAJB9;ESRRA;SAMM50;CHCHD10;BCL2L13;MTCH2;LIPE;FAH;UQCRC1;GRPEL1;REEP6;COL15A1;EPHX2,28.94%,SULT1A1;COQ5;ALDH2;LPL;UCP2;PFKFB3;SCP2;PLIN2;IFNGR1;FZD4;CPT2;COQ3;BAZ2A;SOD1;ME1;PEX14;SLC19A1;ANGPT1;ACAA2;CD302;MCCC1;LTC4S;PTCD3;APOE;ADIPOR2;COX6A1;YWHAG;ECH1,28/111
