,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
0,HALLMARK_HEDGEHOG_SIGNALING,0.20855614973262032,-0.30390904465806307,-1.1329714902829215,0.1794871794871795,SCG2;HEY2;NRP1;CDK5R1;SHH;RTN1;CRMP1;SLIT1;LDB1;TLE1;ETS2;UNC5C;THY1;MYH9;CELSR1;NKX6-1;DPYSL2,57.24%,DPYSL2;NKX6-1;CELSR1;MYH9;THY1;UNC5C;ETS2;TLE1;LDB1;SLIT1;CRMP1;RTN1;SHH;CDK5R1;NRP1;HEY2,16/17
1,HALLMARK_MITOTIC_SPINDLE,0.7314994442852633,0.420232685373198,1.129237503851683,0.112,ACTN4;TRIO;TUBGCP3;RICTOR;PLEKHG2;MARCKS;KIF2C;KIFAP3;WASF2;CAPZB;PIF1;RAB3GAP1;NCK1;RASA2;ECT2;DST;FGD6;RHOF;KNTC1;NEK2;CENPF;ARL8A;KIF3C;SOS1;SPTBN1;LRPPRC;ALMS1;TUBA4A;RASAL2;CEP250;PREX1;ARHGAP10;MAPRE1;KIF3B;NOTCH2;CENPE;SASS6;ARHGAP29;ROCK1;CEP192;TUBD1;DYNLL2;CDC42EP4;ESPL1;LATS1;ANLN;STK38L;TOP2A;DOCK4;WASL;MYO1E;CCNB2;ARFGEF1;HOOK3;KIF5B;FGD4;NET1;SSH2;MARK4;FSCN1;RAPGEF5;CD2AP;CENPJ;BRCA2;PCGF5;KIF20B;SMC3;TUBGCP2;KIF11;KIF22;TAOK2;FARP1;CDC42EP2;MAP3K11;TIAM1;KATNB1;NEDD9;RANBP9;PKD2;KIF1B;ARHGEF12;NUMA1;CEP57;SAC3D1;TBCD;MYH10;LLGL1;PAFAH1B1;DYNC1H1;ABL1;RABGAP1;KPTN;CDC42EP1;SYNPO;MYH9;ARAP3;LMNB1;SHROOM1;PLK1;DOCK2;RHOT2;ARHGDIA;BUB1;MAP1S;RFC1;PPP4R2;ARHGEF3;PCM1,36.87%,ACTN4;TRIO;TUBGCP3;RICTOR;PLEKHG2;MARCKS;KIF2C;KIFAP3;WASF2;CAPZB;PIF1;RAB3GAP1;NCK1;RASA2;ECT2;DST;FGD6;RHOF;KNTC1;NEK2;CENPF;ARL8A;KIF3C;SOS1;SPTBN1;LRPPRC;ALMS1;TUBA4A;RASAL2;CEP250;PREX1;ARHGAP10;MAPRE1;KIF3B;NOTCH2;CENPE;SASS6;ARHGAP29;ROCK1;CEP192;TUBD1;DYNLL2;CDC42EP4;ESPL1;LATS1;ANLN;STK38L,47/108
2,HALLMARK_SPERMATOGENESIS,0.7388658583100798,0.44874805349704816,1.1582241582790185,0.11911911911911911,PGS1;GAPDHS;ACRBP;SHE;SPATA6;KIF2C;MAST2;TEKT2;IL12RB2;STAM2;TOPBP1;GAD1;PEBP1;NOS1;NEK2;LPIN1;GMCL1;NCAPH;CST8;DNAJB8;SYCP1;HSPA4L;MTNR1A;DCC;NPY5R;ACE;COIL;MAP7;CFTR;DBF4;GPR182;DMRT1;ODF1;BRAF;CCNB2;CLVS1;TSN;TNP1;HTR5A;HOXB1;TUBA3C;ELOVL3;IDE;TLE4;CSNK2A2;HSPA1L;MTOR;SLC2A5;CLPB;CNIH2;DDX25;JAM3;ALOX15;YBX2;TNNI3;TULP2;CAMK4;SLC12A2;TALDO1;DMC1;PHKG2;BUB1;PRKAR2A;PCSK4,45.99%,PGS1;GAPDHS;ACRBP;SHE;SPATA6;KIF2C;MAST2;TEKT2;IL12RB2;STAM2;TOPBP1;GAD1;PEBP1;NOS1;NEK2;LPIN1;GMCL1;NCAPH;CST8;DNAJB8;SYCP1;HSPA4L;MTNR1A;DCC;NPY5R;ACE;COIL;MAP7;CFTR;DBF4;GPR182;DMRT1;ODF1;BRAF;CCNB2;CLVS1;TSN;TNP1,38/64
3,HALLMARK_COMPLEMENT,0.7400216810872664,0.42489059966756204,1.1367448355015934,0.098,TIMP2;COL4A2;C1R;FCER1G;SERPINC1;S100A9;S100A12;PCSK9;F5;HPCAL4;C1QA;CDA;KYNU;DPP4;GCA;F10;PLSCR1;CP;GNB4;ME1;PREP;LTA4H;PRDM4;SH2B3;CFH;PLA2G4A;RABIF;ACTN2;PLEK;KCNIP3;DOCK10;CTSS;GP9;CBLB;GNAI3;KLKB1;IRF2;L3MBTL4;CTSO;F3;TNFAIP3;IL6;AKAP10;OLR1;PCLO;TFPI2;GNB2;PIK3CG;LRP1;DOCK4;USP15;JAK2;ZFPM2;CA2;PRSS3;CDK5R1;CCL5;GNGT2;GZMB;GNG2;MMP14;GMFB;RNF4;APOC1;KLK1;CALM3;PIM1;BRPF3;DUSP5;SPOCK2;PPP4C;CDH13;MMP15;LTF;RAF1;NOTCH4;CFB;ANXA5;FDX1;MMP8;MMP13;CTSC;APOA4;EHD1;F2;GP1BA;PFN1;FCN1;HSPA5;GZMK;GZMA;TMPRSS6;ATOX1;PDGFB;IRF1;RHOG;MT3;STX4;PRSS36;LCP2;CXCL1;LAP3;GNAI2;C3;SIRT6,43.28%,TIMP2;COL4A2;C1R;FCER1G;SERPINC1;S100A9;S100A12;PCSK9;F5;HPCAL4;C1QA;CDA;KYNU;DPP4;GCA;F10;PLSCR1;CP;GNB4;ME1;PREP;LTA4H;PRDM4;SH2B3;CFH;PLA2G4A;RABIF;ACTN2;PLEK;KCNIP3;DOCK10;CTSS;GP9;CBLB;GNAI3;KLKB1;IRF2;L3MBTL4;CTSO;F3;TNFAIP3;IL6;AKAP10;OLR1;PCLO;TFPI2;GNB2;PIK3CG;LRP1;DOCK4;USP15;JAK2;ZFPM2,53/105
4,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.7436612932367052,0.42859985186819266,1.1460789307774581,0.103,GPI;ECH1;NDUFS6;TIMM50;COX6B1;UQCRFS1;NDUFA9;IDH3A;MGST3;UQCRH;MRPS15;IDH2;COX5A;SDHB;CYC1;MRPS22;SLC25A12;COX6A1;NDUFB5;TIMM17A;FH;LRPPRC;MDH1;RETSAT;COX5B;SUCLG1;COX17;NDUFC1;SLC25A4;ACAA2;AFG3L2;NDUFV2;LDHB;CS;NDUFA5;POR;MDH2;DLD;TIMM10;PDK4;ATP6V1F;UQCRB;COX6C;NDUFB2;DECR1;MRPL15;OXA1L;GRPEL1;MRPS30;NDUFA4;MTRF1;SUCLA2;ACADSB;VDAC2;OAT;ECHS1;GLUD1;NDUFB8;SUPV3L1;ISCA1;NQO2;GOT2;COX4I1;DLST;ALDH6A1;NDUFB1;ACAT1;FDX1;NDUFC2;NDUFS8;SDHD;DLAT;COX8A;COX10;ATP6V1D;NDUFA3;ETFB;PMPCA;SURF1;ATP6V1G1;NDUFS4;POLR2F;ATP6V0E1;HSPA9;VDAC1;UQCRQ;ACO2;NDUFA6;TOMM22;CYB5R3;NDUFAB1;COX7C;UQCRC2;ATP6V0C;RHOT2;MRPL34;NDUFB7;NDUFA7;SLC25A20;UQCRC1;TIMM13;NDUFS7;PDHB,14.78%,GPI;ECH1;NDUFS6;TIMM50;COX6B1;UQCRFS1;NDUFA9;IDH3A;MGST3;UQCRH;MRPS15;IDH2;COX5A;SDHB;CYC1;MRPS22;SLC25A12;COX6A1;NDUFB5,19/103
5,HALLMARK_PROTEIN_SECRETION,0.7513667784179499,0.4422871346179951,1.118317769873427,0.22166499498495487,SH3GL2;VAMP4;STX12;RAB22A;DST;TMED2;ATP6V1B1;VPS45;ARFGEF2;SEC22B;SEC24D;VPS4B;LMAN1;CLTC;NAPG;TOM1L1;STX7;IGF2R;EGFR;BET1;YKT6;TSPAN8;MON2;ADAM10;ARFGEF1;RAB2A;STAM;TMX1;BNIP3;GBF1;ABCA1;CLN5;SOD1;GOLGA4;VAMP3;TMED10;KIF1B;CTSC;TSG101;RAB14;NAPA;SNX2;AP3S1;SCAMP1;AP3B1;USO1,48.50%,SH3GL2;VAMP4;STX12;RAB22A;DST;TMED2;ATP6V1B1;VPS45;ARFGEF2;SEC22B;SEC24D;VPS4B;LMAN1;CLTC;NAPG;TOM1L1;STX7;IGF2R;EGFR;BET1;YKT6;TSPAN8;MON2;ADAM10;ARFGEF1;RAB2A;STAM,27/46
6,HALLMARK_GLYCOLYSIS,0.791615642502961,0.39863479515119815,1.0597622147766237,0.299,GAPDHS;IRS2;ENO2;EFNA3;FKBP4;ALDH9A1;STMN1;SDC3;CLN6;GLCE;MPI;EXT1;LCT;CXCR4;CHST2;ZNF292;NT5E;ME1;RRAGD;LHX9;PPFIA4;HK2;MDH1;GFPT1;ABCB6;CHPF;GPC1;SPAG4;PYGB;NANP;NDST3;FAM162A;SLC35A3;SAP30;GALK1;SOX9;ARPP19;B3GAT3;GYS2;MDH2;DLD;EGFR;GUSB;TPST1;PPIA;PGAM2;SDC2;CHPF2;B4GALT1;PFKP;GNE;XYLT2;PAXIP1;CHST12;GCLC;MXI1;DPYSL4;PGAM1;DDIT4;GOT1;IER3;ISG20;TXN;ALDOB;FBP2;SOD1;CHST6;NOL3;GOT2;TFF3;SRD5A3;ENO1;PLOD1;CAPN5;CHST1;ADORA2B;COL5A1;HSPA5;GAL3ST1;GNPDA1;B4GALT7;STC2;MIF;KIF20A;TGFBI;ALDH7A1;BIK;TALDO1;HOMER1;PMM2;ALG1;MERTK;SLC25A10;PGM2;B3GNT3;PGLS;STC1;EGLN3,49.77%,GAPDHS;IRS2;ENO2;EFNA3;FKBP4;ALDH9A1;STMN1;SDC3;CLN6;GLCE;MPI;EXT1;LCT;CXCR4;CHST2;ZNF292;NT5E;ME1;RRAGD;LHX9;PPFIA4;HK2;MDH1;GFPT1;ABCB6;CHPF;GPC1;SPAG4;PYGB;NANP;NDST3;FAM162A;SLC35A3;SAP30;GALK1;SOX9;ARPP19;B3GAT3;GYS2;MDH2;DLD;EGFR;GUSB;TPST1;PPIA;PGAM2;SDC2;CHPF2;B4GALT1;PFKP;GNE;XYLT2;PAXIP1,53/98
7,HALLMARK_TGF_BETA_SIGNALING,0.7972015337361734,0.4904411931488149,1.1640512100879683,0.20609137055837565,FURIN;HDAC1;ID3;SMAD3;BMPR2;LEFTY2;ID2;SPTBN1;BMP2;BCAR3;SMAD7;RAB31;SMURF2;THBS1;KLF10;BMPR1A;IFNGR2;CDH1;LTBP2;CDK9;PPP1R15A;TGFB1;SLC20A1;RHOA,33.72%,FURIN;HDAC1;ID3;SMAD3;BMPR2;LEFTY2;ID2;SPTBN1;BMP2;BCAR3;SMAD7;RAB31;SMURF2,13/24
8,HALLMARK_ANDROGEN_RESPONSE,0.8071980114719961,0.4106693835819247,1.0458022258049422,0.37675350701402804,ANKH;DHCR24;TMEM50A;ALDH1A3;PIAS1;STK39;PGM3;UBE2J1;RAB4A;SEC24D;GNAI3;LMAN1;SPCS3;APPBP2;MAP7;SGK1;KRT8;AKAP12;PA2G4;SLC38A2;DNAJB9;STEAP4;FADS1;SORD;B2M;XRCC5;B4GALT1;KRT19;IDI1;SRF;ELOVL5;TSC22D1;ZMIZ1;ARID5B;SCD;ABCC4;ADAMTS1;GPD1L;SPDEF;MAK;BMPR1B;HERC3;PTPN21;CCND1;HSD17B14;SLC26A2;TNFAIP8;SRP19;XRCC6;ELL2;IQGAP2;MERTK;NKX3-1;GSR,46.81%,ANKH;DHCR24;TMEM50A;ALDH1A3;PIAS1;STK39;PGM3;UBE2J1;RAB4A;SEC24D;GNAI3;LMAN1;SPCS3;APPBP2;MAP7;SGK1;KRT8;AKAP12;PA2G4;SLC38A2;DNAJB9;STEAP4;FADS1;SORD;B2M;XRCC5;B4GALT1;KRT19,28/54
9,HALLMARK_P53_PATHWAY,0.8075247579794586,0.4166067487900648,1.1038305197388831,0.168,CCND2;SLC35D1;SLC19A2;SESN1;PLK3;GADD45A;FUCA1;RPS27L;PVT1;ABCC5;TM4SF1;PRKAB1;BTG1;DRAM1;BTG2;PTPN14;TNNI1;MXD1;TPRKB;RETSAT;VAMP8;RGS16;TCHH;S100A10;ADA;TXNIP;BMP2;SEC61A1;FAM162A;DNTTIP2;SERPINB5;HSPA4L;SLC7A11;PROCR;CDKN2AIP;PPM1D;CLCA2;PERP;TM7SF3;LDHB;CSRNP2;WWP1;INHBB;GLS2;CDK5R1;TRAF4;ABHD4;CGRRF1;GPX2;MXD4;POLH;RB1;TSC22D1;NUDT15;DEF6;DDIT4;ZNF365;IER3;AEN;KLF4;NINJ1;ERCC5;CDH13;SOCS1;TAP1;EPHA2;FOS;CTSF;RAD9A;ST14;RRP8;DDB2;DCXR;TAX1BP3;ZFP36L1;RXRA;NOTCH1;AK1;RALGDS;RPL18;PPP1R15A;TGFB1;TCN2;LIF;HMOX1;HDAC3;HBEGF;PMM1;CD81;PLK2;EPS8L2;F2R;ANKRA2;RAB40C;IL1A;IFI30;MAPKAPK3;TNFSF9;KIF13B,36.90%,CCND2;SLC35D1;SLC19A2;SESN1;PLK3;GADD45A;FUCA1;RPS27L;PVT1;ABCC5;TM4SF1;PRKAB1;BTG1;DRAM1;BTG2;PTPN14;TNNI1;MXD1;TPRKB;RETSAT;VAMP8;RGS16;TCHH;S100A10;ADA;TXNIP;BMP2;SEC61A1;FAM162A;DNTTIP2;SERPINB5;HSPA4L;SLC7A11;PROCR;CDKN2AIP;PPM1D;CLCA2;PERP;TM7SF3;LDHB,40/99
