,Term,fdr,es,nes,pval,matched_genes,gene %,lead_genes,tag %
11,HALLMARK_INTERFERON_ALPHA_RESPONSE,1.0,-0.5177120264500983,-0.989073503402673,0.586,LGALS3BP;IL7;RIPK2;OGFR;PROCR;RNF31;IRF9;PSME2;NMI;LAMP3;B2M;SAMD9;SAMD9L;PNPT1;CMPK2;RSAD2;LAP3;ISG20;STAT2;TDRD7;RTP4;PLSCR1;IL4R;NUB1;TMEM140;PARP12;IRF2;DDX60;IFI35;CNP;DHX58;TRIM25;TRIM21;BATF2;IFI30;BST2;PARP14;IRF1;USP18;SLC25A28;IFIT2;TAP1;HLA-C;TRIM26;GMPR;UBA7;SELL;TXNIP;GBP4;GBP2;IFI44,22.43%,IFI44;GBP2;GBP4;TXNIP;SELL;UBA7;GMPR;TRIM26;HLA-C;TAP1;IFIT2;SLC25A28,12/51
12,HALLMARK_APOPTOSIS,1.0,-0.5213461632531959,-0.9990838553428381,0.557,SMAD7;ENO2;CCND2;TIMP2;PLCB2;ANKH;DAP;EMP1;CDKN1B;BCL2L2;LUM;BMP2;TNFSF10;BCL2L10;HSPB1;PPP3R1;RETSAT;IL6;ISG20;CD38;EREG;GADD45B;AVPR1A;ERBB3;IGFBP6;ANXA1;DNAJC3;GSR;BNIP3L;EGR3;SOD1;GNA15;CAV1;ROCK1;TOP2A;CCND1;F2;PPP2R5B;FEZ1;GUCY2D;MMP2;ETF1;PDGFRB;IRF1;F2R;HMOX1;BIK;RHOT2;GPX3;TNFRSF12A;IL1B;SLC20A1;IL1A;MGMT;VDAC2;IGF2R;IFNGR1;TAP1;TNF;IER3;NEDD9;BTG2;RNASEL;PEA15;TXNIP;DPYD;TGFBR3;CD2;BCL10;GADD45A,24.49%,GADD45A;BCL10;CD2;TGFBR3;DPYD;TXNIP;PEA15;RNASEL;BTG2;NEDD9;IER3;TNF;TAP1;IFNGR1;IGF2R;VDAC2;MGMT;IL1A;SLC20A1;IL1B,20/70
13,HALLMARK_APICAL_SURFACE,1.0,-0.535902169605383,-1.0194226503658446,0.5195586760280843,ADIPOR2;NCOA6;LYPD3;ADAM10;HSPB1;EPHB4;ATP8B1;RHCG;B4GALT1;FLOT2;THY1;SLC2A4;RTN4RL1;DCBLD2;SLC34A3;CX3CL1;EFNA5;IL2RB;SCUBE1;AKAP7;MDGA1;CD160;PCSK9;CROCC,18.62%,CROCC;PCSK9;CD160;MDGA1;AKAP7,5/24
14,HALLMARK_HEME_METABOLISM,1.0,-0.5330353425008353,-1.0330152761448184,0.399,PSMD9;MOCOS;FOXJ2;CA2;ANK1;RIOK3;TOP1;HEBP1;LRP10;DAAM1;KHNYN;GMPS;SPTB;RAD23A;EPOR;KLF1;C3;DCUN1D1;BLVRB;BLVRA;MBOAT2;KLF3;CIR1;TRAK2;USP15;ALAD;ISCA1;SLC11A2;BNIP3L;MFHAS1;SLC25A37;TFDP2;RANBP10;RCL1;DCAF10;KEL;SLC7A11;TSPAN5;ALDH6A1;ABCG2;TNS1;ABCB6;EZH1;MAP2K3;SLC4A1;NFE2L1;VEZF1;SIDT2;CAT;HBB;HBBP1;TMEM9B;PPP2R5B;TYR;ARHGEF12;HMBS;UCP2;ENDOD1;FN3K;PGLS;ALDH1L1;CPOX;GAPVD1;UBAC1;ARL2BP;SLC22A4;ELL2;OSBP2;CDR2;UROS;MXI1;MINPP1;AGPAT4;CCDC28A;GCLC;RHAG;RBM5;SLC25A38;KAT2B;SLC30A10;SLC30A1;TMCC2;BTG2;NEK7;MGST3;SPTA1;SELENBP1;GCLM;TAL1;PDZK1IP1;UROD;SLC2A1;E2F2,23.61%,E2F2;SLC2A1;UROD;PDZK1IP1;TAL1;GCLM;SELENBP1;SPTA1;MGST3;NEK7;BTG2;TMCC2;SLC30A1;SLC30A10;KAT2B;SLC25A38;RBM5;RHAG;GCLC;CCDC28A;AGPAT4;MINPP1;MXI1;UROS,24/93
15,HALLMARK_ANGIOGENESIS,1.0,-0.27472987711045743,-0.5164160836898107,0.9849246231155779,CCND2;OLR1;LUM;JAG1;LRPAP1;MSX1;PGLYRP1;KCNJ8;CXCL6;PF4;COL3A1;COL5A2;STC1;SLCO2A1;SERPINA5;PRG2;VTN;APOH;LPL;FSTL1;NRP1;TNFRSF21,20.59%,TNFRSF21;NRP1,2/22
16,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1.0,-0.6329958037601991,-1.1860979705367407,0.11055276381909548,SRXN1;TXNRD1;SBNO2;TXN;GSR;SOD1;MPO;CAT;FTL;LSP1;TXNRD2;NDUFA6;GPX3;ATOX1;PDLIM1;HHEX;PFKP;GCLC;OXSR1;STK25;PRDX6;GCLM,22.17%,GCLM;PRDX6;STK25;OXSR1;GCLC;PFKP;HHEX;PDLIM1,8/22
17,HALLMARK_COMPLEMENT,1.0,-0.5555473912441963,-1.079756290994225,0.176,SH2B3;C1R;TIMP2;CA2;ZFPM2;COL4A2;OLR1;MMP14;GNG2;GMFB;GZMB;PRDM4;LTA4H;KYNU;C3;RNF4;GNB4;KLK1;APOC1;CALM3;TFPI2;PCLO;PIK3CG;GNB2;PLEK;KCNIP3;IL6;F10;LAP3;CXCL1;GCA;DPP4;PPP4C;USP15;LRP1;CP;PLSCR1;SIRT6;MMP15;JAK2;CDH13;PRSS3;DOCK4;IRF2;KLKB1;CTSO;L3MBTL4;ANXA5;CDK5R1;CCL5;AKAP10;GNGT2;FDX1;APOA4;F2;EHD1;CTSC;MMP13;MMP8;PFN1;GP1BA;GP9;CBLB;HSPA5;FCN1;GZMA;GZMK;MT3;RHOG;LCP2;IRF1;TMPRSS6;STX4;PRSS36;PDGFB;ATOX1;DUSP5;SPOCK2;TNFAIP3;PREP;ME1;PIM1;BRPF3;NOTCH4;CFB;GNAI2;LTF;RAF1;DOCK10;ACTN2;RABIF;PLA2G4A;SERPINC1;F5;FCER1G;CFH;S100A9;S100A12;CTSS;GNAI3;F3;PCSK9;HPCAL4;C1QA;CDA,23.00%,CDA;C1QA;HPCAL4;PCSK9;F3;GNAI3;CTSS;S100A12;S100A9;CFH;FCER1G;F5;SERPINC1;PLA2G4A;RABIF;ACTN2;DOCK10;RAF1;LTF;GNAI2;CFB;NOTCH4;BRPF3;PIM1;ME1;PREP;TNFAIP3;SPOCK2;DUSP5,29/105
18,HALLMARK_FATTY_ACID_METABOLISM,1.0,-0.5484494974341146,-1.0543583742826992,0.297,ACADS;CYP1A1;ACAA2;ENO2;ADIPOR2;CA2;GAPDHS;DECR1;ECH1;NBN;TP53INP2;ACSS1;GABARAPL1;BLVRA;MDH2;DLD;MDH1;FABP1;RETSAT;SUCLG1;HSPH1;SUCLA2;ODC1;INMT;UGDH;REEP6;GPD1;RDH16;ALAD;HSDL2;AUH;CBR1;MLYCD;GRHPR;ACSL1;TDO2;OSTC;HADH;METAP1;ACOT2;BMPR1B;DLST;HSD17B11;ACADL;AOC3;CA4;PTS;SDHD;FASN;CBR3;RDH11;CPOX;CEL;LTC4S;SLC22A5;HSD17B4;YWHAH;ACO2;NTHL1;LGALS1;MIF;ECHS1;HSP90AA1;UROS;PCBD1;IDI1;ACAT2;VNN1;SERINC1;ME1;ELOVL5;SUCLG2;PTPRG;PDHB;FH;PRDX6;FMO1;ALDH9A1;HSD17B7;CD1D;S100A10;DHCR24;CPT2;UROD;CA6,24.00%,CA6;UROD;CPT2;DHCR24;S100A10;CD1D;HSD17B7;ALDH9A1;FMO1;PRDX6;FH;PDHB;PTPRG;SUCLG2;ELOVL5;ME1;SERINC1;VNN1;ACAT2;IDI1;PCBD1;UROS;HSP90AA1;ECHS1,24/85
19,HALLMARK_ADIPOGENESIS,1.0,-0.48097141387149606,-0.9303847132295098,0.81,COQ5;COX6A1;HSPB8;ACADS;ALDH2;ACAA2;FAH;IDH3A;CYC1;LPCAT3;ADIPOR2;MRPL15;DECR1;ECH1;ANGPT1;ADIG;RIOK3;COL4A1;DHRS7;NDUFB7;C3;GRPEL1;MCCC1;APOE;YWHAG;MDH2;POR;DNAJB9;DLD;PLIN2;PTCD3;MAP4K3;RETSAT;SUCLG1;DNAJC15;CCNG2;QDPR;CD302;TANK;REEP6;ESYT1;ITGA7;ABCA1;CS;BAZ2A;ADIPOQ;COL15A1;PREB;EPHX2;ATP1B3;SOD1;COQ9;SULT1A1;SLC19A1;ABCB8;NDUFA5;HADH;ACADL;STAT5A;DHRS7B;NMT1;DLAT;CAT;COX8A;MTCH2;FZD4;ESRRA;VEGFB;UCP2;PEMT;LPL;SLC27A1;ETFB;LIPE;LTC4S;TALDO1;UQCRQ;REEP5;SLC25A1;TST;NDUFAB1;SAMM50;GPX3;ACO2;CHCHD10;BCL2L13;SLC25A10;ECHS1;GPAM;CHUK;SNCG;GHITM;PFKFB3;IFNGR1;COQ3;ME1;GBE1;UQCRC1;NKIRAS1;JAGN1;PPP1R15B;MGST3;DRAM2;DBT;GADD45A;PGM1;CPT2;SCP2;RNF11;SDHB;PEX14,24.00%,PEX14;SDHB;RNF11;SCP2;CPT2;PGM1;GADD45A;DBT;DRAM2;MGST3;PPP1R15B;JAGN1;NKIRAS1;UQCRC1;GBE1;ME1;COQ3;IFNGR1;PFKFB3;GHITM;SNCG;CHUK;GPAM;ECHS1,24/111
20,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1.0,-0.4131626491759286,-0.798201832620495,0.985,COX6A1;GPI;IDH2;COX5A;ACAA2;IDH3A;CYC1;NDUFA9;UQCRB;COX6B1;MRPL15;DECR1;ECH1;TIMM50;COX6C;NDUFS6;OXA1L;NDUFB7;NDUFA7;GRPEL1;NDUFB5;MRPS30;PDK4;MDH2;POR;DLD;NDUFA4;LRPPRC;MDH1;RETSAT;SUCLG1;MTRF1;SUCLA2;LDHB;SLC25A12;NDUFS7;TIMM13;ISCA1;CS;MRPS22;COX4I1;GOT2;NDUFB2;NDUFA5;ATP6V1F;SLC25A4;NDUFC1;NDUFV2;AFG3L2;ALDH6A1;NDUFB1;DLST;UQCRFS1;TIMM10;NDUFS8;DLAT;FDX1;NDUFC2;SDHD;COX8A;ACAT1;COX10;MRPL34;ATP6V1D;COX17;PMPCA;ATP6V1G1;ETFB;SURF1;NDUFA3;NDUFS4;HSPA9;VDAC1;UQCRQ;COX7C;COX5B;UQCRC2;CYB5R3;NDUFAB1;NDUFA6;RHOT2;TOMM22;POLR2F;ATP6V0E1;ACO2;ATP6V0C;ECHS1;ACADSB;OAT;NDUFB8;SUPV3L1;GLUD1;VDAC2;NQO2;PDHB;SLC25A20;UQCRC1;FH;TIMM17A;MGST3;UQCRH;MRPS15;SDHB,24.00%,SDHB;MRPS15;UQCRH;MGST3;TIMM17A;FH;UQCRC1;SLC25A20;PDHB;NQO2;VDAC2;GLUD1;SUPV3L1;NDUFB8;OAT;ACADSB;ECHS1,17/103
